name,frequency,place_type,place_category
Pola,1,populated place,populated place
Raetinium,1,populated place,populated place
Ratiara,1,populated place,populated place
Risinium,1,populated place,populated place
Salonae,1,populated place,populated place
Serdica,1,populated place,populated place
Sexaginta Prista,1,populated place,populated place
Singidunum,1,populated place,populated place
Sirmium,1,populated place,populated place
Siscia,1,populated place,populated place
Spalatum,1,populated place,populated place
Stobi,1,populated place,populated place
Storgozia,1,populated place,populated place
Viminiacum,1,populated place,populated place
Augusta Taurinorum,1,populated place,populated place
Concordia Sagittaria,1,populated place,populated place
Drepana,1,populated place,populated place
Drepanum,1,populated place,populated place
Iulia Concordia,1,populated place,populated place
Taurinum,1,populated place,populated place
Acrae,1,populated place,populated place
Aesernia,1,populated place,populated place
Agrigentum,1,populated place,populated place
Albanum,1,populated place,populated place
Anio,1,populated place,populated place
Antium,1,populated place,populated place
Aquae Cutiliae,1,populated place,populated place
Aquileia,1,populated place,populated place
Ariminium,1,populated place,populated place
Asisium,1,populated place,populated place
Augusta Praetoria,1,populated place,populated place
Baiae,1,populated place,populated place
Barium,1,populated place,populated place
Bedriacum,1,populated place,populated place
Beneventum,1,populated place,populated place
Bergomum,1,populated place,populated place
Bononia,1,populated place,populated place
Brixellum,1,populated place,populated place
Brundisium,1,populated place,populated place
Caesena,1,populated place,populated place
Carales,1,populated place,populated place
Cannae,1,populated place,populated place
Canusum,1,populated place,populated place
Caprae,1,populated place,populated place
Clusium,1,populated place,populated place
Comum,1,populated place,populated place
Dertona,1,populated place,populated place
Ecnomus,1,populated place,populated place
Eryx,1,populated place,populated place
Faesulae,1,populated place,populated place
Florentia,1,populated place,populated place
Forum Iulii,1,populated place,populated place
Liburnum,1,populated place,populated place
Lilybaeum,1,populated place,populated place
Mediolanum,1,populated place,populated place
Messana,1,populated place,populated place
Misenum,1,populated place,populated place
Mons Bellona,1,populated place,populated place
Mutina,1,populated place,populated place
Neapolis,1,populated place,populated place
Nola,1,populated place,populated place
Opitergium,1,populated place,populated place
Padus,1,populated place,populated place
Panormus,1,populated place,populated place
Patavium,1,populated place,populated place
Perusia,1,populated place,populated place
Pisae,1,populated place,populated place
Placentia,1,populated place,populated place
Pompeii,1,populated place,populated place
Puteoli,1,populated place,populated place
Ravenna,1,populated place,populated place
Rhegium,1,populated place,populated place
Roma,1,populated place,populated place
