name,frequency,place_type,place_category
Ballset,1,populated place,populated place
Ballstad,2,populated place,populated place
Bålsrød,1,populated place,populated place
Bamleåsen,1,hill,elevation
Båneset,1,point,convex shoreline
Bannasgamvatn,1,lake,basin
Bånntjenn,1,lake,basin
Bardåsen,1,ridge,elevated area
Bårdejavrit,1,lakes,basin
Bårdset,3,populated place,populated place
Bårsaŋguvuodna,1,fjord,concave shoreline
Båserud,1,populated place,populated place
Bastianskolten,1,shoal,underwater elevation
Båthellarneset,1,point,convex shoreline
Bátnjalmađđi,1,shoal,underwater elevation
Båtsfjord,1,populated place,populated place
Båtstø,1,populated place,populated place
Båtstødammen,1,pond,basin
Båtsvika,1,cove,concave shoreline
Bealččagohppi,1,cove,concave shoreline
Begndalen,1,populated place,populated place
Beinleivatnet,1,lake,basin
Beitestøl,1,populated place,populated place
Bekkeleiken,1,hill,elevation
Bekkestua,1,populated place,populated place
Bekkos,1,populated place,populated place
Bellandsvatnet,1,lake,basin
Belsvik,1,populated place,populated place
Bendosen,1,populated place,populated place
Benelvdalen,1,valley,depression
Benterud,1,populated place,populated place
Berdalsfjell,1,mountain,elevation
Bergan,2,hill,elevation
Bergandammen,1,pond,basin
Bergane,1,populated place,populated place
Berganelva,1,river,stream
Bergeheii,1,mountain,elevation
Berger,10,populated place,populated place
Bergersumpa,1,inlet,basin
Bergerudvangen,1,populated place,populated place
Bergkrystallen,1,populated place,populated place
Bergo,1,populated place,populated place
Bergsnev,1,populated place,populated place
Bergstøl,1,populated place,populated place
Bergundhaugen,1,populated place,populated place
Beritsvatn,1,lake,basin
Bermerud,1,populated place,populated place
Berrestad,1,populated place,populated place
Berutjørna,1,lakes,basin
Bessfjord,1,bay,concave shoreline
Bielv,1,populated place,populated place
Bilbøn,1,populated place,populated place
Bilit,1,populated place,populated place
Billingstad,1,populated place,populated place
Bindelormhølet,1,marsh,marsh
Birkeland,3,populated place,populated place
Biskopshamn,1,cove,concave shoreline
Bispedalskollen,1,valley,depression
Bitdalen,1,valley,depression
Biterud,1,populated place,populated place
Bjaa Vand,1,lake,basin
Bjælle,1,populated place,populated place
Bjelkarøy-Buarøy,1,island,island
Bjelmelva,1,river,stream
Bjerga,1,populated place,populated place
Bjerkøybukta,1,inlet,basin
Bjerland,1,populated place,populated place
Bjertnessæterbekken,1,river,stream
Bjønnevann,1,pond,basin
Bjønnøya,1,island,island
Björbækaasen,1,hill,elevation
Bjørgi,1,populated place,populated place
Bjørgja,1,populated place,populated place
Björkelo,1,populated place,populated place
Bjørkholmgrunnen,1,rock,elevation
Bjørlien,1,populated place,populated place
Bjørnåa,1,populated place,populated place
Bjørndalen,4,populated place,populated place
Bjørneklubben,1,point,convex shoreline
Bjørnesodden,1,point,convex shoreline
Bjørnestad,2,populated place,populated place
Bjørnesundet,1,strait,strait
Bjørnhuebukta,1,bay,concave shoreline
Bjørnkollen,1,hill,elevation
Björnvann,1,lake,basin
Bjørnvatna,1,lakes,basin
Bjortjennåa,1,river,stream
Bjørvatnet,1,lake,basin
Bjorvik,1,populated place,populated place
Blaa Tjern,1,lake,basin
Blænesøyi,1,island,island
Blakstad,1,populated place,populated place
Blåmannsbåen,1,shoal,underwater elevation
Blankputten,1,pond,basin
Blåseboen,1,rocks,elevation
Bleikja,1,rock,elevation
Bleikjene,1,islands,island
Blekketjenn,6,pond,basin
Blikshamn,1,populated place,populated place
Boazonjárga,1,point,convex shoreline
Boazovuotna,1,bay,concave shoreline
Bøbåen,1,reef,underwater elevation
Bödalen,1,populated place,populated place
Bogafjell,2,mountain,elevation
Bogebukten,1,cove,concave shoreline
Bogefjell,1,mountain,elevation
Bogen,10,populated place,populated place
Boknafjallet,1,mountain,elevation
Boknhåvn,1,point,convex shoreline
Bolagen,1,lake,basin
Böler Tjörn,1,lake,basin
Bølesteingrunnen,1,reef,underwater elevation
Bolholmen,1,island,island
Bølingshamn,1,populated place,populated place
Bomfallslua,1,reef,underwater elevation
Bomstøgrunnen,1,shoal,underwater elevation
Bondefjellet,1,hill,elevation
Bondivannet,2,pond,basin
Bønes,1,populated place,populated place
Bønsdalen,1,populated place,populated place
Bordvedavvatnet,1,lake,basin
Bore,1,populated place,populated place
Borgen,1,island,island
Borgenseter,1,slope,elevation
Borgersrud,1,populated place,populated place
Børgerud,1,populated place,populated place
Borgund,1,populated place,populated place
Borhaug,1,populated place,populated place
Borholme,1,islands,island
Børkjenes,1,populated place,populated place
Borøy,1,island,island
Börsjöen,1,lake,basin
Børsjøen,1,lake,basin
Børtnes,1,populated place,populated place
Bostad,1,populated place,populated place
Botalgrunnen,1,shoal,underwater elevation
Botn,9,populated place,populated place
Botnhamn,1,populated place,populated place
Botnheia,1,mountain,elevation
Bottheim,1,populated place,populated place
Boudggák,1,populated place,populated place
Bøvarden,1,island,island
Brænnås,1,hill,elevation
Bragdöen,1,island,island
Brakøya,1,island,island
Brambåen,1,reef,underwater elevation
Brånan,12,hill,elevation
Brandanger,1,populated place,populated place
Branddal,1,populated place,populated place
Brandvoll,2,populated place,populated place
Brännälven,1,river,stream
Brastein,1,populated place,populated place
Bråtan,1,hill,elevation
Bråte,2,populated place,populated place
Brattekleiv,1,slope,elevation
Brattfoss,1,populated place,populated place
Bratthaugen,1,mountain,elevation
Brattli,5,populated place,populated place
Brattlia,1,slope,elevation
Brattværsfallet,1,rocks,elevation
Brattvika,1,cove,concave shoreline
Bredvik,6,populated place,populated place
Bregen,1,shoal,underwater elevation
Breidflua,3,reef,underwater elevation
Breidlandsvatn,1,lake,basin
Breidstein,1,populated place,populated place
Breifløyta,1,pond,basin
Breiflu,2,rock,elevation
Breigrund,2,reef,underwater elevation
Breisjødammen,1,pond,basin
Breisund,1,strait,strait
Breivikstranda,2,populated place,populated place
Brekk,1,populated place,populated place
Brekkedalsåsen,1,hill,elevation
Bremnesbåen,1,rock,elevation
Brennaasen,1,populated place,populated place
Brennåsen,2,hill,elevation
Brennberget,4,hill,elevation
Brennerøddalen,1,valley,depression
Brenningmyr,1,marsh,marsh
Brennvannet,1,lake,basin
Brentenesgrunnen,1,shoal,underwater elevation
Brettingsfjeld,1,hill,elevation
Bringebærmyr,1,marsh,marsh
Bringen,2,mountain,elevation
Bringtinden,1,mountain,elevation
Brødskjeret,1,rocks,elevation
Bronken,1,populated place,populated place
Brønnerudteigen,1,populated place,populated place
Brønnstad,2,populated place,populated place
Brøran,1,reef,underwater elevation
Brøringan,1,rock,elevation
Brosma,1,rocks,elevation
Brotavarden,1,hill,elevation
Bruaåsen,1,populated place,populated place
Brubekk,1,populated place,populated place
Bruflat,2,populated place,populated place
Bruhaugen,1,hill,elevation
Bruråsen,1,hill,elevation
Brusdal,1,populated place,populated place
Bruseruddalen,1,valley,depression
Bruvatn,1,lake,basin
Bryggeåsen,1,populated place,populated place
Buåsen,3,hill,elevation
Buerøya,1,island,island
Bugönesfjell,1,mountain,elevation
Bugøynes,1,populated place,populated place
Buheldreviki,1,cove,concave shoreline
Buholman,1,rocks,elevation
Buk’kačærro,1,ridge,elevated area
Bukkaspranget,1,hill,elevation
Bukkøen,1,island,island
Bukköy,1,island,island
Bukta,3,cove,concave shoreline
Bukten,1,populated place,populated place
Bumåsan,1,marsh,marsh
Buntavággi,1,valley,depression
Buoccagas,1,mountain,elevation
Buođggáidsuolu,1,island,island
Buret,1,hill,elevation
Burøya,1,islands,island
Burumøya,1,island,island
Burusjöen,2,lake,basin
Buseby,1,populated place,populated place
Buskerud,1,populated place,populated place
Bussesund,1,strait,strait
Butjenndalen,1,valley,depression
Buvannet,1,pond,basin
Buvarp,1,populated place,populated place
Buvrievaartoe,1,mountain,elevation
Byåsen,3,hill,elevation
Bygdin,1,lake,basin
Bygdøy,1,populated place,populated place
Byglandsfjord,1,populated place,populated place
Bygstad,1,populated place,populated place
Byrdavatn,1,lake,basin
Byrkedal,1,populated place,populated place
Byrkjoland,1,populated place,populated place
Cieollebastemjor,1,lake,basin
Coagesjalvi,1,river,stream
Dæliseterfjorden,1,lake,basin
Dåfjordbotn,1,populated place,populated place
Dåfjorden,1,bay,concave shoreline
Dakkvatn,1,lake,basin
Dalhaugflua,1,rock,elevation
Damåsene,3,hills,elevated area
Dammyra,1,populated place,populated place
Dampskipsknausen,1,reef,underwater elevation
Dánelluokta,1,cove,concave shoreline
Dárrosuolu,1,island,island
Dauen,1,mountain,elevation
Daugstad,1,populated place,populated place
Deatnu,1,river,stream
Delbekken,1,river,stream
Delingsmyra,3,marsh,marsh
Delsbekk,1,slope,elevation
Den Høye Myr,1,marsh,marsh
Digerholmen,1,island,island
Digerud,2,populated place,populated place
Dirdal,1,populated place,populated place
Disenå,1,populated place,populated place
Dittivatnet,1,lake,basin
Djönna,1,populated place,populated place
Djupå,1,river,stream
Djupdalen,22,valley,depression
Djupedalsøya,1,island,island
Djupeflui,1,reef,underwater elevation
Djupendalen,1,valley,depression
Djupevågvår,1,reef,underwater elevation
Djuptjørn,1,lake,basin
Djupvatn,4,lake,basin
Dokkevatnet,1,lake,basin
Doknesmyra,1,marsh,marsh
Dollavatn,1,lake,basin
Dolmö,1,island,island
Dolmsund,1,strait,strait
Doluik,1,populated place,populated place
Dombo,1,populated place,populated place
Domma,1,river,stream
Dommedal,1,valley,depression
Dompa,1,populated place,populated place
Domsbru,1,populated place,populated place
Dønmanden,1,mountain,elevation
Dønna,1,island,island
Dønnem,1,populated place,populated place
Dønnyn,1,populated place,populated place
Dorbil,1,point,convex shoreline
Drægneset,1,populated place,populated place
Drag,1,populated place,populated place
Dragbospira,1,reef,underwater elevation
Dragöy,1,island,island
Dragtaran,1,reef,underwater elevation
Dramselven,1,river,stream
Drengsrudbekken,1,river,stream
Drevassbotnen,1,populated place,populated place
Drevsjømoen,1,populated place,populated place
Drognes,1,populated place,populated place
Drottendalsfjellet,1,mountain,elevation
Dryna,1,island,island
Duksfjordfjellet,1,mountain,elevation
Duksfjordgrunnen,1,shoal,underwater elevation
Dulpmyra,1,bog,marsh
Durmaalsfjellet,1,mountain,elevation
Dusevig,1,bay,concave shoreline
Dvergsøya,1,island,island
Dynjavatnet,1,lake,basin
Dypingen,1,populated place,populated place
Dypvaag,1,populated place,populated place
Dyrnes,1,populated place,populated place
Dyrset,1,populated place,populated place
Dyståa,1,river,stream
Eddisbukta,1,cove,concave shoreline
Edlandsgrend,1,populated place,populated place
Edøen,1,island,island
Eggan,2,populated place,populated place
Eggeløysinga,1,islands,island
Eggløysa,2,rock,elevation
Eiane,2,populated place,populated place
Eiåsland,2,populated place,populated place
Eidbugten,1,populated place,populated place
Eidfjord,1,populated place,populated place
Eidsdal,1,populated place,populated place
Eidslandet,1,populated place,populated place
Eidslu,1,populated place,populated place
Eidspjell Nordre,1,populated place,populated place
Eieseterputten,1,pond,basin
Eigeland,4,populated place,populated place
Eik Vestre,1,populated place,populated place
Eikedalsmåsan,1,marsh,marsh
Eikemo,2,populated place,populated place
Eikevågen,1,populated place,populated place
Eikevågholmen,1,rock,elevation
Einsteinen,1,shoal,underwater elevation
Eiriksrud,1,populated place,populated place
Elenvand,1,lake,basin
Elgsjø,1,lake,basin
Ellingsrudkollen,1,hill,elevation
Ellstad,1,populated place,populated place
Elset,1,populated place,populated place
Elsfjorden,1,fjord,concave shoreline
Elvefjorden,1,fjord,concave shoreline
Elveneset,3,point,convex shoreline
Elvernøy,1,populated place,populated place
Elvneset,1,point,convex shoreline
Emhjellevatnet,1,lake,basin
Enga,14,populated place,populated place
Engelsvikö,1,populated place,populated place
Engenäs,1,populated place,populated place
Engenoes,1,populated place,populated place
Enger-Vand,1,lake,basin
Engerdal,1,populated place,populated place
Engøbrygga,1,populated place,populated place
Eplevik,1,inlet,basin
Ersfjordbotn,1,populated place,populated place
Ertensøyflåga,1,rocks,elevation
Erve,1,populated place,populated place
Ervik,5,populated place,populated place
Esetmoen,1,populated place,populated place
Eskedal,1,populated place,populated place
Espevik,1,populated place,populated place
Evighetsbakken,1,slope,elevation
Fádnovágge,1,valley,depression
Faegfjordholme,1,island,island
Færen,1,lake,basin
Fåfjorden,1,fjord,concave shoreline
Fagerborg,1,populated place,populated place
Fagerlitjennet,1,pond,basin
Fagertun,1,populated place,populated place
Faksvaag,1,populated place,populated place
Falkenåsen,1,hill,elevation
Falkor,1,hill,elevation
Fallbakken,1,bank,underwater elevation
Fanafjorden,1,fjord,concave shoreline
Fanahamaren,1,populated place,populated place
Fånes,1,populated place,populated place
Faret,1,populated place,populated place
Farmannsdalen,1,valley,depression
Farmenelva,1,river,stream
Farmenrøysa,1,hill,elevation
Fatet,1,reef,underwater elevation
Fedje,1,populated place,populated place
Fedjebåen,1,reef,underwater elevation
Fegdemyrhøgda,1,hill,elevation
Feios,1,populated place,populated place
Feiringåsen,1,hill,elevation
Femvatnan,1,lakes,basin
Fengestad,1,populated place,populated place
Ferklakkskallen,1,shoal,underwater elevation
Fesdals,1,lake,basin
Feset,1,populated place,populated place
Festvaag,2,populated place,populated place
Fetangen,1,populated place,populated place
Fidbekkvatnet,1,lake,basin
Fineidet,1,shoal,underwater elevation
Finnabuvatnet,1,lake,basin
Finneid,2,populated place,populated place
Finnfjord,1,populated place,populated place
Finnfjorden,1,fjord,concave shoreline
Finnkonedalen,1,valley,depression
Finnsetskjæran,1,rocks,elevation
Finntilneset,1,point,convex shoreline
Finsrud,1,populated place,populated place
Finstadvangmyra,1,marsh,marsh
Fiskarvannet,1,lake,basin
Fiskem,1,populated place,populated place
Fittsprettåsen,1,hill,elevation
Fjeldbolia,1,hill,elevation
Fjellsjømyra,1,marsh,marsh
Fjellstadmåsan,1,marsh,marsh
Fjelltun,2,populated place,populated place
Fjelly,1,populated place,populated place
Fjordbotn,1,populated place,populated place
Fjordholman,2,islands,island
Fjørtoftfjord,1,fjord,concave shoreline
Fjøsåga,1,river,stream
Fjøsdalsmyra,1,marsh,marsh
Flaagvand,1,lake,basin
Flakstadmåsan,1,marsh,marsh
Flakstadøya,1,island,island
Flåmsdalen,1,valley,depression
Flåtan,2,populated place,populated place
Flateland,2,populated place,populated place
Flatøy,9,island,island
Flatøya,1,populated place,populated place
Flatstrand,1,beach,shoreline
Flått,1,populated place,populated place
Flatvær,2,islands,island
Flåvær,1,islands,island
Fleinbekken,1,river,stream
Flekkefjord,1,populated place,populated place
Flena,3,river,stream
Flensberghamna,1,cove,concave shoreline
Flesjane,1,island,island
Flesnes,1,populated place,populated place
Flesvik,2,populated place,populated place
Flintfjeldet,1,mountain,elevation
Floan,1,islands,island
Flødeskjeret,1,rock,elevation
Fløien,1,mountain,elevation
Flöistad,2,populated place,populated place
Fløjen,1,mountain,elevation
Flotholmen,1,island,island
Fløtningsjøen,1,lake,basin
Fluguhaug,1,populated place,populated place
Flugun,1,populated place,populated place
Flyteren,1,marsh,marsh
Folbergtangen,1,point,convex shoreline
Føluvika,1,cove,concave shoreline
Folvåg,1,populated place,populated place
Fonnåsfjellet,1,mountain,elevation
Forbregd/Lein,1,populated place,populated place
Fords,1,populated place,populated place
Føri,1,populated place,populated place
Formo,1,populated place,populated place
Forösæter,1,populated place,populated place
Forøybukta,1,bay,concave shoreline
Forrebaltholme,1,island,island
Førrebotnen,1,fjord,concave shoreline
Forrøy,2,island,island
Forsaneset,1,point,convex shoreline
Førsvatnet,2,lake,basin
Forus,1,populated place,populated place
Foss,8,populated place,populated place
Fossby,1,populated place,populated place
Fosserød,1,populated place,populated place
Frakfjord,1,fjord,concave shoreline
Frebergviken,1,bay,concave shoreline
Fredsvoll,1,populated place,populated place
Frilsetevja,1,inlet,basin
Frøyså,1,populated place,populated place
Fryjordet,1,populated place,populated place
Fudalen,1,valley,depression
Fugleryggen,1,shoal,underwater elevation
Fuglhovudet,1,shoal,underwater elevation
Fureneset,2,point,convex shoreline
Furuelv,1,river,stream
Fuskun,1,populated place,populated place
Fykse,1,populated place,populated place
Fyresdal,2,populated place,populated place
Fyreselv,1,river,stream
Gaardsvand,1,lake,basin
Gadde-Ižžat,1,island,island
Gagnløysa,1,rocks,elevation
Gaksevikneset,1,point,convex shoreline
Gálgonjárga,2,point,convex shoreline
Galjegrunnen,1,shoal,underwater elevation
Galleivaagen,1,bay,concave shoreline
Gámaoaivi,1,hill,elevation
Gamle Løvåsseter,1,hill,elevation
Gammelbukta,1,populated place,populated place
Garbbunvann,1,lake,basin
Gardnos,1,populated place,populated place
Gardsøya,1,island,island
Gáresgielas,1,mountain,elevation
Garsjö,1,populated place,populated place
Garsøygrunnen,1,shoal,underwater elevation
Gåserud,1,populated place,populated place
Gåsflesa,1,islands,island
Gaskevaerie,1,mountain,elevation
Gaskkasvággi,1,valley,depression
Gåtevikgrunnen,1,bank,underwater elevation
Gauksheim,1,populated place,populated place
Gaulavik,1,populated place,populated place
Gaupelidalen,1,valley,depression
Gaustadvann,1,lake,basin
Gåvdaluokta,1,cove,concave shoreline
Gavelstadelva,1,river,stream
Geađggesvuovdi,1,valley,depression
Geitingsodden,1,point,convex shoreline
Geitmaren,1,shoal,underwater elevation
Geitnesflui,1,reef,underwater elevation
Geitsjøbogen,1,island,island
Geresoaivi,1,hill,elevation
Geving,1,populated place,populated place
Gieddeoaivi,1,mountain,elevation
Gieddoaivi,3,mountain,elevation
Gielkká,1,populated place,populated place
Gierdojavrek,1,lakes,basin
Gihpovuotna,1,fjord,concave shoreline
Giksenjárga,1,populated place,populated place
Gillesvaag,1,populated place,populated place
Gilten,1,lake,basin
Gimstad,1,populated place,populated place
Gironoaivi,1,hill,elevation
Gisløy,1,populated place,populated place
Gisløyskagen,1,point,convex shoreline
Gjeiten,1,populated place,populated place
Gjeitfjeldtinden,1,mountain,elevation
Gjeithö,1,mountain,elevation
Gjeitvatnet,1,lake,basin
Gjelvodden,1,point,convex shoreline
Gjengedal,1,populated place,populated place
Gjerdalen,1,river,stream
Gjerdet,2,populated place,populated place
Gjermaaen,1,river,stream
Gjerøy,1,island,island
Gjota,1,populated place,populated place
Glomåga,2,river,stream
Glufsebukta,1,cove,concave shoreline
Glunka,1,river,stream
Goađát,1,populated place,populated place
Goarahat,1,populated place,populated place
Goaren,1,hill,elevation
Goastebatjarvek,1,lake,basin
Goattegoppe,1,populated place,populated place
Gogsjö,1,lake,basin
Goikkefielbma,1,river,stream
Gombogen,1,cove,concave shoreline
Gonsåsen,1,populated place,populated place
Gørjefløyta,1,lake,basin
Gørtjennlia,1,slope,elevation
Gottersjordneset,1,point,convex shoreline
Graataadalsfjeldet,1,mountain,elevation
Gråbeinberget,1,populated place,populated place
Græe,1,populated place,populated place
Grafsen,1,populated place,populated place
Gråmerrmåsan,1,marsh,marsh
Granerød,1,populated place,populated place
Granhaugdalen,1,valley,depression
Gransherred,1,populated place,populated place
Grasbråtafossen,1,waterfall,stream
Grasholmene,1,islands,island
Gråsteinbåen,1,rock,elevation
Grava,2,populated place,populated place
Gravfjellet,1,hill,elevation
Gravstøskjer,1,island,island
Gravstøskjeret,1,island,island
Gregusskallen,1,shoal,underwater elevation
Greipingsosen,1,sound,strait
Grensevand,1,lake,basin
Grettebygd,1,populated place,populated place
Grevlingberget,4,hill,elevation
Grimeland,1,populated place,populated place
Grimsrud,3,populated place,populated place
Grinna,1,populated place,populated place
Gripne,1,populated place,populated place
Grisbakkfjella,1,mountain,elevation
Grødheim,1,populated place,populated place
Grøfjellet,1,mountain,elevation
Grønengja,1,island,island
Grønholman,1,islands,island
Gronli,1,lake,basin
Grønlifjellet,2,mountain,elevation
Grönlivatn,1,lake,basin
Grønne Lund,1,populated place,populated place
Grønnlifjellet,1,mountain,elevation
Grønvatnet,2,lake,basin
Grøsland,1,populated place,populated place
Grøssjøen,1,lake,basin
Grostokkvatnet,2,lake,basin
Grøttum,1,populated place,populated place
Grova,1,populated place,populated place
Grøvelsjøen,1,lake,basin
Grövelsjön,1,lake,basin
Grubemåsan,1,marsh,marsh
Grunnefluene,1,bank,underwater elevation
Gruvehøgda,1,hill,elevation
Gruvvatnet,1,lake,basin
Grytefjorden,1,fjord,concave shoreline
Grytingen,1,mountain,elevation
Gubba,1,populated place,populated place
Guddil Vann,1,lake,basin
Guhkanjárga,1,point,convex shoreline
Gukkesjav’rit,1,lakes,basin
Gullerudmyra,1,marsh,marsh
Gullsetelva,1,river,stream
Gunnersmyra,1,marsh,marsh
Guöllevaage,1,river,stream
Guorgoaivi,1,mountain,elevation
Guorrunjunis,1,hill,elevation
Guoŧkojavret,1,lakes,basin
Guškešoai’vi,1,hill,elevation
Gussagohppi,1,bay,concave shoreline
Gustholmen,1,island,island
Guttås,1,hill,elevation
Gutviken,1,populated place,populated place
Gvammen,1,populated place,populated place
Gvinningsmyr,1,marsh,marsh
Gyllan,1,populated place,populated place
Gyltvikfjell,1,mountain,elevation
Hægebostad,1,populated place,populated place
Hagaberget,1,hill,elevation
Háhttoaivi,1,hill,elevation
Håkaringen,1,populated place,populated place
Håkåsætervatnet,1,lake,basin
Hakedal,1,populated place,populated place
Håkenstad,1,populated place,populated place
Håkholmen,1,island,island
Håkjerringnestinden,1,mountain,elevation
Hakklomana,1,hill,elevation
Hakvåg,1,populated place,populated place
Halangstangen,1,peninsula,convex shoreline
Hall,1,populated place,populated place
Hallem,1,populated place,populated place
Hallingdal Elv,1,river,stream
Halne,1,lake,basin
Halsfjorden,1,fjord,concave shoreline
Hålsund,1,populated place,populated place
Halvorsjöen,1,lake,basin
Halvpundstjern,1,pond,basin
Håmannåsen,1,hill,elevation
Hamkoll,1,populated place,populated place
Hammarbåen,2,rock,elevation
Hammarslua,1,rock,elevation
Hammelnes,1,point,convex shoreline
Hammer,3,populated place,populated place
Hammer Vand,2,lake,basin
Hammeren,4,populated place,populated place
Hammerfjeldene,1,hill,elevation
Hammern,1,populated place,populated place
Hamnæs Fjord,1,fjord,concave shoreline
Hamnesfjord,1,fjord,concave shoreline
Hamnvik,1,populated place,populated place
Hamnvikodden,1,point,convex shoreline
Hananger,1,populated place,populated place
Handalen,1,populated place,populated place
Handrekkesmyra,1,marsh,marsh
Handsagmyra,1,marsh,marsh
Haneborglia,1,populated place,populated place
Hånesholmen,1,island,island
Hankesund,1,populated place,populated place
Hansebråtan,1,populated place,populated place
Hansedalsmyra,1,marsh,marsh
Hansemyr,1,marsh,marsh
Hansgrunna,1,bank,underwater elevation
Hansosen,1,cove,concave shoreline
Hanto,1,populated place,populated place
Håøygrunnen,2,reef,underwater elevation
Haraldøya,2,island,island
Hardangerfjorden,1,fjord,concave shoreline
Hareholmen,2,island,island
Härjåhågnen,1,mountain,elevation
Harsjøen,3,lake,basin
Hårskallen,1,mountain,elevation
Hårstad,2,populated place,populated place
Hårstadholmen,1,island,island
Hårviksstranda,1,shore,shoreline
Hasfjordbotnen,1,cove,concave shoreline
Hasler,2,populated place,populated place
Haslestadbekken,1,river,stream
Hattu,1,populated place,populated place
Haudfattaren,1,reef,underwater elevation
Haug,15,populated place,populated place
Haugan Nordre,1,populated place,populated place
Haugane,1,populated place,populated place
Haugkollmyra,1,marsh,marsh
Haugsvollbekken,1,river,stream
Hauknes,2,populated place,populated place
Hauköyholme,1,island,island
Havnajordet,1,populated place,populated place
Havnen,1,populated place,populated place
Havraa,1,populated place,populated place
Havrøyane,1,islands,island
Heggebygd,1,populated place,populated place
Heggvatnet,1,lake,basin
Hegland,1,populated place,populated place
Hegnavatnet,1,lake,basin
Hegra,1,populated place,populated place
Hegrøy,1,island,island
Heiaas,1,populated place,populated place
Heilstugu Vand,1,lake,basin
Heivatn,2,lake,basin
Heldet,1,bank,underwater elevation
Helga,1,river,stream
Helganeset,1,point,convex shoreline
Helgehornet,1,mountain,elevation
Helgeroa,1,slope,elevation
Helgeroen,1,populated place,populated place
Helgerofjorden,2,fjord,concave shoreline
Helgøygrunnen,1,rock,elevation
Hella,1,reef,underwater elevation
Helle Brud,1,populated place,populated place
Hellisöy,1,island,island
Helløya,1,islands,island
Helløyan,1,islands,island
Hemnafjellet,1,mountain,elevation
