name,place_category,frequency
Borgenseter,elevation,1
Borgersrud,populated place,1
Borgund,populated place,1
Borhaug,populated place,1
Borholme,island,1
Borøy,island,1
Bostad,populated place,1
Botalgrunnen,underwater elevation,1
Botn,populated place,9
Botnen,populated place,1
Botnhamn,populated place,1
Botnheia,elevation,1
Botten,populated place,1
Bottheim,populated place,1
Boudggák,populated place,1
Bragdöen,island,1
Brakøya,island,1
Brambåen,underwater elevation,1
Brandanger,populated place,1
Branddal,populated place,1
Brandvoll,populated place,2
Brastein,populated place,1
Brattekleiv,elevation,1
Brattfoss,populated place,1
Bratthaugen,elevation,1
Brattli,populated place,5
Brattlia,elevation,1
Brattvika,concave shoreline,1
Brattværsfallet,elevation,1
Bredvik,populated place,6
Bregen,underwater elevation,1
Breidflua,underwater elevation,3
Breidgrunnen,underwater elevation,1
Breidlandsvatn,basin,1
Breidstein,populated place,1
Breiflu,elevation,2
Breifløyta,basin,1
Breigrund,underwater elevation,2
Breisjødammen,basin,1
Breisund,strait,1
Breivikstranda,populated place,2
Breivollodden,shoreline,1
Brekk,populated place,1
Brekkedalsåsen,elevation,1
Bremnesbåen,elevation,1
Brennaasen,populated place,1
Brennberget,elevation,4
Brennerøddalen,depression,1
Brenningmyr,marsh,1
Brennvannet,basin,1
Brennåsen,elevation,2
Brentenesgrunnen,underwater elevation,1
Brettingsfjeld,elevation,1
Bringebærmyr,marsh,1
Bringen,elevation,2
Bringtinden,elevation,1
Bronken,populated place,1
Brosma,elevation,1
Brotavarden,elevation,1
Bru,populated place,1
Bruaåsen,populated place,1
Brubekk,populated place,1
Bruem,populated place,1
Bruflat,populated place,2
Bruhaugen,elevation,1
Bruråsen,elevation,1
Brusdal,populated place,1
Bruseruddalen,depression,1
Bruvatn,basin,1
Bryggeåsen,populated place,1
Brännälven,stream,1
Brånan,elevation,12
Bråtan,elevation,1
Bråte,populated place,2
Brænnås,elevation,1
Brødskjeret,elevation,1
Brønnerudteigen,populated place,1
Brønnstad,populated place,2
Brøran,underwater elevation,1
Brøringan,elevation,1
Buerøya,island,1
Bugönesfjell,elevation,1
Bugøynes,populated place,1
Buheldreviki,concave shoreline,1
Buholman,elevation,1
Bukkaspranget,elevation,1
Bukköy,island,1
Bukkøen,island,1
Bukta,concave shoreline,3
Bukten,populated place,1
Buk’kačærro,elevated area,1
Bumåsan,marsh,1
Buntavággi,depression,1
Buoccagas,elevation,1
Buođggáidsuolu,island,1
Buret,elevation,1
Burumøya,island,1
Burusjöen,basin,2
Burøya,island,1
Buseby,populated place,1
Buskerud,populated place,1
Bussesund,strait,1
Butjenndalen,depression,1
Buvannet,basin,1
Buvarp,populated place,1
Buvrievaartoe,elevation,1
Buåsen,elevation,3
Bygdin,basin,1
Bygdøy,populated place,1
Byglandsfjord,populated place,1
Bygstad,populated place,1
Byrdavatn,basin,1
Byrkedal,populated place,1
Byrkjoland,populated place,1
Byrte,populated place,1
Byåsen,elevation,3
Báktevársavu,stream,2
Bálák,populated place,1
Bátnjalmađđi,underwater elevation,1
Bågnelv,stream,1
Båkto,concave shoreline,1
Bålsrød,populated place,1
Båneset,convex shoreline,1
Bånntjenn,basin,1
Bårdejavrit,basin,1
Bårdset,populated place,3
Bårsaŋguvuodna,concave shoreline,1
Båserud,populated place,1
Båthellarneset,convex shoreline,1
Båtsfjord,populated place,1
Båtstø,populated place,1
Båtstødammen,basin,1
Båtsvika,concave shoreline,1
Bödalen,populated place,1
Böler Tjörn,basin,1
Börsjöen,basin,1
Bøbåen,underwater elevation,1
Bølesteingrunnen,underwater elevation,1
Bølingshamn,populated place,1
Bønes,populated place,1
Bønsdalen,populated place,1
Børgerud,populated place,1
Børkjenes,populated place,1
Børsjøen,basin,1
Børtnes,populated place,1
Bøvarden,island,1
Cieollebastemjor,basin,1
Coagesjalvi,stream,1
Dakkvatn,basin,1
Dal,populated place,1
Dalhaugflua,elevation,1
Dammyra,populated place,1
Dampskipsknausen,underwater elevation,1
Damåsene,elevated area,3
Dauen,elevation,1
Daugstad,populated place,1
Deatnu,stream,1
Delbekken,stream,1
Delingsmyra,marsh,3
Delsbekk,elevation,1
Den Høye Myr,marsh,1
Digerholmen,island,1
Digerud,populated place,2
Dirdal,populated place,1
Disenå,populated place,1
Dittivatnet,basin,1
Djupdalen,depression,22
Djupedalsøya,island,1
Djupeflui,underwater elevation,1
Djupendalen,depression,1
Djupevågvår,underwater elevation,1
Djuptjørn,basin,1
Djupvatn,basin,4
Djupvika,concave shoreline,1
Djupå,stream,1
Djönna,populated place,1
Dokkevatnet,basin,1
Doknesmyra,marsh,1
Dollavatn,basin,1
Dolmsund,strait,1
Dolmö,island,1
Doluik,populated place,1
Dombo,populated place,1
Domma,stream,1
Dommedal,depression,1
Dompa,populated place,1
Domsbru,populated place,1
Dorbil,convex shoreline,1
Drag,populated place,1
Dragbospira,underwater elevation,1
Dragtaran,underwater elevation,1
Dragöy,island,1
Dramselven,stream,1
Drengsrudbekken,stream,1
Drevassbotnen,populated place,1
Drevsjømoen,populated place,1
Drognes,populated place,1
Drottendalsfjellet,elevation,1
Dryna,island,1
Drægneset,populated place,1
Duksfjordfjellet,elevation,1
Duksfjordgrunnen,underwater elevation,1
Dulpmyra,marsh,1
Durmaalsfjellet,elevation,1
Dusevig,concave shoreline,1
Dvergsøya,island,1
Dynjavatnet,basin,1
Dypingen,populated place,1
Dypvaag,populated place,1
Dyrnes,populated place,1
Dyrset,populated place,1
Dyståa,stream,1
Dánelluokta,concave shoreline,1
Dárrosuolu,island,1
Dåfjordbotn,populated place,1
Dåfjorden,concave shoreline,1
Dæliseterfjorden,basin,1
Dønmanden,elevation,1
Dønna,island,1
Dønnem,populated place,1
Dønnyn,populated place,1
Eddisbukta,concave shoreline,1
Edlandsgrend,populated place,1
Edøen,island,1
Eggan,populated place,2
Eggeløysinga,island,1
Eggløysa,elevation,2
Eiane,populated place,2
Eidbugten,populated place,1
Eidfjord,populated place,1
Eidsdal,populated place,1
Eidslandet,populated place,1
Eidslu,populated place,1
Eidspjell,populated place,1
Eieseterputten,basin,1
Eigeland,populated place,4
Eik Vestre,populated place,1
Eikedalsmåsan,marsh,1
Eikemo,populated place,2
Eikevågen,populated place,1
Eikevågholmen,elevation,1
Einsteinen,underwater elevation,1
Eiriksrud,populated place,1
Eiåsland,populated place,2
Elenvand,basin,1
Elgsjø,basin,1
Ellingshol,depression,1
Ellingsrudkollen,elevation,1
Ellstad,populated place,1
Elsbåen,elevation,1
Elset,populated place,1
Elsfjorden,concave shoreline,1
Elvefjorden,concave shoreline,1
Elveneset,convex shoreline,3
Elvernøy,populated place,1
Elvneset,convex shoreline,1
Emhjellevatnet,basin,1
Enga,populated place,14
Engelsvikö,populated place,1
Engenoes,populated place,1
Engenäs,populated place,1
Enger,basin,1
Engerdal,populated place,1
Engøbrygga,populated place,1
Eplevik,basin,1
Ersfjordbotn,populated place,1
Ertensøyflåga,elevation,1
Erve,populated place,1
Ervik,populated place,5
Esetmoen,populated place,1
Eskedal,populated place,1
Espelandsvatnet,basin,1
Espenes,populated place,1
Espevik,populated place,1
Evighetsbakken,elevation,1
Faegfjordholme,island,1
Fagerborg,populated place,1
Fagerlitjennet,basin,1
Fagertun,populated place,1
Faksvaag,populated place,1
Falkenåsen,elevation,1
Falkor,elevation,1
Fallbakken,underwater elevation,1
Fanafjorden,concave shoreline,1
Fanahamaren,populated place,1
Faret,populated place,1
Farmannsdalen,depression,1
Farmenelva,stream,1
Farmenrøysa,elevation,1
Fatet,underwater elevation,1
Fauskskjeret,elevation,1
Fedje,populated place,1
Fedjebåen,underwater elevation,1
Fegdemyrhøgda,elevation,1
Feios,populated place,1
Feiringåsen,elevation,1
Femvatnan,basin,1
Fengestad,populated place,1
Ferklakkskallen,underwater elevation,1
Fesdals,basin,1
Feset,populated place,1
Festvaag,populated place,2
Fetangen,populated place,1
Fidbekkvatnet,basin,1
Fineidet,underwater elevation,1
Finnabuvatnet,basin,1
Finneid,populated place,2
Finnfjord,populated place,1
Finnfjorden,concave shoreline,1
Finnkonedalen,depression,1
Finnsetskjæran,elevation,1
Finntilneset,convex shoreline,1
Finsrud,populated place,1
Finstadvangmyra,marsh,1
Fiskarvannet,basin,1
Fiskem,populated place,1
Fittsprettåsen,elevation,1
Fjeldbolia,elevation,1
Fjellsjømyra,marsh,1
Fjellstadmåsan,marsh,1
Fjelltun,populated place,2
Fjelly,populated place,1
Fjordbotn,populated place,1
Fjordholman,island,2
Fjørtoftfjord,concave shoreline,1
Fjøsdalsmyra,marsh,1
Fjøsåga,stream,1
Flaagvand,basin,1
Flakstadmåsan,marsh,1
Flakstadøya,island,1
Flateland,populated place,2
Flatstrand,shoreline,1
Flatvær,island,2
Flatøy,island,9
Flatøya,populated place,1
Fleinbekken,stream,1
Flekkefjord,populated place,1
Flena,stream,3
Flensberghamna,concave shoreline,1
Flesjane,island,1
Flesnes,populated place,1
Flesvik,populated place,2
Flintfjeldet,elevation,1
Floan,island,1
Flotholmen,island,1
Fluguhaug,populated place,1
Flugun,populated place,1
Flyteren,marsh,1
Flåmsdalen,depression,1
Flåtan,populated place,2
Flått,populated place,1
Flåvær,island,1
Flöistad,populated place,2
Flødeskjeret,elevation,1
Fløien,elevation,1
Fløjen,elevation,1
Fløtningsjøen,basin,1
Folbergtangen,convex shoreline,1
Folvåg,populated place,1
Fonnesvågen,basin,2
Fonnåsfjellet,elevation,1
Forbregd/lein,populated place,1
Fords,populated place,1
Formo,populated place,1
Forrebaltholme,island,1
Forrøy,island,2
Forsaneset,convex shoreline,1
Forus,populated place,1
Forösæter,populated place,1
Forøybukta,concave shoreline,1
Foss,populated place,8
Fossby,populated place,1
Fosserød,populated place,1
Frakfjord,concave shoreline,1
Frebergviken,concave shoreline,1
Fredsvoll,populated place,1
Frilsetevja,basin,1
Fryjordet,populated place,1
Frøyså,populated place,1
Fudalen,depression,1
Fuglemåsan,marsh,1
Fugleryggen,underwater elevation,1
Fuglhovudet,underwater elevation,1
Fureneset,convex shoreline,2
Furuelv,stream,1
Furøy,island,1
Fuskun,populated place,1
Fykse,populated place,1
Fyresdal,populated place,2
Fyreselv,stream,1
Fádnovágge,depression,1
Fåfjorden,concave shoreline,1
Fånes,populated place,1
Færen,basin,1
Føluvika,concave shoreline,1
Føri,populated place,1
Førrebotnen,concave shoreline,1
Førsvatnet,basin,2
Gaardsvand,basin,1
Gadde Ižžat,island,1
Gagnløysa,elevation,1
Gaksevikneset,convex shoreline,1
Galjegrunnen,underwater elevation,1
Galleivaagen,concave shoreline,1
Gamle Løvåsseter,elevation,1
Gammelbukta,populated place,1
Garbbunvann,basin,1
Gardnos,populated place,1
Gardsøya,island,1
Gardviki,concave shoreline,1
Garsjö,populated place,1
Garsøygrunnen,underwater elevation,1
Gaskevaerie,elevation,1
Gaskkasvággi,depression,1
Gauksheim,populated place,1
Gaulavik,populated place,1
Gaupelidalen,depression,1
Gaustadvann,basin,1
Gavas,concave shoreline,1
Gavelstadelva,stream,1
Geađggesvuovdi,depression,1
Geitingsodden,convex shoreline,1
Geitmaren,underwater elevation,1
Geitnesflui,underwater elevation,1
Geitsjøbogen,island,1
Geresoaivi,elevation,1
Geving,populated place,1
Gieddeoaivi,elevation,1
Gieddoaivi,elevation,3
Gielkká,populated place,1
Gierdojavrek,basin,1
Gihpovuotna,concave shoreline,1
Giksenjárga,populated place,1
Gillesvaag,populated place,1
Gilten,basin,1
Gimstad,populated place,1
Gironoaivi,elevation,1
Gisløy,populated place,1
Gisløyskagen,convex shoreline,1
Gjeiten,populated place,1
Gjeitfjeldtinden,elevation,1
Gjeithö,elevation,1
Gjeitvatnet,basin,1
Gjelvodden,convex shoreline,1
Gjengedal,populated place,1
Gjerdalen,stream,1
Gjerdet,populated place,2
Gjermaaen,stream,1
Gjerøy,island,1
Gjota,populated place,1
Glomåga,stream,2
Glufsebukta,concave shoreline,1
Glunka,stream,1
Goarahat,populated place,1
Goaren,elevation,1
Goastebatjarvek,basin,1
Goattegoppe,populated place,1
Goađát,populated place,1
Godøyflua,elevation,1
Gogsjö,basin,1
Goikkefielbma,stream,1
Gombogen,concave shoreline,1
Gonsåsen,populated place,1
Gottersjordneset,convex shoreline,1
Graataadalsfjeldet,elevation,1
Grafsen,populated place,1
Granerød,populated place,1
Granhaugdalen,depression,1
Gransherred,populated place,1
Grasbråtafossen,stream,1
Grasholmene,island,1
Grava,populated place,2
Gravfjellet,elevation,1
Gravstøskjer,island,1
Gravstøskjeret,island,1
Gregusskallen,underwater elevation,1
Greipingsosen,strait,1
Grensevand,basin,1
Grettebygd,populated place,1
Greverud,populated place,1
Grevlingberget,elevation,4
Grimeland,populated place,1
Grimsrud,populated place,3
Grinna,populated place,1
Gripne,populated place,1
Grisbakkfjella,elevation,1
Gronli,basin,1
Grostokkvatnet,basin,2
Grova,populated place,1
Grubemåsan,marsh,1
Grunnefluene,underwater elevation,1
Grunnen,underwater elevation,1
Gruvehøgda,elevation,1
Gruvvatnet,basin,1
Grytefjorden,concave shoreline,1
Grytingen,elevation,1
Gråbeinberget,populated place,1
Gråmerrmåsan,marsh,1
Gråsteinbåen,elevation,1
Græe,populated place,1
Grönlivatn,basin,1
Grövelsjön,basin,1
Grødheim,populated place,1
Grøfjellet,elevation,1
Grønengja,island,1
Grønholman,island,1
Grønlifjellet,elevation,2
Grønne Lund,populated place,1
Grønningsvatn,basin,1
Grønnlifjellet,elevation,1
Grønvatnet,basin,2
Grøsland,populated place,1
Grøsnes,populated place,1
Grøssjøen,basin,1
Grøttum,populated place,1
Grøvelsjøen,basin,1
Gubba,populated place,1
Guddil Vann,basin,1
Guhkanjárga,convex shoreline,1
Gukkesjav’rit,basin,1
Gullerudmyra,marsh,1
Gullsetelva,stream,1
Gunnersmyra,marsh,1
Guorgoaivi,elevation,1
Guorrunjunis,elevation,1
Guoŧkojavret,basin,1
Gussagohppi,concave shoreline,1
Gustholmen,island,1
Guttås,elevation,1
Gutviken,populated place,1
Guöllevaage,stream,1
Guškešoai’vi,elevation,1
Gvammen,populated place,1
Gvinningsmyr,marsh,1
Gyllan,populated place,1
Gyltvikfjell,elevation,1
Gálgonjárga,convex shoreline,2
Gámaoaivi,elevation,1
Gáresgielas,elevation,1
Gåserud,populated place,1
Gåsflesa,island,1
Gåtevikgrunnen,underwater elevation,1
Gåvdaluokta,concave shoreline,1
Gørjefløyta,basin,1
Gørtjennlia,elevation,1
Hagaberget,elevation,1
Hakedal,populated place,1
Hakklomana,elevation,1
Hakstein,island,1
Hakvåg,populated place,1
Halangstangen,convex shoreline,1
Hall,populated place,1
Hallarøya,island,1
Hallem,populated place,1
Hallingdal,stream,1
Halne,basin,1
Halsfjorden,concave shoreline,1
Halvorsjöen,basin,1
Halvpundstjern,basin,1
Hamkoll,populated place,1
Hammarbåen,elevation,2
Hammarslua,elevation,1
Hammelnes,convex shoreline,1
Hammer,basin,2
Hammer,populated place,3
Hammeren,populated place,4
Hammerfjeldene,elevation,1
Hammern,populated place,1
Hamnesfjord,concave shoreline,1
Hamnvik,populated place,1
Hamnvikodden,convex shoreline,1
Hamnæs,concave shoreline,1
Hananger,populated place,1
Handalen,populated place,1
Handrekkesmyra,marsh,1
Handsagmyra,marsh,1
Haneborglia,populated place,1
Hankesund,populated place,1
Hansebråtan,populated place,1
Hansedalsmyra,marsh,1
Hansemyr,marsh,1
Hansgrunna,underwater elevation,1
Hansosen,concave shoreline,1
Hansvoll,populated place,1
Hanto,populated place,1
Haraldøya,island,2
Hardangerfjorden,concave shoreline,1
Hareholmen,island,2
Harsjøen,basin,3
Hasfjordbotnen,concave shoreline,1
Hasler,populated place,2
Haslestadbekken,stream,1
Hattu,populated place,1
Haudfattaren,underwater elevation,1
Haug,populated place,15
Haugan,populated place,1
Haugane,populated place,1
Haugkollmyra,marsh,1
Haugsjø,basin,1
Haugsvollbekken,stream,1
Hauknes,populated place,2
Hauköyholme,island,1
Havnajordet,populated place,1
Havnen,populated place,1
Havraa,populated place,1
Havrøyane,island,1
Hegdal,populated place,1
Heggebygd,populated place,1
Heggvatnet,basin,1
Hegland,populated place,1
Hegnavatnet,basin,1
Hegra,populated place,1
Hegrøy,island,1
Heiaas,populated place,1
Heilstugu,basin,1
Heivatn,basin,2
Heldet,underwater elevation,1
Helga,stream,1
Helganeset,convex shoreline,1
Helgehornet,elevation,1
Helgeroa,elevation,1
Helgeroen,populated place,1
Helgerofjorden,concave shoreline,2
Helgøygrunnen,elevation,1
Hella,underwater elevation,1
Helle Brud,populated place,1
Hellisöy,island,1
Helløya,island,1
Helløyan,island,1
Helö,island,1
Hemnafjellet,elevation,1
Hemneshalvøya,convex shoreline,1
Henningsvær,populated place,1
Hennung,populated place,1
Hepsö,island,1
Herefossfjord,basin,1
Hergenes,populated place,1
Hermannsfjorden,concave shoreline,1
Hermo,populated place,1
Hernestangen,convex shoreline,1
Hernetåni,convex shoreline,1
Herum,populated place,1
Hest,basin,1
Hestemyrdalen,depression,1
Hesten,populated place,1
Hesteviki,concave shoreline,1
Hetlefloten,populated place,1
Hevik,populated place,1
Hiaasjöen,basin,2
Hierenjárgga,populated place,1
Hilbåan,underwater elevation,1
Hillevaag,populated place,1
Himtjenn,basin,3
Hinderavag,concave shoreline,1
Hirisjøen,basin,1
Hirsjöaasen,elevation,1
Hiskosen,concave shoreline,1
Hissfjord,concave shoreline,1
Hisö,island,1
Hjartöy,island,1
Hjelle,populated place,4
Hjelmeskallen,underwater elevation,1
Hjelteflui,underwater elevation,1
Hjukseelv,stream,1
Ho,basin,1
Hoddöen,populated place,2
Hodnaberg,populated place,1
Hoens,stream,1
Hogstadbråtan,populated place,1
Hogvalstad,populated place,1
Hojem,populated place,1
Holandholman,elevation,1
Holandsfjorden,concave shoreline,1
Holebekken,stream,2
Hollamyra,marsh,1
Hollberget,convex shoreline,1
Holmegrunnen,elevation,1
Holmenfjorden,concave shoreline,1
Holmevatn,basin,10
Holmfjellet,elevation,1
Holmsfjellet,elevation,1
Holmsjø,basin,2
Holmsnes,populated place,1
Holmöy,populated place,1
Holta,stream,2
Holtane,populated place,1
Holtekil,concave shoreline,1
Holtung,populated place,1
Hommersåk,populated place,1
Homvatn,basin,3
Honburuvatnet,basin,1
Honshaugen,elevation,1
Hopen,basin,1
Hopla,populated place,1
Horndalen,populated place,1
Horrem,populated place,1
Horsbøan,underwater elevation,1
Hoseidvatnet,basin,1
Hosteland,populated place,1
Hovda,stream,1
Hovdebygda,populated place,1
Hovinevja,basin,1
Hua,island,1
Humborstad,populated place,1
Humlesekken,shoreline,1
Hummermyra,populated place,1
Hundane,underwater elevation,1
Hundeidvik,populated place,1
Hundhodet,elevation,1
Hundnes,populated place,1
Hundstrand,populated place,1
Hundstrandelva,stream,1
Hundvågöy,island,1
Hunnstad,populated place,1
Huristveit,populated place,1
Hurum,convex shoreline,1
Husebø,populated place,1
Huserudåsen,elevation,1
Hustadnakken,elevation,1
Husvaag,populated place,1
Husvåg,populated place,1
Husøya,populated place,1
Hvamsbekken,stream,1
Hvarnes,populated place,1
Hvilebrekka,populated place,1
Hvitmåsan,marsh,2
Hvittsjø,basin,1
Hyddsjø,basin,1
Hygga,populated place,1
Hyllset,populated place,1
Hyttetjern,basin,1
Háhttoaivi,elevation,1
Härjåhågnen,elevation,1
Håkaringen,populated place,1
Håkenstad,populated place,1
Håkholmen,island,1
Håkjerringnestinden,elevation,1
Håkåsætervatnet,basin,1
Hålsund,populated place,1
Håmannåsen,elevation,1
Hånesholmen,island,1
Hårskallen,elevation,1
Hårstad,populated place,2
Hårstadholmen,island,1
Hårviksstranda,shoreline,1
Håøygrunnen,underwater elevation,2
Hægebostad,populated place,1
Höiaas,elevation,1
Höisjöen,basin,1
Höjdalsfjord,concave shoreline,1
Høgdetjenn,basin,1
Høggto,populated place,1
Høgmyra,marsh,9
Høgnuværøya,island,1
Høgstegia,elevation,1
Høgsteinsgrunnen,underwater elevation,1
Høgtoppen,elevation,1
Høgåsen,elevated area,1
Høidal,concave shoreline,1
Høijord,populated place,1
Høkliåsen,elevation,1
Høksrød,populated place,1
Hønmokollen,elevation,1
Høvik Verk,populated place,1
Høvikskjæra,elevation,1
Høybråten,populated place,1
Høybukt,populated place,1
Høydal,populated place,1
Høyenåsen,elevation,1
Høyforsslett,populated place,1
Høymyra,marsh,7
I Helgeland,populated place,1
I Vesteralen,populated place,1
Ibboluoktnjárga,convex shoreline,1
Ibestad,populated place,1
Ildjernåsen,elevation,1
Ilmyra,marsh,1
Imsdalen,populated place,1
Inderöen,island,2
Indrefjorddalen,depression,1
Indreseter,populated place,1
Indtian,populated place,1
Ingdalen,populated place,1
Ingeldöla,stream,1
Innerkleiva,elevation,1
Innhavet,populated place,1
Innre Tyssfjorden,concave shoreline,1
Innvoll,populated place,1
Instebø,populated place,1
Instefjord,populated place,1
Irjánoaivi,elevation,1
Isane,populated place,1
Isbergan,convex shoreline,1
Isdalen,depression,6
Istreåsen,elevation,1
Iveland,populated place,1
Jadnemklimpen,elevation,1
Jahrelunden,populated place,1
Jamsland,populated place,1
Jamtjorda,populated place,1
Jasemyra,marsh,1
Jeageloaivi,elevation,1
Jekthamn,populated place,1
Jekthamna,populated place,1
Jernvatnet,basin,1
Jerpemyr,marsh,1
Johkanjárga,populated place,1
Jonsbråtan,populated place,1
Jonsgrunnfalla,underwater elevation,1
Jorbaoaivi,elevation,1
Jordbruåsen,elevation,1
Julahaugen,elevation,1
Juneset,convex shoreline,1
Junkerhamn,concave shoreline,1
Jutilen,elevation,1
Juzejávrrit,basin,1
Jávrrehuš,basin,1
Jærens Rev,underwater elevation,1
Jævsjø,basin,1
Jössanger,populated place,1
Jøholman,island,1
Jørentinden,elevation,1
Jørsladvåg,populated place,1
Jøsenfjord,concave shoreline,1
Jøvikneset,convex shoreline,1
Kaada,populated place,1
Kaarhavn,populated place,1
Kaarvatn,populated place,1
Kalavåg,populated place,1
Kalddalen,depression,2
Kaldjord,populated place,1
Kaldjorden,populated place,1
Kallebråtadalen,depression,1
Kallsøyni,island,1
Kalstad,populated place,1
Kalsvika,concave shoreline,1
Kalsøyane,island,1
Kalven,elevation,4
Kalvøyskjeran,island,1
Kamben,populated place,1
Kampflaahögda,elevation,1
Kamsvåg,populated place,1
Kamövær,populated place,1
Kamøen,island,1
Kamøya,island,3
Kanelen,elevation,1
Kannebogen,populated place,1
Kanstadbotnen,basin,1
Kapputåsen,elevation,1
Kapteinsmyra,marsh,1
Karivann,basin,1
Karlsrud,populated place,3
Karlsøfjord,concave shoreline,1
