name,industry
Autohaus Gerald Unger GmbH,INDUSTRIALS
Ochsner Wärmepumpen GmbH,INDUSTRIALS
Sporthotel Alpenrose ResidenzWolfga,CONSUMER DISCRETIONARY
Raiffeisen Software GmbH,INFORMATION TECHNOLOGY
Gebös Gemeinnützige Bau-,REAL ESTATE
Weglehner Ges.m.b.H.,INDUSTRIALS
SPINDLER GmbH,INDUSTRIALS
Ing. Walter Streit Baugesellschaft,INDUSTRIALS
Paletten Logistik Winter GmbH,MATERIALS
BILLA Immobilien GmbH,CONSUMER STAPLES
Raiffeisen Vertriebsservice Burgenl,FINANCIALS
IME GmbH,REAL ESTATE
ASTA Elektrodraht GmbH,INDUSTRIALS
TIMETOACT GROUP Österreich GmbH,INFORMATION TECHNOLOGY
Siag Holzexport,INDUSTRIALS
Group Getzner,CONSUMER DISCRETIONARY
Enery Power Holding GmbH,UTILITIES
Jacoby GM Pharma GmbH,HEALTH CARE
RIRE Holding GmbH,FINANCIALS
Kelag Energie & Wärme GmbH,UTILITIES
Inform GmbH,INFORMATION TECHNOLOGY
WOMEN'S BEST GmbH,CONSUMER DISCRETIONARY
RE Wohnungseigentumserrichtungs Gmb,REAL ESTATE
Great Home Immobilien GmbH,REAL ESTATE
Red Bull Service GmbH,INFORMATION TECHNOLOGY
Pharmabeteiligungsgesellschaft mbH,HEALTH CARE
FMW Wrodnigg Handelsagentur GmbH,MATERIALS
Group viridiusLAB,INDUSTRIALS
RBI Kantinenbetriebs GmbH,CONSUMER DISCRETIONARY
Alpin Estates GmbH,REAL ESTATE
BE Vertrieb GmbH & Co KG,UTILITIES
Tridonic GmbH & Co KG,INDUSTRIALS
PURKERT Metalltechnik GmbH,INDUSTRIALS
"Group ""VOG""",CONSUMER STAPLES
ZM 3 Immobiliengesellschaft m.b.H.,REAL ESTATE
Unterinntaler Raiffeisen-,FINANCIALS
Hotel Schwaigerhof GmbH,CONSUMER DISCRETIONARY
Spörk Antriebssysteme GmbH,INDUSTRIALS
JANITS Lager,INDUSTRIALS
Meisl GmbH,INDUSTRIALS
Subgroup Designa-Axess,INDUSTRIALS
INSTEC Installationstechnik GmbH,INDUSTRIALS
Leder & Schuh,CONSUMER DISCRETIONARY
Flotzinger und Brenner Zentralheizu,INDUSTRIALS
Group Gartner,INDUSTRIALS
Porsche Piech Holding GmbH,NOT RELEVANT
Gemeindeverband Bezirkskrankenhaus,NOT RELEVANT
Blanka Erwin,NOT RELEVANT
Conarealis Real Estate,NOT RELEVANT
WH Heli Charter GmbH,NOT RELEVANT
Miba Sinter Austria GmbH,CONSUMER DISCRETIONARY
ContourGlobal erneue,UTILITIES
Morawa Lesezirkel GmbH,CONSUMER DISCRETIONARY
Opernringhof GmbH & Co OG,NOT RELEVANT
EUROFOX GmbH,INDUSTRIALS
SIGNA Holding GmbH,REAL ESTATE
Hi Jump Wien / Jugendverein fürSpor,INDUSTRIALS
Sonnek Engineering GmbH,INDUSTRIALS
OMH Immobilien GmbH,REAL ESTATE
Jacoby Privatstiftung,HEALTH CARE
Alois Dallmayr Automaten-Service Gm,CONSUMER DISCRETIONARY
Zell Materials GmbH,MATERIALS
Dataform Media Gesellschaft mbH,INDUSTRIALS
Ing. Sumetzberger GMBH.,INDUSTRIALS
pixelart GmbH,COMMUNICATIONS
Handl Maschinen Gesellschaft m.b.H.,INDUSTRIALS
SWOBITRUCK GmbH,INDUSTRIALS
Raiffeisen Informatik GmbH & Co KG,INFORMATION TECHNOLOGY
Granit KFZ-Werkstätte GmbH,INDUSTRIALS
Raiffeisen-Leasing,NOT RELEVANT
Group Schmid Industrieholding,INDUSTRIALS
Hoyer Austria Internationale Fachsp,INDUSTRIALS
ISOLED FIAI Handels GmbH,CONSUMER DISCRETIONARY
Taurus Bau GmbH,INDUSTRIALS
hali büromöbel gmbh,INDUSTRIALS
bp4b personaldienstleistung gmbh,INDUSTRIALS
Hilfswerk International GmbH,CONSUMER DISCRETIONARY
Küchenberater Vertriebs-GmbH,CONSUMER DISCRETIONARY
Neue Eisenstädter gemeinnützige Bau,REAL ESTATE
Briganto GmbH,INDUSTRIALS
Raiffeisen Versicherungs- und Bausp,FINANCIALS
IGK Gerhard Hainzl Gesellschaft m.b,INDUSTRIALS
TWF International GmbH,INDUSTRIALS
Fahnen-Gärtner GmbH,CONSUMER DISCRETIONARY
Moosmayr GesmbH,CONSUMER STAPLES
ASSIST Notfallservice GmbH,INDUSTRIALS
Raiffeisen WohnBau Österreich GmbH,REAL ESTATE
S.O.L.I.D. Gesellschaft für,NOT RELEVANT
SCHRACK SECONET AG,INDUSTRIALS
Bau Holding Beteiligungs GmbH,INDUSTRIALS
AE&E Austria GmbH & Co KG in Liqu.,INDUSTRIALS
Technologiezentren und Immobilienen,NOT RELEVANT
Weber Harrer Rechtsanwälte GmbH & C,NOT RELEVANT
Schneider Konstantin,NOT RELEVANT
F.J. Elsner Trading Gesellschaft mb,MATERIALS
OptimaMed Therapiezentrum Judenburg,HEALTH CARE
Errichtungsgesellschaft,REAL ESTATE
bx Import & Logistik GmbH,CONSUMER DISCRETIONARY
ARGE Baustahl Eisen Blasy - Neptun,INDUSTRIALS
Excellent Entertainment AG,CONSUMER DISCRETIONARY
AUSTREX Handels-Ges.m.b.H.,MATERIALS
Gebrüder Haider & Co Hoch- u. Tiefb,INDUSTRIALS
"Autoverleih ""Flott"" Inhaber Gerhard",INDUSTRIALS
Ottakringer Holding AG,CONSUMER STAPLES
Maschinenring Personal und Service,INDUSTRIALS
JEITLER Produktentwicklung & Vertri,CONSUMER STAPLES
Josef Thurner Holz GmbH,INDUSTRIALS
WP-Wörgartner Produktions-GmbH,INDUSTRIALS
AutomationstechnikGesellschaft m.b.,INDUSTRIALS
Alpla Holding GmbH,MATERIALS
TKL II. Grundverwertungs GmbH,NOT RELEVANT
dreizler austria gmbh,INDUSTRIALS
Ing. Manfred Hackl GmbH,INDUSTRIALS
brandmood GmbH,CONSUMER DISCRETIONARY
TKL VII Grundverwertungs GmbH,FINANCIALS
Group TUPACK,MATERIALS
LUKOIL Technology Services,ENERGY
United Nations Industrial,INDUSTRIALS
Brauerei Murau eGen,CONSUMER STAPLES
"""Käse Moosbrugger"" Stefan Fessler K",CONSUMER STAPLES
Auto Süd MH GmbH,INDUSTRIALS
HUMANOCARE Residenz Bad Vöslau GmbH,HEALTH CARE
EDV-Service Stadlauer e.U.,CONSUMER DISCRETIONARY
Metzler Reinhard und Sabine,NOT RELEVANT
Palfinger Marine GmbH,INDUSTRIALS
WINTERSTEIGER Dry & Protect GmbH,CONSUMER DISCRETIONARY
Raiffeisen Windpark Zistersdorf Gmb,FINANCIALS
slw Soziale Dienste GmbH,CONSUMER DISCRETIONARY
"""Wohnungseigentümer"" Gemeinn.",REAL ESTATE
Landeskrankenanstalten-Betriebsgese,NOT RELEVANT
Ordinationsgemeinschaft Dr. Axel Ge,NOT RELEVANT
Wett-Punkt Betriebsgesellschaft m.b,NOT RELEVANT
BLR-Baubeteiligungs GmbH.,INDUSTRIALS
Vinzenz Gruppe Krankenhausbeteiligu,NOT RELEVANT
G.A. BeteiligungsgmbH,NOT RELEVANT
ALLGEMEIN-ÖFFENTLICHES KRANKENHAUS,INDUSTRIALS
Gottfried Loibl e.U,CONSUMER DISCRETIONARY
Tischlerei Wegerer GmbH,CONSUMER DISCRETIONARY
MCE GmbH,INDUSTRIALS
Stranzendorf Liegenschaftsverw.- u.,REAL ESTATE
IMMOLA Bauträger GmbH,REAL ESTATE
Group C-Flex New,MATERIALS
Zweihaus KG,REAL ESTATE
Kraiburg Walzenfertigung GmbH,MATERIALS
Gruber Maschinen GmbH,INDUSTRIALS
Philipp's Sky Loft GmbH,REAL ESTATE
Fisser Bergbahnen Gesellschaft m.b.,CONSUMER DISCRETIONARY
HWA Besitzgemeinschafts OG,INDUSTRIALS
LL-resources GmbH,INDUSTRIALS
Felder Metall GmbH,INDUSTRIALS
Müller Martini Eastern Europe GmbH,INDUSTRIALS
Gemeinnn. Wohnugnsges.,REAL ESTATE
Energie Steiermark Kunden GmbH,UTILITIES
Lieb Markt GmbH,CONSUMER DISCRETIONARY
Raiffeisen Lagerhaus Salzburg GmbH,INDUSTRIALS
Group Birner,CONSUMER DISCRETIONARY
Fachhochschule Salzburg GmbH,CONSUMER DISCRETIONARY
Künz GmbH,INDUSTRIALS
Gerhard Huber Schmiede & Landmaschi,INDUSTRIALS
SeneCura Immobilien Entwicklungs- u,HEALTH CARE
Binder Christoph,HEALTH CARE
Group Tigerwerk,NOT RELEVANT
POTTINGER LANDTECHNIK GMBH,INDUSTRIALS
Berggrün Immobilien GmbH,REAL ESTATE
Karl Pichler Edelhölzer GmbH,INDUSTRIALS
Subgroup EVN Beteiligung 52,UTILITIES
redmail Logistik &  Zustellservice,COMMUNICATIONS
Subgroup Pörner,INDUSTRIALS
Group Senoplast,MATERIALS
Raiffeisen-Leasing Fuhrpark-,FINANCIALS
Gerin Druck GmbH,INDUSTRIALS
IBS Austria Gesellschaft m.b.H.,INDUSTRIALS
Transporte Medl GmbH,INDUSTRIALS
WEB Windenergie AG,UTILITIES
Pabst Gesellschaft m.b.H.,INDUSTRIALS
Group Gady Family Veranstaltungs Gm,COMMUNICATIONS
LOGTICON Spedition und Logistik Gmb,INDUSTRIALS
Pilz und Kiennast Handels GmbH,CONSUMER STAPLES
Falkensteiner Hotel BRS & BL GmbH,CONSUMER DISCRETIONARY
Verein z. Förderung d. Infrastruktu,REAL ESTATE
Autohaus Poprask GmbH,CONSUMER DISCRETIONARY
Mittelschulgemeinde Grafenegg,CONSUMER DISCRETIONARY
MEC Grundstücksentwicklungs GmbH,NOT RELEVANT
AL-KO Kober Gesellschaft m.b.H.,NOT RELEVANT
Thyme HoldCo Sàrl,CONSUMER STAPLES
RESRG Automotive AT GmbH,CONSUMER DISCRETIONARY
BMW Österreich Holding GmbH,CONSUMER DISCRETIONARY
Raiffeisen International,REAL ESTATE
Lebenswelten der Barmherzigen Brüde,INDUSTRIALS
Dobler Holzbau GmbH,INDUSTRIALS
PROVITA Projektgesellschaft mbH,REAL ESTATE
Glock Gesellschaft m.b.H.,INDUSTRIALS
Cleanroom Technology Austria GmbH,MATERIALS
feinjersey fabrics GmbH,CONSUMER DISCRETIONARY
DF Austria GmbH,INDUSTRIALS
Swarovski Mobility GmbH,CONSUMER DISCRETIONARY
Holzbau Hetzenauer GmbH & Co KG,INDUSTRIALS
RZB-BLS Holding GmbH,NOT RELEVANT
LM Beteiligungs GmbH,NOT RELEVANT
SPIRK + Partner Ingenieur GmbH,INDUSTRIALS
Greiner Bio-One GmbH,INDUSTRIALS
VSZ Versorgungs- und Servicezentrum,INDUSTRIALS
Grasl Pneumatic - Mechanik Gesellsc,INDUSTRIALS
TECHSERVICE TS GMBH,MATERIALS
Insundlation GmbH,INDUSTRIALS
Empl Baugesellschaft m.b.H.,INDUSTRIALS
Raiffeisen-Lagerhaus Mostviertel Mi,CONSUMER STAPLES
Microporous GmbH,INDUSTRIALS
Group Albona Privatstiftung,NOT RELEVANT
Schlick GmbH,CONSUMER DISCRETIONARY
M-U-T-GREEN Technology GmbH,INDUSTRIALS
Comco EPP GmbH,CONSUMER DISCRETIONARY
Senator Karl Vitaly Privatstiftung,FINANCIALS
Other Items Basel II,NOT RELEVANT
Agentur LOOP New Media GmbH,COMMUNICATIONS
Hotel Berghof Mayrhofen GmbH,CONSUMER DISCRETIONARY
DELFORTGROUP AG,MATERIALS
Bayer Bauwerksinstandsetzung GmbH,INDUSTRIALS
GemNova Fuhrparkmanagement GmbH,INDUSTRIALS
FunderMax GmbH,MATERIALS
Wienerberger Finanz Service GmbH,MATERIALS
Lamberg e.U.,INDUSTRIALS
Apotheke im Auhofcenter KG,CONSUMER STAPLES
AB Portfolio AG,NOT RELEVANT
HAKA Küche GmbH,CONSUMER DISCRETIONARY
Ökoprofi Landmaschinenhandelsges.m.,INDUSTRIALS
OptimaMed Gesundheitsresort Bad St.,HEALTH CARE
online Druck GmbH,INDUSTRIALS
Pharmazeutische Fabrik Montavit,HEALTH CARE
Teufelberger Gesellschaft,CONSUMER DISCRETIONARY
Wienerberger Österreich GmbH,MATERIALS
TEG 1 Immobilienentwicklungs,REAL ESTATE
SeneCura Gastro Services GmbH,HEALTH CARE
AEE GmbH & Co KG,INDUSTRIALS
Miba Aktiengesellschaft,CONSUMER DISCRETIONARY
CAFM Systems GmbH,INDUSTRIALS
KOLOMAN HANDLER FÉMÁRUGYÁR MAGYAROR,MATERIALS
Walter Grosch Gesellschaft m.b.H.,CONSUMER DISCRETIONARY
Schaufler GmbH,INDUSTRIALS
NEUE HEIMAT TIROL Gemeinnützige Woh,REAL ESTATE
MOSITECH Medizintechnik GmbH,INDUSTRIALS
Handl Tyrol Gastronomieservice GmbH,CONSUMER STAPLES
ADVANCED PACKAGING GROUP GmbH,INDUSTRIALS
Heinzel Holding GmbH,MATERIALS
XXXXXXXXX8833,NOT RELEVANT
Tasco International S.A.R.L.,MATERIALS
BSH Hausgeräte Gesellschaft m.b.H.,CONSUMER DISCRETIONARY
ODORFER HAUSTECHNIK GMBH,NOT RELEVANT
Subgroup Knauf Insulation,INDUSTRIALS
Keller Grundbau,INDUSTRIALS
Polytechnik Luft- und Feuerungstech,INDUSTRIALS
Scheer Jürgen,NOT RELEVANT
ILF Consulting Engineers Austria Gm,INDUSTRIALS
EQUINOX Apartment GmbH,REAL ESTATE
"Bachner, Bauunternehmung, Gesellsch",INDUSTRIALS
MOBIX Vermögensverwaltungsges.m.b.H,FINANCIALS
SW Lechtal Immobilien 4 GmbH,NOT RELEVANT
CAR-REP-Profiteam Denk GmbH,INDUSTRIALS
Aigner Werkzeuge Gesellschaft m.b.H,INDUSTRIALS
Group ZUMTOBEL AG,INDUSTRIALS
Gemeindeverband Bezirkspflegeheim R,HEALTH CARE
SUXESS LOGISTIC Hungary Szolgáltató,INDUSTRIALS
Group Samariterbund,HEALTH CARE
Iron Mountain Austria,INDUSTRIALS
Mag. Geiger KG,CONSUMER STAPLES
Marionnaud Parfumeries,NOT RELEVANT
Single Use Support GmbH,HEALTH CARE
Autohof Handels- und Serviceges.m.b,NOT RELEVANT
Dujka GmbH,INDUSTRIALS
Manhattan Fitnessanlagen GmbH,CONSUMER DISCRETIONARY
42 Vienna - education for digital e,CONSUMER DISCRETIONARY
RVM Versicherungsmakler GmbH,FINANCIALS
SPL Tele GmbH & Co KG,COMMUNICATIONS
PIERER New Mobility GmbH,CONSUMER DISCRETIONARY
KNAPP AG,INDUSTRIALS
Pfeffel KG,CONSUMER DISCRETIONARY
A & C Wustinger GmbH,CONSUMER DISCRETIONARY
Glücks- und Unterhaltungsspiel Betr,CONSUMER DISCRETIONARY
Paul Georg,REAL ESTATE
Group voestalpine,MATERIALS
Knoll Steuerberatungs GmbH,NOT RELEVANT
VALIANT TMS CZECH S R O,INDUSTRIALS
Lugner Richard,NOT RELEVANT
Subgroup Isoplus AT,INDUSTRIALS
Group Engel,INDUSTRIALS
INT-IMMO Bauträger GmbH,REAL ESTATE
Aichelin Ges.m.b.H.,INDUSTRIALS
"VOEIG,Vereinigung Österreichischer",FINANCIALS
Bayer Bau GmbH,INDUSTRIALS
Group Morawa,CONSUMER DISCRETIONARY
voestalpine High Performance Metals,MATERIALS
Group ELK,INDUSTRIALS
Pascom Kommunikationssysteme GmbH,INFORMATION TECHNOLOGY
Austromar Transportagentur GmbH,INDUSTRIALS
F. u. M. KAMPEL Ges.m.b.H.,INDUSTRIALS
Subgroup Cloudflight,INFORMATION TECHNOLOGY
Invest Vermögensverwaltungs-GmbH,REAL ESTATE
KTM Immobilien GmbH,CONSUMER DISCRETIONARY
Sadjak Marko GmbH,MATERIALS
ToWa GmbH,COMMUNICATIONS
KTM AG,CONSUMER DISCRETIONARY
Resch & Frisch Holding GmbH,CONSUMER STAPLES
Subgroup ÖBB Personenverkehr AG,INDUSTRIALS
Retter Gesellschaft m.b.H.,INDUSTRIALS
Bezirksblätter Burgenland Verlag Gm,COMMUNICATIONS
Raiffeisen-Reisebüro Gesellschaft m,FINANCIALS
EMCO GmbH,INDUSTRIALS
Cosma Engineering Europe GmbH,CONSUMER DISCRETIONARY
Kapsch Immobilien GmbH,REAL ESTATE
Silvio Rüscher Handels GmbH,CONSUMER DISCRETIONARY
Systembau Eder GmbH,MATERIALS
Lürzer Obertauern GmbH & Co KG,CONSUMER DISCRETIONARY
SBS Opernbetrieb Burgenland GmbH,CONSUMER DISCRETIONARY
Wölfl Günther,NOT RELEVANT
Holzindustrie Theresia Häupl GmbH,MATERIALS
Group IDAG,NOT RELEVANT
Group TTTech,INFORMATION TECHNOLOGY
Agrana Fruit Austria GmbH,CONSUMER STAPLES
Tempora Privatstiftung,INDUSTRIALS
LSW Privatstiftung,NOT RELEVANT
Ortswärme Tannheim GmbH,UTILITIES
Ottakringer Brauerei GmbH,CONSUMER STAPLES
SeneCura Hauskrankenhilfe GmbH,HEALTH CARE
Distribution & Marketing GmbH,NOT RELEVANT
Profibaustoffe Austria GmbH,INDUSTRIALS
Felix Swoboda GmbH,NOT RELEVANT
Rashid Sardarov or,NOT RELEVANT
METRANS Railprofi Austria GmbH,INDUSTRIALS
Mehler Elektrotechnik Gesellschaft,INDUSTRIALS
RORA Installationen GmbH,INDUSTRIALS
Egger Bau GmbH,INDUSTRIALS
AURO Befestigungssysteme GmbH,INDUSTRIALS
ELBE Elektronische Büroeinrichtung,INFORMATION TECHNOLOGY
CULINA Grundstückvermietungs GmbH,FINANCIALS
European Recycling Platform (ERP) ,INDUSTRIALS
Raiffeisen WohnBau Tirol GmbH,REAL ESTATE
Johann Oberrater-Bauunternehmungs-G,INDUSTRIALS
Sonepar Österreich GmbH,INDUSTRIALS
Valida Consulting GesmbH,NOT RELEVANT
Landeshauptstadt Graz,NOT RELEVANT
Group Regionalmedien Austria AG,COMMUNICATIONS
ASSA Objektservice GmbH,REAL ESTATE
Group Ecosio,INFORMATION TECHNOLOGY
ALPLAindustrial Austria GmbH,MATERIALS
"""A-11"" Holding GmbH",CONSUMER STAPLES
"Hans Hauser, Bauunternehmen, Gesell",INDUSTRIALS
ROTO Immobilien GmbH,REAL ESTATE
IWB Immobilien und Wirtschaftsberat,REAL ESTATE
STRABAG BRVZ GmbH,INDUSTRIALS
Herz Energietechnik GmbH,INDUSTRIALS
SBS HandelsGmbH,CONSUMER DISCRETIONARY
SYSCOM Dienstleistungs- und Handels,INDUSTRIALS
LEHA GmbH,CONSUMER DISCRETIONARY
Wohnbauvereinigung GFW Gemeinnützig,REAL ESTATE
Raiffeisen Tech GmbH,INDUSTRIALS
Diverse Forderungen MM Holz,INDUSTRIALS
SENNA Nahrungsmittel GmbH & Co KG,CONSUMER STAPLES
Pharmig - Verband der pharmazeutisc,INDUSTRIALS
Innsbrucker Kommunalbetriebe,UTILITIES
Group Rhomberg Sersa Rail,INDUSTRIALS
HERBERT STEINER Ges.m.b.H.,NOT RELEVANT
BUWOG AG,REAL ESTATE
Chamottewaren- und Thonöfen-,INDUSTRIALS
FEX ÖKO-Faserverarbeitungs-GmbH,NOT RELEVANT
Nasau Handels GmbH,CONSUMER DISCRETIONARY
impress decor Austria GmbH,CONSUMER DISCRETIONARY
Wilhelm Welser Verkehrsbetriebe Gmb,INDUSTRIALS
Metallveredelung HUBER GmbH,INDUSTRIALS
Bestattung Graz GmbH,CONSUMER DISCRETIONARY
Elektro- und Sicherheitstechnische,INDUSTRIALS
"""Wie daham"" Seniorenschlössl Simmer",HEALTH CARE
Fuhrmann Erodiertechnik GmbH,CONSUMER DISCRETIONARY
Kienesberger Maschinen GmbH,INDUSTRIALS
ECOwind Handels- & Wartungs-GmbH.,UTILITIES
Südsteirische Energiehandels GmbH,CONSUMER DISCRETIONARY
Heutrocknung SR GmbH,INDUSTRIALS
Villinger GmbH,INDUSTRIALS
PreZero Property Austria GmbH,REAL ESTATE
ALBUS Salzburg Verkehrsbetrieb GmbH,INDUSTRIALS
Mölltaler Gletscherbahnen Gesellsch,CONSUMER DISCRETIONARY
AE Schreder GmbH,INDUSTRIALS
AF Sport GmbH,CONSUMER DISCRETIONARY
Mount Med Resort Betriebs GmbH,CONSUMER DISCRETIONARY
Lener Hackgut GmbH,MATERIALS
T-Mobile Austria GmbH,COMMUNICATIONS
ACP TEKAEF GmbH,CONSUMER DISCRETIONARY
Larcher Ferdinand und Barbara,NOT RELEVANT
ENW Gemeinnützige Wohnungs-,REAL ESTATE
ELESA+GANTER Austria GmbH,INDUSTRIALS
DOL Group GmbH,CONSUMER STAPLES
Christoph Fortmüller KfZ-Handel e.U,FINANCIALS
GIA Austria GmbH,INDUSTRIALS
Autohaus Uitz Gesellschaft m.b.H,INDUSTRIALS
InnoWaggon GmbH,INDUSTRIALS
Riegler Metallbau GmbH,INDUSTRIALS
Subgroup RPHI,REAL ESTATE
AMIDEX Objekttextilien GmbH,CONSUMER DISCRETIONARY
NIKO Vertriebsgesellschaft m.b.H.,INDUSTRIALS
Paletten Winter GesmbH,MATERIALS
Calzedonia Österreich GmbH,CONSUMER DISCRETIONARY
Kaffeemeister Gastronomie-Coffee-Se,CONSUMER STAPLES
SIEMENS VAI METALS TECHNOLOGIES,INDUSTRIALS
Zsifkovics Johann GmbH & Co KG,CONSUMER STAPLES
MFE Vermögensverwaltung Privatstift,NOT RELEVANT
CAPLINKO VerwaltungsgesmbH,NOT RELEVANT
Group RED BULL,CONSUMER STAPLES
adapa Holding GesmbH,MATERIALS
McDonald's Slovenija gostinske,CONSUMER DISCRETIONARY
Logistic Networking & Consulting Gm,INDUSTRIALS
Other Assets-Basel II,NOT RELEVANT
NGEN Smart Products GmbH,INDUSTRIALS
AGRICOLA CONSULTANTS GMBH,INDUSTRIALS
Stadtwerke Klagenfurt AG,UTILITIES
RegionalMedien Salzburg GmbH,COMMUNICATIONS
Soravia Equity GmbH,REAL ESTATE
BTU Business Travel Unlimited Reise,INDUSTRIALS
TODAY Experts GmbH,INDUSTRIALS
G.L. Pharma GmbH,HEALTH CARE
CAB Austria GmbH,INDUSTRIALS
Landwirt.com GmbH,COMMUNICATIONS
"""Erzeugergemeinschaft Salzburger Ri",CONSUMER STAPLES
Kammer für Land- und Forstwirtschaf,INDUSTRIALS
HOM GmbH,CONSUMER DISCRETIONARY
jki architecture ZT GmbH,INDUSTRIALS
ZHS Office- & Facilitymanagement Gm,INDUSTRIALS
Universität für Bodenkultur Wien,CONSUMER DISCRETIONARY
WIEN ENERGIE Vertrieb GmbH & Co KG,NOT RELEVANT
HEG Harmer Energie GmbH,UTILITIES
Tiroler Landesprojekte Grundverwert,NOT RELEVANT
F.J. Elsner & Co. Gesellschaft mbH,INDUSTRIALS
RLÖ eins Holding GmbH,NOT RELEVANT
ERIGONE HOLDING GMBH,CONSUMER DISCRETIONARY
AVENUE OESTEUROPA GMBH,NOT RELEVANT
NUA-Abfallwirtschaft GmbH,INDUSTRIALS
NÖ Raiffeisen Kommunalprojekte Serv,NOT RELEVANT
Group Sacher,REAL ESTATE
Dr. Richard Bus GmbH,INDUSTRIALS
Uranos GmbH,REAL ESTATE
Allmobil GmbH,CONSUMER DISCRETIONARY
OEBG Power Solutions ENERGY GmbH,INDUSTRIALS
Karl Reiter Posthotel Achenkirch Gm,CONSUMER DISCRETIONARY
Subgroup C-Flex,MATERIALS
Steirische Leasing für öffentliche,FINANCIALS
A. Ö. Krankenhaus des Deutschen Ord,HEALTH CARE
Verein Leithaberg,INDUSTRIALS
Österreichische Bundesbahnen-,INDUSTRIALS
Herba Chemosan Apotheker-AG,HEALTH CARE
Kapsch Components GmbH & Co KG,INFORMATION TECHNOLOGY
SilberHolz GmbH,INDUSTRIALS
umdasch Store Makers,MATERIALS
Supernova Invest GmbH,REAL ESTATE
Marte.Marte Architekten ZT GmbH,INDUSTRIALS
ABatt Handels GmbH,INDUSTRIALS
Energie AG Oberösterreich Umwelt Se,INDUSTRIALS
Autohaus Grasmann GmbH,CONSUMER DISCRETIONARY
Sportradar GmbH,COMMUNICATIONS
Fritz Jeitler Futtermittel GmbH,CONSUMER STAPLES
HÖFER Presstechnik GmbH,INDUSTRIALS
Lugauer GesmbH,INDUSTRIALS
Ernst Grillenberger GmbH,INDUSTRIALS
ES Projekt GmbH,NOT RELEVANT
ALPINE Holding GmbH,INDUSTRIALS
Group Centron,CONSUMER DISCRETIONARY
ULL 29 (neunundzwanzig) Beteiligung,INDUSTRIALS
Subgroup Brau Union,NOT RELEVANT
PONGRATZ TAILER-GROUP GMBH,CONSUMER DISCRETIONARY
Subgroup Datacon,NOT RELEVANT
Group LEUBE,NOT RELEVANT
Head Sport GmbH,CONSUMER DISCRETIONARY
Schulgemeinde der Polytechnische Sc,CONSUMER DISCRETIONARY
Greiner MULTIfoam GmbH,MATERIALS
Group MKaindl KG,MATERIALS
ULL 17 Beteiligungs- und Management,CONSUMER DISCRETIONARY
ESI Immobilienentwicklungs GmbH,REAL ESTATE
ISS Austria Holding GmbH,INDUSTRIALS
RIL XIV Raiffeisen-Immobilien-Leasi,FINANCIALS
Mihail-Sebastian Arghiropol,REAL ESTATE
A P - Trading GmbH,INDUSTRIALS
Gemeinn. Bau- u. Siedlungs-Gen.,REAL ESTATE
Austria Tabak GmbH,CONSUMER STAPLES
DOMOFERM EXPORT GMBH,INDUSTRIALS
Group Andaris,MATERIALS
Group F & S Beteiligungs GmbH,INDUSTRIALS
PPC Austria Holding GmbH,INDUSTRIALS
Group ACP,INFORMATION TECHNOLOGY
DSM Austria GmbH,CONSUMER STAPLES
Group KELAG,UTILITIES
Rhomberg Bau GmbH,INDUSTRIALS
Cargoe GmbH,INDUSTRIALS
Heiss & Süß GmbH,CONSUMER STAPLES
Roth Privatstiftung,INDUSTRIALS
Marchhart Gesellschaft m.b.H.,INDUSTRIALS
Autohaus Polke GmbH,CONSUMER DISCRETIONARY
Landring Weiz Lagerhausgenossenscha,CONSUMER STAPLES
Penny GmbH,CONSUMER STAPLES
Dehner Gartencenter GmbH & Co.,CONSUMER DISCRETIONARY
EBNER Industrieofenbau GmbH,INDUSTRIALS
AFRY Management Consulting Austria,INDUSTRIALS
Landfrische OG,REAL ESTATE
IBF Solutions GmbH,INFORMATION TECHNOLOGY
Group Borouge,MATERIALS
Augsberger-Bau Ges.m.b.H,INDUSTRIALS
SIGNA Retail GmbH Herrn Clemens Sch,REAL ESTATE
Energy Cabin Produktions- und Vertr,NOT RELEVANT
Ernst & Young Wirtschaftsprüfungsge,INDUSTRIALS
Steinhoff Möbel Holding Alpha GmbH,CONSUMER DISCRETIONARY
"""Am Hafen"" Sutterlüty GmbH & Co",FINANCIALS
MS Management GmbH,INFORMATION TECHNOLOGY
Pittel + Brausewetter,INDUSTRIALS
Rhomberg Holding GmbH,NOT RELEVANT
Flatz Transport- & Logistik,INDUSTRIALS
PRIMUS AERO GmbH,INDUSTRIALS
Tilly Forstbetriebe,MATERIALS
"""Stag"" Staubgut-Transport Gesellsch",INDUSTRIALS
KiK Textilien und Non-Food Ges.m.b.,CONSUMER DISCRETIONARY
Sport Adler GmbH,CONSUMER DISCRETIONARY
CA Immobilien Anlagen,REAL ESTATE
OVIS Raiffeisen-Immobilien-,FINANCIALS
Moser Christian,REAL ESTATE
Hogast Einkaufsgenossenschaft für d,CONSUMER DISCRETIONARY
Subgroup Greiner Bio One,HEALTH CARE
Personalservice Ges.m.b.H.,INDUSTRIALS
Binder + Co AG,INDUSTRIALS
Paul Gesellschaft m.b.H.,INDUSTRIALS
Steirische Kommunalgebäudeleasing G,FINANCIALS
Lettner EDV-Technik GmbH,INFORMATION TECHNOLOGY
Dr. Richard Linien GmbH & Co KG,INDUSTRIALS
Katschbergbahnen GmbH,INDUSTRIALS
SWARCO Traffic Systems GmbH,INDUSTRIALS
