name,frequency
Abesalom,3
Aindi,4
Akaki,31
Akhsar,3
Aleksandre,195
Aleksi,14
Amiran,27
Andi,3
Andria,51
Andro,15
Antimoz,3
Anzor,21
Archil,50
Ariz,3
Atinogen,3
Avtandil,47
Ayndi,4
Bachana,3
Badri,24
Bagrat,9
Bakar,3
Bakur,5
Beglar,3
Beka,31
Besarion,13
Besik,28
Bezhan,8
Bidzina,17
Bondo,9
Chiro,3
Dachi,23
Daniel,8
Dashgin,3
Daur,3
David,149
Davit,327
Demetre,21
Demna,5
Demur,3
Devi,7
Dimitri,37
Dzhumber,5
Elguja,16
Elizbar,5
Emzar,12
Erekle,17
Gabriel,8
Gaioz,4
Gambar,4
Gegi,4
Gela,30
George,45
Georgi,24
Gia,34
Giga,12
Gigla,3
Giorgi,693
Givi,59
Gizo,6
Gocha,48
Goderdzi,8
Gogi,7
Gogita,4
Grigol,42
Guram,60
Gurgen,5
Iakob,4
Iason,3
Ilia,45
Ioane,5
Ioseb,30
Irakli,202
Ivane,32
Iveri,3
Jaba,11
Jambul,3
Jansugh,3
Jumber,4
Kakha,45
Kakhaber,42
Kakhi,10
Khvicha,3
Koba,37
Konstantine,56
Lado,11
Lasha,86
Lazare,8
Lekso,3
Lelio,7
Levan,157
Luka,72
Malkhaz,50
Mamia,3
Mamuka,70
Manuchar,5
Mate,20
Merab,72
Mikheil,79
Mindia,13
Mirian,9
Mukhran,7
Murman,14
Nika,32
Niko,10
Nikoloz,204
Nodar,49
Nugzar,64
Nukri,7
Otar,48
Paata,45
Papuna,6
Pata,4
Pavle,8
Petre,10
Ramaz,29
Rati,15
Razhden,6
Revaz,57
Revi,3
Rezo,6
Roin,5
Saba,34
Sandro,38
Sergo,22
Shalva,41
Shio,3
Shota,56
Simon,9
Soso,13
Sulkhan,10
Tamaz,70
Tariel,21
Tato,3
Tedo,4
Teimuraz,85
Temur,45
Tengiz,50
Tengo,8
Toma,5
Tornike,39
Tsotne,16
Ushangi,4
Vache,3
Vakhtang,80
Valiko,9
Vano,12
Varlam,5
Vasil,30
Vazha,25
Vepkhia,3
Zaal,13
Zakaria,8
Zaza,76
Zezva,3
Zura,6
Zurab,151
Zviad,38
