name,frequency
Andrzejewski,10
Baranowski,10
Bartoszewski,8
Bielawski,7
Bielecki,14
Bienkowski,6
Bierecki,6
Bieńkowski,6
Bogucki,13
Bojarski,8
Borkowski,18
Borowski,18
Brzezinski,9
Brzeziński,8
Bukowski,6
Celinski,7
Celiński,7
Chmielewski,18
Chojnacki,7
Chojnowski,9
Chrzanowski,13
Chybicki,6
Cichocki,9
Ciesielski,6
Cybulski,7
Czajkowski,10
Czarnecki,20
Czechowski,8
Czerniawski,8
Czerwinski,20
Czerwiński,20
Czeszejko-Sochacki,8
Dabrowski,29
Dobrowolski,10
Dobrzynski,9
Dobrzyński,8
Drzewiecki,6
Dudzinski,6
Dudziński,6
Dąbrowski,28
Gajewski,14
Gintowt-Dziewaltowski,6
Gintowt-Dziewałtowski,6
Glowacki,7
Golabek-Jezierski,14
Golebiewski,8
Golebiowski,7
Gorczynski,7
Gorecki,11
Gorski,33
Gosiewski,12
Gołąbek-Jezierski,13
Gołębiewski,8
Gołębiowski,6
Grabowski,29
Grabski,7
Grodzki,8
Gromadzki,6
Górczyński,6
Górecki,10
Górski,33
Głowacki,7
Huskowski,6
Izdebski,14
Jablonski,21
Jabłoński,21
Jakubowski,18
Janicki,10
Janiszewski,9
Jankowski,22
Janowski,16
Jarzembowski,7
Jasinski,14
Jasiński,12
Jastrzebski,9
Jastrzębski,9
Jaworski,32
Jezierski,6
Kaczorowski,6
Kaczynski,9
Kaczyński,9
Kalinowski,9
Kaminski,37
Kamiński,37
Karczewski,11
Karpinski,15
Karpiński,15
Katulski,6
Kawecki,6
Kijowski,8
Klimaszewski,7
Klosowski,6
Kochanowski,7
Kolakowski,8
Kolodziejski,6
Komorowski,12
Korzeniowski,9
Kosowski,6
Kotlewski,6
Kotowski,10
Kowalewski,13
Kowalski,46
Kownacki,12
Kozinski,6
Koziński,6
Kozlowski,39
Kozłowski,38
Kołakowski,8
Kołodziejski,6
Krajewski,20
Krolikowski,6
Kropiwnicki,7
Kruszewski,6
Krzyzanowski,10
Krzyżanowski,10
Królikowski,6
Kucharski,16
Kuchcinski,7
Kuchciński,7
Kuczynski,8
Kuczyński,8
Kulka-Kulpiowski,6
Kurowski,7
Kwasniewski,8
Kwaśniewski,7
Kwiatkowski,45
Kłosowski,6
Lapinski,11
Laskowski,9
Leszczynski,9
Leszczyński,7
Lewandowski,34
Lewicki,7
Lipinski,14
Lipiński,14
Lisiecki,7
Lisowski,6
Lopuszanski,6
Lubinski,6
Lubiński,6
Maciejewski,15
Majchrowski,8
Majewski,24
Makowski,18
Malczewski,6
Malecki,16
Malinowski,6
Maliszewski,8
Marcinkowski,8
Markowski,10
Maslowski,11
Masłowski,11
Matuszewski,7
Mazowiecki,8
Małecki,15
Michalowski,9
Michalski,26
Michałowski,9
Mierzejewski,9
Milewski,13
Mioduszewski,6
Modzelewski,6
Morawiecki,8
Morawski,7
Mroczkowski,6
Muszynski,9
Muszyński,9
Nawrocki,9
Nowacki,13
Nowakowski,30
Nowicki,29
Oldakowski,6
Olechowski,7
Olszewski,33
Orlowski,11
Orzechowski,18
Orłowski,10
Ostrowski,31
Ołdakowski,6
Pacholski,8
Paszkowski,6
Pawlicki,6
Pawlowski,23
Pawłowski,21
Piatkowski,6
Piotrowski,28
Piskorski,6
Pogorzelski,7
Potocki,6
Poznanski,7
Poznański,6
Przybylski,10
Raczkowski,12
Rogacki,8
Rogowski,9
Romanowski,11
Rostecki,6
Rudnicki,9
Rulewski,6
Rusiecki,8
Rutkowski,7
Rybicki,12
Sadowski,19
Samborski,6
Sarnowski,6
Sawicki,21
Sikorski,11
Skowronski,9
Skowroński,9
Skutecki,6
Slawinski,6
Smolinski,7
Smoliński,7
Sobiecki,6
Sobierajski,8
Sobolewski,6
Sokolowski,14
Sokołowski,14
Sosnowski,20
Sowinski,9
Sowiński,9
Stachurski,7
Stawiarski,13
Stolarski,7
Strycharski,8
Suski,11
Szatkowski,6
Szczepanski,14
Szczepański,14
Szumowski,9
Szymanski,28
Szymański,28
Sławiński,6
Tarnowski,10
Tchorzewski,7
Tchórzewski,7
Terlecki,8
Tomaszewski,26
Trzcinski,6
Trzciński,6
Twardowski,7
Urbanski,6
Urbański,6
Wasilewski,16
Wesolowski,10
Wesołowski,9
Winiarski,7
Wisniewski,31
Witkowski,24
Wiśniewski,27
Wojciechowski,37
Wolski,16
Wroblewski,15
Wróblewski,14
Zablocki,6
Zaborowski,6
Zabłocki,6
Zakrzewski,15
Zaleski,10
Zalewski,18
Zarzycki,9
Zawadzki,7
Zgorzelski,6
Zielinski,43
Zieliński,41
Ziolkowski,17
Ziółkowski,17
Zuchowski,7
Zukowski,9
Zylinski,8
Łapiński,11
Łopuszański,6
Żuchowski,7
Żukowski,9
Żyliński,8
