name,frequency,place_type,place_category
Punta de Santa Clara,1,point,convex shoreline
Punta de Saturrarán,1,point,convex shoreline
Punta de Senocozulúa,1,point,convex shoreline
Punta Esquillencharri,1,point,convex shoreline
Punta Galea,1,point,convex shoreline
Punta Iruarriaundieta,1,point,convex shoreline
Punta Isarría,1,point,convex shoreline
Punta Iteico,1,point,convex shoreline
Punta Izustarri,1,point,convex shoreline
Punta Lucero,1,point,convex shoreline
Punta Picos de Luzuero,1,point,convex shoreline
Punta Praiteburu,1,point,convex shoreline
Punta Santa Catalina,1,point,convex shoreline
Punta Turrilla,1,point,convex shoreline
Quejana,1,populated place,populated place
Quintana,1,populated place,populated place
Quintanilla,1,populated place,populated place
Ranero,1,populated place,populated place
Recalde,1,populated place,populated place
Regata de Landarbaso,1,river,stream
Rentaria,1,populated place,populated place
Rentería,2,populated place,populated place
Respaldiza,1,populated place,populated place
Restinga de Algorta,1,shoal,underwater elevation
Retana,1,populated place,populated place
Retes de Llanteno,1,populated place,populated place
Retes de Tudela,1,populated place,populated place
Retuerto,1,populated place,populated place
Ribabellosa,1,populated place,populated place
Río Amorebieta,1,river,stream
Rio Amute,1,river,stream
Río Araxes,1,river,stream
Río Arceniega,1,river,stream
Río Arciniega,1,river,stream
Río Artibay,1,river,stream
Río Asúa,1,river,stream
Río Barbadún,1,river,stream
Río Bayas,1,river,stream
Río Butrón,1,river,stream
Río Cadagua,1,river,stream
Río de Indusi,1,river,stream
Rio de Orio,1,river,stream
Río de Plencia,1,river,stream
Río Deva,1,river,stream
Río Galindo,1,river,stream
Río Gobelas,1,river,stream
Río Homecillo,1,river,stream
Río Húmedo,1,river,stream
Río Inglares,1,river,stream
Río Ingleres,1,river,stream
Río Izalde,1,river,stream
Río Mercadillo,1,river,stream
Río Nervión,1,river,stream
Río Ondárroa,1,river,stream
Río Oria,1,river,stream
Río Oyarzún,1,river,stream
Río Santa Engracia,1,river,stream
Río Subialde,1,river,stream
Río Ubilla,1,river,stream
Río Udondo,1,river,stream
Río Ugalde,1,river,stream
Río Urola,1,river,stream
Río Urumea,1,river,stream
Río Zadorra,1,river,stream
Río Zaldu,1,river,stream
Río Zaya,1,river,stream
Ríoseco,1,populated place,populated place
Sabando,1,populated place,populated place
Sagasta-Ausuna,1,populated place,populated place
Saint Clara Island,1,island,island
Salcedo,1,populated place,populated place
Salinas,1,populated place,populated place
Salinas de Añana,1,populated place,populated place
Salinas de Léniz,1,populated place,populated place
