name,frequency
A-Fridriksmoerk,7
A-Fridriksmork,7
A-Lakjuni,22
A-Reynatugvu,6
A-Steig,17
Abrahamsen,29
Andreasen,41
Av-Kak-Joensen,8
Av-Kák-Joensen,8
Bechmann,9
Bjarkhamar,6
Breckmann,9
Clementsen,7
Dahl,26
Dam,13
Danielsen,21
Didriksen,13
Djurholm,9
Egholm,6
Eidesgaard,8
Einarsson,10
Eliasen,26
Eliassen,8
Ellefsen,22
Elttoer,7
Elttor,7
Elttør,7
Gaardlykke,6
Gilsstein,6
Gullaksen,14
Hafoss,6
Hammer,21
Hansen,48
Heinesen,8
Hentze,20
Hinge,10
Hjelm,12
Hoejgaard,14
Hojgaard,14
Háfoss,6
Højgaard,13
Iversen,7
Jacobsen,80
Jakobsen,23
Jarnfoss,9
Jensen,12
Joensen,151
Johannesen,50
Johannessen,7
Johansen,27
Justinussen,21
Kallsberg,14
Kalso,9
Kalsoe,9
Kalsø,10
Kass,7
Kirke,9
Kjaerbo,9
Kjærbo,7
Klettskard,8
Klettskarð,6
Laksafoss,8
Laksáfoss,6
Langgaard,8
Lognberg,11
Magnussen,6
Michelsen,15
Midjord,21
Mikkelsen,18
Mikladal,16
Mortensen,67
Nattestad,7
Niclasen,22
Nielsen,61
Oestergaard,13
Oesteroe,11
Olsen,69
Ostergard,13
Ostero,11
Palsdottir,6
Petersen,38
Poulsen,75
Rasmussen,39
Roin,6
Samuelsen,42
Sanda,7
Sandoy,11
Sandá,6
Simonsen,42
Sivertsen,8
Skardhamar,6
Skorheim,11
Soerensen,13
Sorensen,13
Stenberg,20
Stroem,19
Strom,19
Strøm,14
Sørensen,13
Thomassen,6
Thomsen,9
Vang,16
Vestergaard,14
Viberg,7
Vid-Keldu,8
Vilhelmsen,6
Við-Keldu,8
Zachariasen,8
Zachariassen,6
i-Kroki,9
Á-Lakjuni,16
Á-Reynatúgvu,7
Á-Steig,10
Østergård,7
Østerø,8
