name,frequency
Adela,4
Afarin-Shahab,3
Ahmad,11
Ahmed,4
Anisa,3
Aryan,3
Aziza,5
Balqis,3
Bano-Akbari,4
Bayan,5
Belqis,3
Bibi,3
Bilqis,7
Fahima,5
Fana,8
Farida,11
Farkhunda-Zahra,3
Farzana,4
Fatema,3
Fatima,15
Fauzia,10
Fawzia,6
Fowzia,4
Habiba,10
Hamida,3
Hanifa,4
Hassena,3
Homa,5
Homaira,6
Huma,3
Humaira,13
Jamila,4
Karima,3
Khadija,6
Khojesta,8
Kubra,6
Lael,4
Laila,3
Leila,4
Madina,5
Mahbuba,3
Malalai,3
Malali,4
Maliha,6
Manizha,4
Mariam,9
Maryam,11
Masooda,3
Masooma,3
Masuda,6
Mina,3
Nafisa,3
Naheed,5
Najia,6
Najiba,4
Najla-Dehqan,5
Nasib,3
Nasima,3
Nasreen,3
Nasrin,5
Nazifa,4
Parwin,4
Qamar,5
Quraishi,3
Rabia,3
Rahila,6
Rahima,3
Rana,5
Rangina,4
Razia,3
Roqia,3
Roshan-Arah,5
Sabrina,3
Sadiqa,4
Safia,6
Safora,4
Saifora,4
Saima,4
Saliha,3
Sameena,3
Sarah,4
Sediqa,4
Seema,7
Shafiqa,4
Shah-Gul,3
Shahnaz,3
Sharifa-Wardak,4
Shukria,9
Sidiqa,5
Sima,4
Sina-Shina,3
Sohaila,3
Soraya,10
Suhaila,4
Sultana,4
Suraya,5
Tahira,3
Wahida,3
Wazhma,3
Yasemin,6
Zahra,6
Zakia,4
Zohra,9
Zuhra,8
