name,industry,frequency
AMERICAN MILLENNIUM INVESTORS,INDUSTRIALS,2
AMR,CONSUMER DISCRETIONARY,2
ANA 2011,CONSUMER STAPLES,2
ANAIS,CONSUMER DISCRETIONARY,2
ANAIS ANAIS,CONSUMER DISCRETIONARY,2
ANAS,CONSUMER DISCRETIONARY,2
ANCHOR BETON,MATERIALS,2
ANCHOR INVESTMENTS,REAL ESTATE,2
ANER,CONSUMER DISCRETIONARY,2
ANI,MATERIALS,2
ANMETAL,INDUSTRIALS,2
ANTA-EN 2015,UTILITIES,2
ANTEA CEMENT,MATERIALS,2
ANTIGONE RENTALS,INDUSTRIALS,2
APM,INDUSTRIALS,4
APOLON-5,CONSUMER STAPLES,2
AQUADROM TIRANA,CONSUMER DISCRETIONARY,2
AQUILA GROUP,CONSUMER STAPLES,2
ARB & TRANS-2010,INDUSTRIALS,2
ARBEN,INDUSTRIALS,2
ARFA,CONSUMER DISCRETIONARY,4
ARFANET,INFORMATION TECHNOLOGY,2
ARIS SHPK GJIROKASTER,CONSUMER STAPLES,2
ARISA LEKGJONAJ-PF,CONSUMER DISCRETIONARY,2
ARKO-2001,REAL ESTATE,2
ARKONSTUDIO,INDUSTRIALS,2
ARLIS NDERTIM-SHPK,INDUSTRIALS,2
ARLO TRAVEL-BLU TOUR OPERATOR,CONSUMER DISCRETIONARY,2
ARMAAR GROUP,INDUSTRIALS,2
ARMO,ENERGY,2
ARMS SCHOOL ACADEMY,INDUSTRIALS,2
ARREDO FAB STUDIO,INDUSTRIALS,2
ART AND TOURISM DEVELOPMENT GROUP,CONSUMER DISCRETIONARY,2
ARTUR QENDRO,CONSUMER DISCRETIONARY,2
AS CONSTRUCTION,INDUSTRIALS,2
ASAB,MATERIALS,2
ASG,INDUSTRIALS,2
ASTRIT KASMI,CONSUMER STAPLES,2
ATEX,CONSUMER DISCRETIONARY,2
ATHS,CONSUMER DISCRETIONARY,2
ATLAS,CONSUMER STAPLES,2
ATLAS MILLS,CONSUMER STAPLES,2
ATOM,INFORMATION TECHNOLOGY,2
AUTO,CONSUMER DISCRETIONARY,2
AUTO-PASION,CONSUMER DISCRETIONARY,2
AUTORITETI KOMUNIKIMEVE ELEKTRONIKE,NOT RELEVANT,2
AUTOVISION,CONSUMER DISCRETIONARY,2
AV GAS DISTRIBUTION,INDUSTRIALS,2
AV GAS GCC,ENERGY,2
AVEL,CONSUMER DISCRETIONARY,2
AXIANS ALBANIA,INFORMATION TECHNOLOGY,2
AYEN AS ENERGJI,UTILITIES,2
AYEN ENERGY TRADING,UTILITIES,2
Albanian Ferries,INDUSTRIALS,2
Alesio-2014 shpk,MATERIALS,2
Amadeus Palace,CONSUMER DISCRETIONARY,2
Aren 2003 shpk,MATERIALS,2
B ALBANIA,CONSUMER DISCRETIONARY,2
B-SERVICE,CONSUMER DISCRETIONARY,2
B.I.A.P.,MATERIALS,2
B.M,CONSUMER STAPLES,2
BABASI COO,INDUSTRIALS,2
BAJRAMI N.,INDUSTRIALS,2
BALFIN CONSTRUCTION,INDUSTRIALS,2
BALFIN REAL ESTATE,REAL ESTATE,2
BALFIN-BALKAN FINANCE INVESTMENT GR,FINANCIALS,2
BALI FRUIT,CONSUMER STAPLES,2
BALKAN BASALT,MATERIALS,2
BALKAN SHIPPING,INDUSTRIALS,2
BALKAN SPORT,CONSUMER DISCRETIONARY,2
BALKAN TRANS ALBANIA,INDUSTRIALS,2
BAMI HOLDING,INDUSTRIALS,2
BANKERS PETROLEUM ALBANIA LTD,ENERGY,2
BARDHOK MARNIKOLLAJ PF,INDUSTRIALS,2
BAYER D.O.O ZYRE PERFAQESIMI TIRANE,HEALTH CARE,2
BDO ALBANIA,FINANCIALS,2
BE-IS,INDUSTRIALS,2
BEATA,CONSUMER STAPLES,2
BECHTEL LIMITED-DEGE E SHOQ HUAJ,NOT RELEVANT,2
BELLE AIR,INDUSTRIALS,2
BEN IMPEX & CO,INDUSTRIALS,2
BENA-GAS,ENERGY,2
BERALB,MATERIALS,2
BERAT TRADE,INDUSTRIALS,2
BERDICA,MATERIALS,2
BERDICA CEMENT,INDUSTRIALS,2
BERLIN CHEMIE AG-ZYRE PERFAQESIMI,INDUSTRIALS,2
BESNIKU,CONSUMER STAPLES,2
BESTSELLER,CONSUMER DISCRETIONARY,2
BEVCOM,UTILITIES,2
BILLA & CO,INDUSTRIALS,2
BILLA HOME,CONSUMER DISCRETIONARY,2
BINBIN ALBANIA MOBILITY,CONSUMER DISCRETIONARY,2
BINDI,INFORMATION TECHNOLOGY,2
BIOMAR,CONSUMER STAPLES,2
BIOMEDICA,HEALTH CARE,2
BIRRA KORCA,CONSUMER STAPLES,2
BIRRA TIRANA SH.A,CONSUMER STAPLES,2
BLACK DIAMOND HOTEL,CONSUMER DISCRETIONARY,2
BLAED TRADE,CONSUMER STAPLES,2
BLE-KLO-AR,CONSUMER STAPLES,2
BLENARD GILA,CONSUMER DISCRETIONARY,2
BLETA,COMMUNICATIONS,2
BLOJA,CONSUMER STAPLES,2
BLU-IMPERIAL,CONSUMER STAPLES,2
BLUMARE KOMPANI,INDUSTRIALS,2
BNT ELECTRONICS,CONSUMER DISCRETIONARY,2
BOGA,MATERIALS,2
BOLV-OIL,INDUSTRIALS,2
BOMIRA,CONSUMER STAPLES,2
BRADEA,CONSUMER DISCRETIONARY,2
BRAKA,CONSUMER DISCRETIONARY,2
BRAKA,ENERGY,2
BRANDNET,CONSUMER DISCRETIONARY,2
BREGU,CONSUMER DISCRETIONARY,2
BREGU ENERGY,CONSUMER DISCRETIONARY,2
BREGU SHA,REAL ESTATE,2
BRI HOTEL,CONSUMER DISCRETIONARY,2
BRIANZA DENT,HEALTH CARE,2
BRISEL,MATERIALS,2
BRITISH AMERICAN TOBACCO ALBANIA SH,CONSUMER STAPLES,2
BRUNES,INDUSTRIALS,2
BRUNO,INDUSTRIALS,2
BUCAJ INTERNATIONAL,CONSUMER DISCRETIONARY,2
BUILDING CONSTRUCTION,INDUSTRIALS,2
BUILDING CONSTRUCTION INVEST,REAL ESTATE,2
BUJARI GROUP,CONSUMER DISCRETIONARY,2
BUJARI PETROL,CONSUMER DISCRETIONARY,2
BUJARI TRADING,CONSUMER DISCRETIONARY,2
BUJARI-OIL,CONSUMER DISCRETIONARY,2
BUJARI-PETROL,CONSUMER DISCRETIONARY,2
BURSA SHQIPTARE E ENERGJ ELEKT,UTILITIES,2
BWB,COMMUNICATIONS,2
BYROJA SHQIPTARE E SIGURIMIT,NOT RELEVANT,2
Balfin,CONSUMER DISCRETIONARY,2
Best.Brands,CONSUMER DISCRETIONARY,2
C.A.A.,CONSUMER DISCRETIONARY,2
C.A.E.,INDUSTRIALS,2
CABLE GROUP,CONSUMER DISCRETIONARY,2
CAMBRIDGE CLINICAL LABORATORIES SHP,HEALTH CARE,2
CARTHAGO HOLDING,INDUSTRIALS,2
CAVALIERE,CONSUMER STAPLES,2
CCALB,MATERIALS,2
CCS,CONSUMER DISCRETIONARY,2
CCS COMPUTER COPIER SYST,CONSUMER DISCRETIONARY,2
CCS OFFICE,CONSUMER DISCRETIONARY,2
CEKREZI METAL,INDUSTRIALS,2
CFO PHARMA,HEALTH CARE,2
CHICKEN FARM,CONSUMER STAPLES,2
CHICKEN FARM ALBANIA,CONSUMER STAPLES,2
CILOTAJ GROUP LTD,MATERIALS,2
CINEPLEXX ALBANIA,COMMUNICATIONS,2
CITY STREET HOTEL,CONSUMER DISCRETIONARY,2
CITYPARK,FINANCIALS,2
CKV-NOKI ALBANIA,INFORMATION TECHNOLOGY,2
CLASSIC,CONSUMER DISCRETIONARY,2
CLASSIC RENT A CAR,INDUSTRIALS,2
CMB ALBANIA,CONSUMER STAPLES,2
COCA-COLA BOTTLING SHQIPERIA,CONSUMER STAPLES,2
COIPA INTERNATIONAL,INDUSTRIALS,2
COLOR BODY,INDUSTRIALS,2
COLOSSEO CONSTRUCTION,INDUSTRIALS,2
COMPANY RIVIERA 2008,INDUSTRIALS,2
CONAD ALBANIA,CONSUMER STAPLES,2
CONAD FOOD TRADE,CONSUMER STAPLES,2
CONCORD INVESTMENT,REAL ESTATE,2
CONNECTEL,CONSUMER DISCRETIONARY,2
CONTINENTAL,MATERIALS,2
CONTINENTAL GROUP,CONSUMER DISCRETIONARY,2
COPRI CONSTRUCTION ENTERPRISES,INDUSTRIALS,2
CORAL TRAVEL & TOURS,CONSUMER DISCRETIONARY,2
COSMOS TOURS,CONSUMER DISCRETIONARY,2
CREATIVE BUSSINES SOLUTION,INDUSTRIALS,2
CRILU,CONSUMER STAPLES,2
CRYSTAL,CONSUMER STAPLES,2
CT COMPUTERS AL,INFORMATION TECHNOLOGY,2
Cargotec Albania,CONSUMER DISCRETIONARY,2
D&D DISTRIBUTION,CONSUMER STAPLES,2
D-TRANS,INDUSTRIALS,2
D.D 06,CONSUMER STAPLES,2
DAHLEM ALBANIA DEGE E SHOQERIS HUAJ,INDUSTRIALS,2
DANSKE COMMODITIES ALBANIA,UTILITIES,2
DAST,MATERIALS,2
DBS GROUP,CONSUMER DISCRETIONARY,2
DE HOLDING,CONSUMER DISCRETIONARY,2
DEA SHIPPING,FINANCIALS,2
DEAPRINT,INDUSTRIALS,2
DEFACTO RETAIL,CONSUMER DISCRETIONARY,2
DEGERT AUTO,CONSUMER DISCRETIONARY,2
DEIVIS,CONSUMER STAPLES,2
DEKOLL,MATERIALS,2
DELIA GROUP,INDUSTRIALS,2
DELOITTE ALBANIA,INDUSTRIALS,2
DELTA,INDUSTRIALS,4
DELTA ENGINEERING,MATERIALS,2
DELTA MED,CONSUMER STAPLES,2
DELTA PHARMA-AL,HEALTH CARE,2
DERRIGAL,CONSUMER DISCRETIONARY,2
DEUTSCHCOLOR,MATERIALS,2
DEVELALB CONSTRUCTION,INDUSTRIALS,2
DEVERON OIL ALBANIA,ENERGY,2
DEVI 20-GRUP,CONSUMER STAPLES,2
DEVOLL HYDROPOWER,UTILITIES,2
DHL INTERNATIONAL ALBANIA,INDUSTRIALS,2
DHOMA E TREGTISE DHE INDUSTRISE,NOT RELEVANT,2
DHOMA E TREGTISE SHQIPERI-BRITANI,NOT RELEVANT,2
DIAL-ALB,CONSUMER DISCRETIONARY,2
DIAMANT,INDUSTRIALS,2
DIAMBE,CONSUMER STAPLES,2
DIAMOND CHEESE,CONSUMER STAPLES,2
DIAVITA,HEALTH CARE,2
DIGIT-ALB,COMMUNICATIONS,2
DIMAX ALBANIA,CONSUMER DISCRETIONARY,2
DIPLOMAT H.Y.,CONSUMER DISCRETIONARY,2
DISTILERIA DURRES 2010,CONSUMER STAPLES,2
DISTRIBRANDS,INDUSTRIALS,2
DITA 2000,INDUSTRIALS,2
DMAX EXPERT,CONSUMER STAPLES,2
DMC,CONSUMER STAPLES,2
DODAJ,INDUSTRIALS,2
DOKO,INDUSTRIALS,2
DOMPE ALBANIA,HEALTH CARE,2
DOMUS ESTATE SERVICES,REAL ESTATE,2
DON-UCD,UTILITIES,2
DONIANNA,CONSUMER DISCRETIONARY,2
DRAGUSHA GOLD,CONSUMER DISCRETIONARY,2
DRIZA,CONSUMER STAPLES,2
DUKA WINE,CONSUMER STAPLES,2
DUPI-FRUT,CONSUMER STAPLES,2
DURRES KURUM SHIPPING,INDUSTRIALS,2
E BEL HOTEL,CONSUMER DISCRETIONARY,2
E-2021,REAL ESTATE,2
E.T.M,ENERGY,2
EAST MEDITERRANEAN,ENERGY,2
EASY DRIVE RENTAL CAR ALBANIA,INDUSTRIALS,2
EBG GROUP,CONSUMER DISCRETIONARY,2
ECO RICIKLIM,INDUSTRIALS,2
ECS ECO CLIMATE SOLUTION,CONSUMER DISCRETIONARY,2
ED KONSTRUKSION,INDUSTRIALS,2
EDG NATURAL GAS,ENERGY,2
EDICOM,REAL ESTATE,2
EDIL AL IT,INDUSTRIALS,2
EDIPACK,MATERIALS,2
EFACEC ENGENHARIA E SISTEMAS S.A,INDUSTRIALS,2
EFOR-K,ENERGY,2
EFT ALBANIA,UTILITIES,2
EGOIL,CONSUMER DISCRETIONARY,2
EKMA ALBANIA,REAL ESTATE,2
EKO A2,ENERGY,2
EKSEL,CONSUMER STAPLES,2
EL-PROM,INDUSTRIALS,2
ELBASAN CEMENT FACTORY,MATERIALS,2
ELECTRIC,INDUSTRIALS,2
ELEKTRO-SERVIS,CONSUMER DISCRETIONARY,2
ELISA-S.A.,CONSUMER STAPLES,2
ELITE TRAVEL GROUP,CONSUMER DISCRETIONARY,2
ELKOS,CONSUMER STAPLES,2
ELMAZAJ KONSTRUKSION,INDUSTRIALS,2
ELTUB,MATERIALS,2
EMANTE,INDUSTRIALS,2
EMANTE PANEL,INDUSTRIALS,2
EMANUEL GAS,CONSUMER DISCRETIONARY,2
EMEL 17,CONSUMER DISCRETIONARY,2
EMS ALBANIAN PORT OPERATOR,INDUSTRIALS,2
ENBI POWER,INDUSTRIALS,2
END SHOES,CONSUMER DISCRETIONARY,2
ENDI,CONSUMER DISCRETIONARY,2
ENEDA,CONSUMER DISCRETIONARY,2
ENER TRADE,UTILITIES,2
ENERAL,ENERGY,2
ENERGIA B,COMMUNICATIONS,2
ENERGIA GAS AND POWER ALBANIA,UTILITIES,2
ENERGJI,INDUSTRIALS,2
ENERGO-SAS,UTILITIES,2
ENERGY,INDUSTRIALS,2
ENERGY DEVELOPMENT GROUP,INDUSTRIALS,2
ENERGY FINANCING TEAM TIRANA,UTILITIES,2
ENERGY MARKET ALBANIA,UTILITIES,2
ENERGY PARTNERS AL,UTILITIES,2
ENERGY RESOURCES,MATERIALS,2
ENTRY BUSINESS CENTER,CONSUMER DISCRETIONARY,2
ENXHI BALLA,CONSUMER STAPLES,2
EPES GROUP,INDUSTRIALS,2
EQUOS RESORT,CONSUMER DISCRETIONARY,2
ERA 2000,CONSUMER DISCRETIONARY,2
ERBIRON,REAL ESTATE,2
ERDA,CONSUMER STAPLES,2
ERI,CONSUMER DISCRETIONARY,2
ERJONI,REAL ESTATE,2
ERMIR,MATERIALS,2
ERZENI/SH,INDUSTRIALS,2
ESW,CONSUMER STAPLES,2
ETNA POLIMER,MATERIALS,2
EURO BALKANS NEWS,COMMUNICATIONS,2
EURO HOTEL,CONSUMER DISCRETIONARY,2
EURO STEL,NOT RELEVANT,2
EURO TANK,ENERGY,2
EURO TRADE MINERALS GROUP,INDUSTRIALS,2
EURO- BICAKU,INDUSTRIALS,2
EURO-BETON 2005,MATERIALS,2
EURO-BUSINES 2006,MATERIALS,2
EURO-SPED-TRANS-CHROM,MATERIALS,2
EUROASFALT,MATERIALS,2
EUROCAR RENTALS,INDUSTRIALS,2
EUROCHROME,MATERIALS,2
EUROCOL-SERVICE,INDUSTRIALS,2
EUROELEKTRA,INDUSTRIALS,2
EUROGAZ INTERNACIONAL SH.A,ENERGY,2
EUROIL,ENERGY,2
EUROLAT,CONSUMER STAPLES,2
EUROMAX,CONSUMER STAPLES,2
EUROMED,CONSUMER STAPLES,2
EUROMOBILJE,CONSUMER DISCRETIONARY,2
EURON,INDUSTRIALS,2
EUROPA BUILDING,REAL ESTATE,2
EUROPA PARK,ENERGY,2
EUROPA RE LTD-ZYRE PERFAQESIMI,FINANCIALS,2
EUROPETROL DURRES ALBANIA,INDUSTRIALS,4
EUROPETROL EXPORT,INDUSTRIALS,2
EUROPETROL GROUP,INDUSTRIALS,2
EUROPETROL TRANS,ENERGY,2
EUROPRINTY GROUP,CONSUMER DISCRETIONARY,2
EUROPROGRES OIL,CONSUMER DISCRETIONARY,2
EUROPROGRES SH A,CONSUMER DISCRETIONARY,2
EUROTEOREMA GROUP,REAL ESTATE,2
EUROTEOREMA PEQIN,INDUSTRIALS,2
EUROVINI,INDUSTRIALS,2
EVEREST,INDUSTRIALS,2
EVEREST AUTOMOTIVE,CONSUMER DISCRETIONARY,2
EVEREST I.E,MATERIALS,2
EVEREST OIL,ENERGY,2
EVITA,HEALTH CARE,2
EXCLUSIVE GROUP,CONSUMER DISCRETIONARY,2
EXTRAMARKET,CONSUMER STAPLES,2
EZ-5 ENERGY,UTILITIES,2
Energji Ashta Sh.p.k,UTILITIES,2
"Energoinvest d.d Sarajevo, Bosnia H",INDUSTRIALS,2
Eri,CONSUMER DISCRETIONARY,2
Eurogoma Service,CONSUMER DISCRETIONARY,2
FAB 01 sHPK,CONSUMER DISCRETIONARY,2
FABEN,INDUSTRIALS,2
FABRIKA E PASURIMIT TE KROMIT,MATERIALS,2
FADIL VEIZI,CONSUMER STAPLES,4
FAL DOORS,INDUSTRIALS,2
FARMED ANTIBIOTICS,CONSUMER STAPLES,2
FASHION GROUP ALBANIA,CONSUMER DISCRETIONARY,2
FASTECH,INFORMATION TECHNOLOGY,2
FATJON,INDUSTRIALS,2
FATOS MYFTARAJ,CONSUMER DISCRETIONARY,2
FC ALBANIA,CONSUMER DISCRETIONARY,2
FEDERATA SHQIPTARE E SKIVE,COMMUNICATIONS,2
FEDOS,HEALTH CARE,2
FERLUT,CONSUMER DISCRETIONARY,2
FERRA & CO,CONSUMER STAPLES,2
FERRI TRANS FORWARDING SERVICE,INDUSTRIALS,2
FERRO BETON AND CONSTRUCTION CO SHP,MATERIALS,2
FESNA,CONSUMER DISCRETIONARY,2
FG SHOES,CONSUMER DISCRETIONARY,2
FG WALK,CONSUMER DISCRETIONARY,2
FINMAN,INDUSTRIALS,2
FINMAN HOSPITALITY,CONSUMER DISCRETIONARY,2
FINTRADE,INDUSTRIALS,2
FIT-MEK-OIL,ENERGY,2
FIX PRO,CONSUMER STAPLES,2
FLLADI,CONSUMER DISCRETIONARY,2
FLOROS,INDUSTRIALS,2
FLORYHEN,CONSUMER STAPLES,2
FLORYHEN-E,CONSUMER STAPLES,2
FM Supreme sh.p.k,NOT RELEVANT,2
FOND.DOWN SYNDROME ALBANIA DSA,HEALTH CARE,2
FOND.ILLYRICUM MOVEMENT,INDUSTRIALS,2
FONDACIONI FUNDJAVE NDRYSHE,NOT RELEVANT,2
FONDACIONI MENAXHIMIN E BUTRINTIT,CONSUMER DISCRETIONARY,2
FONDACIONI ZOJA E KESHILLIT TE MIRE,CONSUMER DISCRETIONARY,2
FONTE-FONTANA,CONSUMER STAPLES,2
FOOD WAY,CONSUMER STAPLES,2
FORSCHNER ALBANIA,INDUSTRIALS,2
FPM TUTTOMOBILI,CONSUMER DISCRETIONARY,2
FPMTUTTOMOBILI,CONSUMER DISCRETIONARY,2
FRANCE LUBRICANTS,CONSUMER DISCRETIONARY,2
FRANCE-AL,CONSUMER DISCRETIONARY,2
FREDI-A,INDUSTRIALS,2
FRESH CHICKEN ALBANIA 2019,CONSUMER STAPLES,2
FRESKU,CONSUMER DISCRETIONARY,2
FRIGO ALBA,CONSUMER STAPLES,2
FRIGO BEAIR TECHNOLOGY,CONSUMER DISCRETIONARY,2
FRIGO FOOD,CONSUMER STAPLES,2
FROJD & NOEL,CONSUMER DISCRETIONARY,2
FU FARMA,HEALTH CARE,2
FUNDWAY.L.L.C,FINANCIALS,2
FURNIZUES I SHERBIMIT UNIVERSAL,UTILITIES,2
FURNIZUESI I TREGUT TE LIRE,UTILITIES,2
FUSHA,INDUSTRIALS,2
FUSHE-KRUJE CEMENT FACTORY,MATERIALS,2
FUTURE ENERGY TRADING AND EXCH,UTILITIES,2
G.J.GROUP,INDUSTRIALS,2
G.KAM,REAL ESTATE,2
G.P.G COMPANY,INDUSTRIALS,2
G.S.K,UTILITIES,2
GARDEN LINE,INDUSTRIALS,2
GAVRAN ENERGY,UTILITIES,2
GAZ POWER AL,MATERIALS,2
GAZMIR KAVAJA,CONSUMER STAPLES,2
GAZYKA,CONSUMER DISCRETIONARY,2
GEAROL,CONSUMER DISCRETIONARY,4
GEBRUDER WEISS,INDUSTRIALS,2
GECI,INDUSTRIALS,2
GEGA,ENERGY,2
GEGA CENTER GKG,CONSUMER DISCRETIONARY,2
GEGA OIL,ENERGY,2
GEGA OIL GROUP,ENERGY,2
GEMS TRADE,CONSUMER STAPLES,2
GEN-I TIRANA,UTILITIES,2
GENER 2,INDUSTRIALS,2
GENERAL POLYMEREN RECYCLING ALBANIA,MATERIALS,2
GENTLI ALBANIA,CONSUMER DISCRETIONARY,2
GERI,CONSUMER STAPLES,2
GERMAN ALBANIAN LOGISTICS AGENCY,INDUSTRIALS,2
GFI ALBANIA,CONSUMER DISCRETIONARY,2
GINGER,CONSUMER DISCRETIONARY,2
GIRON,INDUSTRIALS,2
GJICI,CONSUMER DISCRETIONARY,2
GJIKURIA,INDUSTRIALS,2
GJIRAFA SHQIPERI,CONSUMER DISCRETIONARY,2
GJOKA 87,INDUSTRIALS,2
GJOKA KONSTRUKSION,INDUSTRIALS,2
GJYZELI-BLB,ENERGY,2
GLOBAL DISTRIBUTION,CONSUMER STAPLES,2
GLOBAL RESOURCE TRADING,CONSUMER DISCRETIONARY,2
GLOBAL SECURITY,INDUSTRIALS,2
GLOBAL TECHNICAL MECHANICS,INDUSTRIALS,2
GLOBAL TRAVEL,CONSUMER DISCRETIONARY,4
GLOBAL-GAZ,ENERGY,2
GLOBALSHER,CONSUMER DISCRETIONARY,2
GLOBE SHOPS,CONSUMER DISCRETIONARY,2
