name
"TOV ""Varmbud"""
GROUP Barskyi Mashynobudivnyi
SMNVO IM M.V.FRUNZE
TOV INTERNATSIONALIST
GROUP Ksm
"TOV ""Vodaland Ukraine"""
GROUP Tmi
"TOV ""Aisi Konsulenten"""
GROUP Ekon Trade
FOP Mishchenko Anatolii Volodymyr.
FOP TARASOV HENNADII MYKHAILOV
"DP ""Darnyts'kyi VRZ"""
"TOV ""Hrandbud Lider"""
"TOV ""Bilotserkivske SHEU"""
"TOV ""Ist Agro Servis"""
"PP""Zhytlovo-budivelna Kompan.""Riel"""
"TOV ""Kompaniia M.P.V."""
GROUP Avtokomplekt
"TOV ""Hidrokhaus"""
"TOV ""Leko Nekst"""
"TOV ""Kaefer Antal"""
"TOV ""Hazoil"""
LVIVHAZ
"TOV ""Kiu.Ef.Em.Klin"""
GROUP Persha Lohistychna Kompaniia
"TOV ""Maksibud Inzhyniryng"""
SUBGROUP Avtostrada 
JSC UKRAINIAN RAILWAYS
PNDKK firma Konkord-Hei
Pryvatne Pidpryiemstvo 'Severyn'
Filiya Mankivskyi raiavtodor
"TOB ""Impres"""
OOO UKRSTROITRANS
GROUP Mriia
"TOV ""Inteks-Hrup"""
GROUP Asteks Treiding
"PAT ""Vyrobn.Obied.""Stalkanat-Silur"""
PVKP STS
"TOV""ZHYTLO-BUD"""
PP Vels
"TOV ""TRYNADTSIATYI ELEMENT"""
FOP Maiboroda Serhii Mykolaiovych
TOV DANEIA
TOV «INSTRUMENTARIUM SERVIS»
"TOV ""Investytsiina Budivel'na Kompa"
"TOV ""Poletekhnika"""
PAT Odeskyi Kabelnyi Zavod
"TOV ""Tekhno Modul"""
TOV FIRMA DAR
TOV 'ARM HRUP-LHANS'K'
PP KOMPANIIA AVTOLEND
Ost-west-logistic-ukraine llc
USP LVIV LLC
Ost-West Logistik Netzwerk GmbH
"TOV ""Avanta Kadrovi Rishennia"""
"OJSC ""Khotyns'ke ATP-17741"""
TzOV Finansova kompaniya Dekra
"TOV ""PROMAVTOMATYKA VINNYTSIA"""
TOV IEVROSERVIS #1
"TOV ""Naukovo-vyrobnyche"
YAKOVLIEVA MARIIA OLEKSANDRIVNA
"TOV ""PARYTET"""
KOPOS ELEKTRO UA
GROUP Nikmas
"FABRYKA ""Variant"" TOV"
"TOV ""UKRTRANSTORH"""
GROUP Telekart-Prylad
RHENUS FREIGHT LOGISTICS LLC
"TOV ""Transhreinterminal"""
"TOV ""INVEST-TRANS"""
"TOV ""Akkord Platinum"""
"OJSC ""Road building administration"
TOV  ATP-11837
GROUP Konvi Print
"TOV ""RUBLIVSKYY ELEVATOR"""
