name,frequency
Abel,37
Abilio,21
Abílio,21
Acacio,20
Acácio,20
Adao,6
Adelino,47
Adolfo,17
Adriano,57
Adão,6
Afonso,148
Agostinho,77
Aires,15
Albano,26
Albertino,11
Alberto,470
Albino,28
Alcides,8
Alcino,7
Aleixo,6
Alexandre,310
Alfredo,80
Alipio,8
Alvaro,71
Alvaro-Antonio,6
Alvaro-Jose,8
Alípio,8
Amadeu,30
Amandio,11
Americo,28
Amilcar,18
Amândio,11
Américo,27
Amílcar,13
Andre,132
Andre-Filipe,9
André,125
Angelo,31
Anibal,37
Anselmo,6
Antero,21
Antonino,9
Antonio,1700
Antonio-Alberto,17
Antonio-Augusto,30
Antonio-Carlos,33
Antonio-Fernando,17
Antonio-Filipe,8
Antonio-Francisco,16
Antonio-Joao,21
Antonio-Joaquim,17
Antonio-Jorge,23
Antonio-Jose,146
Antonio-Luis,45
Antonio-Manuel,143
Antonio-Maria,79
Antonio-Miguel,18
Antonio-Paulo,12
Antonio-Pedro,31
António,1645
António-Maria,11
Aníbal,30
Arlindo,14
Armando,80
Armenio,18
Armindo,40
Arménio,16
Arnaldo,23
Artur,120
Artur-Jose,8
Augusto,398
Augusto-Jose,7
Aurelio,17
Aurélio,15
Avelino,24
Baptista,10
Bartolomeu,15
Batista,8
Belmiro,10
Benjamim,12
Bernardino,16
Bernardo,160
Bernardo-Maria,9
Bruno,98
Caetano,27
Camilo,14
Candido,22
Carlos,1159
Carlos-Alberto,25
Carlos-Antonio,12
Carlos-Jose,22
Carlos-Manuel,33
Casimiro,9
Celso,17
Cesar,43
Claudio,23
Clemente,7
Cláudio,22
Conceicao,6
Constantino,10
Cristiano,6
Cristovao,12
Cristóvão,12
Custodio,9
Custódio,9
Cândido,22
César,40
Daniel,94
David,111
David-Jose,7
Delfim,16
Diamantino,13
Dinis,33
Diogo,192
Diogo-Maria,10
Dionisio,7
Dionísio,6
Domingos,109
Duarte,206
Décio,6
Edgar,21
Edmundo,8
Eduardo,327
Eduardo-Jose,6
Elias,8
Elisio,12
Elísio,12
Emanuel,46
Emidio,17
Emilio,17
Emídio,17
Emílio,16
Ernesto,50
Estevao,16
Estêvão,10
Eugenio,33
Eugénio,31
Eurico,30
Evangelista,6
Evaristo,6
Fabio,13
Fausto,12
Feliciano,8
Fernando,747
Fernando-Antonio,18
Fernando-Jose,34
Fernando-Manuel,18
Filipe,552
Francisco,859
Francisco-Antonio,20
Francisco-Jose,57
Francisco-Manuel,15
Francisco-Maria,22
Francisco-Xavier,17
Frederico,125
Frederico-Jose,8
Fábio,11
Gabriel,59
Gaspar,21
Gastao,6
Gerardo,11
Germano,7
Gil,37
Gilberto,18
Goncalo,170
Goncalo-Maria,14
Goncalo-Nuno,22
Gonçalo,168
Gualberto,6
Guido,6
Guilherme,122
Gustavo,34
Helder,55
Helder-Jose,6
Helder-Manuel,9
Helio,7
Heliodoro,6
Henrique,228
Henrique-Jose,14
Herculano,12
Hernani,9
Hernâni,9
Hilario,6
Hilário,6
Horacio,17
Horácio,17
Hugo,102
Humberto,56
Hélder,40
Hélio,7
Idalino,6
Ilidio,10
Ilídio,9
Inacio,28
Inácio,28
Isidoro,8
Isidro,11
Ivo,19
Jacinto,38
Jaime,75
Januario,8
Januário,7
Jesus,9
Joao,1258
Joao-Alberto,14
Joao-Alexandre,8
Joao-Antonio,37
Joao-Augusto,13
Joao-Bernardo,8
Joao-Carlos,76
Joao-Eduardo,10
Joao-Fernando,17
Joao-Filipe,20
Joao-Francisco,13
Joao-Henrique,7
Joao-Jose,36
Joao-Luis,45
Joao-Manuel,135
Joao-Maria,56
Joao-Miguel,49
Joao-Nuno,16
Joao-Paulo,68
Joao-Pedro,74
Joao-Ricardo,8
Joao-Tiago,10
Joao-de-Deus,8
Joaquim,519
Joaquim-Antonio,21
Joaquim-Jose,17
Joel,14
John,6
Jorge,880
Jorge-Manuel,24
Jose,2373
Jose-Agostinho,8
Jose-Alberto,29
Jose-Alexandre,7
Jose-Antonio,136
Jose-Augusto,42
Jose-Carlos,69
Jose-Diogo,14
Jose-Duarte,8
Jose-Eduardo,26
Jose-Fernando,20
Jose-Filipe,13
Jose-Francisco,29
Jose-Gabriel,6
Jose-Goncalo,7
Jose-Guilherme,6
Jose-Inacio,7
Jose-Joao,19
Jose-Joaquim,24
Jose-Julio,8
Jose-Luis,88
Jose-Manuel,280
Jose-Maria,120
Jose-Mario,6
Jose-Miguel,40
Jose-Nuno,8
Jose-Paulo,18
Jose-Pedro,45
José,2319
José-Manuel,10
José-Maria,20
João,1245
Juan,11
Julio,66
Julio-Manuel,9
Justino,7
Júlio,61
Leandro,6
Leonardo,17
Leonel,31
Leopoldo,6
Licinio,7
Lino,26
Lopo,7
Lourenco,39
Lourenço,39
Lucas,8
Luciano,24
Lucio,17
Luis,1034
Luis-Alberto,18
Luis-Antonio,27
Luis-Augusto,7
Luis-Carlos,20
Luis-Fernando,11
Luis-Filipe,77
Luis-Jose,10
Luis-Manuel,89
Luis-Maria,24
Luis-Miguel,89
Luis-Paulo,8
Luis-Pedro,8
Luiz,20
Luís,789
Lúcio,17
Manoel,10
Manuel,3653
Manuel-Antonio,41
Manuel-Joao,10
Manuel-Jose,39
Manuel-Luis,13
Manuel-Maria,28
Marcelino,13
Marcelo,17
Marcio,6
Marco,68
Marco-Antonio,6
Marcos,19
Maria,983
Mariano,12
Mario,204
Mario-Antonio,6
Mario-Jose,17
Mario-Manuel,9
Mario-Rui,9
Martim,64
Martinho,20
Mateus,15
Mauricio,8
Maurício,8
Maximiano,8
Mendo,11
Michael,8
Miguel,1260
Miguel-Angelo,12
Miguel-Jose,10
Miguel-Maria,8
Milton,6
Márcio,6
Mário,193
Narciso,11
Nelson,71
Nicolau,7
Norberto,13
Nuno,644
Nuno-Andre,6
Nuno-Goncalo,8
Nuno-Jose,7
Nuno-Miguel,19
Nélson,7
Octavio,19
Octávio,13
Olindo,6
Orlando,49
Oscar,19
Osvaldo,13
Patricio,12
Patrício,12
Paulino,12
Paulo,846
Paulo-Alexandre,6
Paulo-Antonio,9
Paulo-Cesar,12
Paulo-Jorge,32
Paulo-Jose,19
Paulo-Manuel,12
Paulo-Sergio,7
Pedro,1233
Pedro-Antonio,8
Pedro-Jose,20
Pedro-Manuel,16
Pedro-Maria,16
Pedro-Miguel,23
Porfirio,6
Rafael,36
Raimundo,16
Ramiro,10
Raul,50
Raúl,27
Renato,32
Ricardo,308
Ricardo-Jorge,8
Ricardo-Jose,8
Ricardo-Manuel,6
Roberto,34
Rodrigo,105
Rogerio,48
Rogerio-Paulo,7
Rogério,46
Romeu,7
Ruben,15
Rui,541
Rui-Jose,9
Rui-Manuel,24
Rui-Miguel,11
Ruy,6
Rúben,7
Salvador,56
Salvato,7
Samuel,15
Sandro,7
Santiago,15
Sebastiao,37
Sebastiao-Maria,6
