name,frequency
Abadi,7
Abbas,12
Abbasi,11
Abbasi-Davani,8
Abedi,8
Aboutalebi,6
Abrishamchi,8
Abtahi,9
Afkhami,6
Aghajani,7
Ahmadi,39
Ahmadi-Afzadi,8
Ahmadi-Nejad,8
Ahmadi-Nezhad,7
Ahmadian,6
Ahmadinejad,9
Ahmadinezhad,6
Akbari,14
Alam-Al-Hoda,10
Alamolhoda,8
Alavi,22
Ali,14
Alizadeh,17
Amini,13
Amiri,10
Ansari,27
Ansari-Lari,6
Aqaie,6
Aqatehrani,7
Arabi,16
Araqchi,7
Asadi,10
Asadi-Lari,6
Asgari,10
Asghari,10
Ashtiani,10
Avaee,9
Avaei,8
Azad,8
Azimi,6
Azizi,16
Babaei,6
Bagheri,9
Bahrami,12
Bakhtiari,9
Bani-Asadi,8
Bani-Sadr,8
Bank,10
Baqeri,10
Baqeri-Kani,7
Bayat,7
Beheshti,7
Damadi,6
Danesh-Jafari,10
Dastgheib,6
Dastgheyb,6
Davoodi,7
Davoudi,6
Dehghani,6
Dehqani,7
Ebadi,10
Ebrahimi,15
Ebtekar,7
Emami,8
Esfahani,6
Eslami,11
Esma'ili,6
Esmaeili,6
Esmaili,17
Fani,6
Farahi,7
Fayazi,6
Fereydoun,14
Firouzabadi,9
Firuzabadi,7
Ghaffari,7
Ghalibaf,8
Ghasemi,19
Ghazizadeh-Hashemi,6
Gholami,7
Ghorbani,10
Goodarzi,7
Goudarzi,12
Habibi,8
Haddad-Adel,6
Hamidi,7
Hashemi,60
Hashemian,6
Hassan,7
Hassani,7
Heidari,14
Hejazi,9
Hemmati,14
Heydari,17
Hoseini,15
Hoseyni,18
Hossein,7
Hosseini,80
Hosseyni,11
Hussain,8
Husseini,9
Imani,7
Islami,9
Ismail,6
Ismaili,6
Ja'fari,11
Jaafari,6
Jafari,26
Jafari-Naja-Fabadi,12
Jafari-Naja-fabadi,7
Jahangiri,18
Jahromi,8
Jalali,17
Jalili,13
Javadi,6
Jazayeri,8
Kalantari,12
Karami,9
Karbaschi,10
Karimi,19
Karrazi,7
Karrubi,8
Karubi,12
Kashani,16
Kazemi,14
Khademi,6
Khalili,8
Khamenei,12
Khan,6
Kharazi,7
Kharrazi,10
Khatami,11
KhazAli,13
Khazali,21
Khomeini,15
Khoshroo,6
Khosravi,8
Larijani,15
Lotfi,9
Mahdavi,11
Mahmoudi,13
Maleki,17
Mansouri,6
Marandi,6
Mehr-Alizadeh,6
Mehri,7
Mesbah-Yazdi,6
Mesri,6
Mir-Kazemi,9
Mir-Mohammadi,6
Mirkazemi,8
Mirzaei,7
Mofateh,7
Moghadam,10
Moghadasi,6
Moghaddam,13
Mohajer,9
Mohammad,17
Mohammadi,39
Mohammadi-Far,6
Mohammadzadeh,7
Mohebbi,8
Mohseni-Ejei,7
Mokhber,6
Molla-Abdollahi,6
Montajabnia,15
Montazeri,15
Moosavi,14
Moqaddam,6
Moradi,24
Mortazavi,14
Moslehi,6
Motahari,10
Mousavi,60
Moussavi,6
Musavi,17
Nabizadeh,6
Naderi,10
Najafi,14
Najjar,6
Namazi,14
Naqavi-Hoseyni,10
Naqdi,12
Naseri,10
Nasseri,7
Nategh-Nouri,6
Nategh-Nuri,6
Nateq-Nouri,6
Nateq-Nuri,6
Nazari,18
Nazeri,6
Nejabat,6
Nemati,6
Nezhad-Hoseynian,8
Noori,6
Nouri,13
Pahlavi,19
Panahi,6
Pourmohammadi,7
Purmohammadi,8
Qasemi,15
Qazizadeh-Hashemi,7
Qomi,11
Qorbani,9
Rabbani,9
Raeisi,7
Rafsanjani,9
Rahbar,6
Rahbari,6
Rahimi,11
Rahmani,13
Rahmati,8
Raisi,16
Rajabi,13
Rashid,6
Razavi,11
Reza,7
Reza'i,11
Rezaee,6
Rezaei,15
Rezai,10
Rezazadeh,8
Rezvani,11
Rigi,11
Rostamian,6
Saberi,10
Sadeghi,10
Sadeqi,12
Sadr,7
Saeedi,10
Safari,11
Saffar-Harandi,8
Saidi,9
Sajjadi,15
Salami,11
Saleh,7
Salehi,36
Salimi,8
Sarafraz,8
Shafei,6
Shahidi,6
Shahriari,9
Shariati,6
Shariatmadari,9
Shaykh-Hasani,8
Shushtari,6
Sobhani,16
Soleimani,30
Soleimany,7
Soleymani,11
Soltani,12
Sulaimani,8
Sulaymani,8
Tabatabai,7
Taheri,21
Tavakoli,7
Vaezi,10
Vahaji,6
Vahidi,9
Vakili,6
Yazdi,17
Zade,7
Zadeh,19
Zahedi,11
Zakani,8
Zamani,10
Zanganeh,8
Zolqadr,7
