name,frequency
Abas,6
Abbas,155
Abbas-Ali,18
Abbasali,11
Abd-Al-Reza,8
Abdol-Ali,6
Abdol-Mohammad,6
Abdol-Reza,16
Abdolali,7
Abdolhamid,10
Abdolkarim,10
Abdollah,43
Abdolreza,15
Abdul-Reza,9
Abdullah,16
Abol-Qasem,6
Abolfazl,31
Abolhasan,6
Abolqasem,15
Abu-Mustafa,7
Adel,10
Ahad,14
Ahmad,219
Ahmad-Ali,12
Ahmad-Reza,10
Ahmadi,12
Ahmed,45
Akbar,80
Ali,622
Ali-Akbar,54
Ali-Asghar,41
Ali-Asqar,13
Ali-Mohammad,15
Ali-Reza,71
Aliakbar,7
Aliasghar,9
Alireza,123
Amin,10
Amir,60
Amir-Hossein,8
Arash,7
Ardeshir,11
Asadollah,30
Asghar,59
Asqar,14
Assadollah,8
Ayatollah,6
Azim,6
Aziz,29
Bagheri,7
Bahman,32
Bahram,17
Baqer,15
Behnam,8
Behrooz,10
Behrouz,11
Behruz,7
Behzad,15
Bijan,8
Davood,14
Davoud,19
Davud,24
Ebrahim,79
Ehsan,9
Elias,6
Elyas,6
Esfandiar,12
Eshaq,9
Esma'il,15
Esmaeel,7
Esmaeil,12
Esmaiel,7
Esmail,38
Ezatollah,7
Ezzatollah,7
Farhad,28
Farshad,9
Farzad,8
Fereidoun,6
Fereydoon,6
Fereydoun,8
Gerami,7
Ghasem,16
Gholam,26
Gholam-Ali,16
Gholam-Hossein,21
Gholam-Reza,40
Gholamali,21
Gholamhossein,16
Gholamreza,66
Ghorban-Ali,9
Habib,9
Habibollah,23
Hadi,41
Haj,16
Haji,18
Hamed,16
Hamid,110
Hamid-Reza,29
Hamidreza,25
Hasan,94
Hashem,22
Hashemi,8
Hassan,176
Heshmatollah,7
Heydar,6
Hojatollah,10
Homayoun,8
Hosein,49
Hoseyn,70
Hosian,7
Hossein,239
Hossein-Ali,8
Houshang,8
Hussain,8
Hussein,52
Ibrahim,50
Iraj,12
Isa,8
Ismaeel,7
Ismail,23
Ja'far,12
Jafar,48
Jahanbakhsh,11
Jalal,18
Jalil,16
Jamal,6
Jamshid,17
Jasem,6
Javad,99
Javid,9
Jawad,9
Kamal,19
Kambiz,6
Kamran,11
Karim,17
Kasim,9
Kazem,19
Khaaled,8
Khaalid,8
Khaled,6
Khalil,12
Khosro,8
Lotfollah,13
Mahdi,64
Mahmood,23
Mahmoud,91
Mahmud,41
Majid,75
Manouchehr,8
Mansoor,6
Mansour,33
Mansur,12
Manuchehr,6
Mas'ud,7
Mashallah,7
Masood,16
Masoud,59
Massoud,19
Masud,13
Mehdi,140
Mehran,6
Mehrdad,17
Mir-Ali-Ashraf,7
Mir-Hossein,6
Mirza,6
Mohamad,11
Mohamed,15
Mohammad,642
Mohammad-Ali,73
Mohammad-Bagher,13
Mohammad-Baqer,22
Mohammad-Ebrahim,10
Mohammad-Hadi,6
Mohammad-Hasan,16
Mohammad-Hassan,30
Mohammad-Hoseyn,13
Mohammad-Hossein,31
Mohammad-Hussein,6
Mohammad-Jafar,8
Mohammad-Javad,43
Mohammad-Kazem,11
Mohammad-Mahdi,10
Mohammad-Masoud,6
Mohammad-Mehdi,31
Mohammad-Reza,132
Mohammad-Sadegh,9
Mohammad-Sadeq,9
Mohammad-Taghi,14
Mohammad-Taqi,20
Mohammadi,12
Mohammadreza,36
Mohammed,168
Mohammed-Ali,7
Mohammed-Javad,7
Mohammed-Reza,25
Mohsen,154
Mojtaba,66
Morad,9
Mortaza,6
Morteza,103
Mostafa,109
Mouhammad,10
Mousa,14
Muhamad,14
Muhammad,49
Musa,16
Mustafa,10
Nader,14
Naser,46
Nasrollah,14
Nasser,31
Nia,7
Omid,18
Parviz,23
Peyman,20
Pour,6
Qasem,30
Qasim,9
Qassem,22
Qodratollah,8
Qolam,6
Qolam-Reza,7
Qorban,8
Rahim,26
Rahman,10
Rahmatollah,14
Ramezan,10
Ramin,10
Rashid,7
Rasool,12
Rasoul,24
Rasul,16
Reza,277
Robert,7
Rouhollah,12
Ruhollah,32
Sa'id,14
Sadegh,24
Sadeq,16
Saeed,38
Saeid,22
Said,19
Sajjad,10
Saleh,8
Salman,6
Sayyed,9
Seyed,37
Seyed-Abbas,6
Seyed-Ahmad,11
Seyed-Ali,19
Seyed-Hassan,11
Seyed-Hossein,10
Seyed-Mahdi,6
Seyed-Mahmoud,6
Seyed-Masoud,6
Seyed-Mehdi,10
Seyed-Mohammad,28
Seyed-Mohammad-Ali,7
Seyed-Mohsen,7
Seyed-Morteza,8
Seyed-Reza,18
Seyyed,50
Seyyed-Abolfazl,6
Seyyed-Ahmad,10
Seyyed-Ali,27
Seyyed-Hashem,7
Seyyed-Hassan,7
Seyyed-Hoseyn,7
Seyyed-Hossein,11
Seyyed-Javad,6
Seyyed-Kazem,8
Seyyed-Mahdi,8
Seyyed-Mehdi,8
Seyyed-Mohammad,34
Seyyed-Reza,9
Shahbaz,6
Shahin,9
Shahram,12
Sirous,6
Syed,7
Taghi,8
Taheri,9
Taqi,6
Vahid,19
Vali,11
Valiollah,10
Yadollah,7
Yahya,15
Yazdan,6
Yousef,6
Yusuf,8
