name,frequency,place_type,place_category
Uoksų Piliakalnis,1,mound,elevation
Upyna,4,river,stream
Upynalė,1,river,stream
Urbo Kalnas,1,hill,elevation
Urvikių,1,populated place,populated place
Utany,1,populated place,populated place
Utenykšhs,1,lake,basin
Užberžynis,1,populated place,populated place
Užčiaušiai,1,populated place,populated place
Ūžėniškių Piliakalnis,1,mound,elevation
Užkerteniai,1,populated place,populated place
Užluobės Piliakalnis,1,mound,elevation
Užpalių Piliakalnis,1,mound,elevation
Užpelkių Piliakalnis,1,mound,elevation
Užringuvis,1,populated place,populated place
Užubalių Piliakalnis,1,mound,elevation
Užugriovis,1,populated place,populated place
Užupės,1,populated place,populated place
Užušiliai,3,populated place,populated place
Užžadikiai,1,populated place,populated place
Vabalių Ežeras,1,lake,basin
Vadagių Piliakalnis,1,mound,elevation
Vadakste,1,river,stream
Vadoklių,1,populated place,populated place
Vaduvų Piliakalnis,1,mound,elevation
Vaičių Piliakalnis,1,mound,elevation
Vaidaginė,1,populated place,populated place
Vaidatonių Piliakalnis,2,mound,elevation
Vaidminiai,2,populated place,populated place
Vaigolė,1,river,stream
Vaikutėnų Piliakalnis,1,mound,elevation
Vainagių Piliakalnis,1,mound,elevation
Vainatrakio Piliakalnis,1,mound,elevation
Vainiūnų Piliakalnis,1,mound,elevation
Vainotiškiai,2,populated place,populated place
Vaiškūnų Ežeras,1,lake,basin
Vaisupis,1,river,stream
Vaitiekūnų Piliakalnis,1,mound,elevation
Vaitkuškio Piliakalnis,1,mound,elevation
Vajonis,1,lake,basin
Valakavičių Piliakalnis,1,mound,elevation
Valakbudzhyay,1,populated place,populated place
Valatkiškiai,2,populated place,populated place
Valėnų Piliakalnis,1,mound,elevation
Vališkių Piliakalnis,1,mound,elevation
Valkos,1,populated place,populated place
Valmoniai,1,populated place,populated place
Vanagių Piliakalnis,1,mound,elevation
Varakaliai,1,populated place,populated place
Vardukšnė,1,river,stream
Vargulių Piliakalnis,1,mound,elevation
Varkalių Piliakalnis,1,mound,elevation
Varnaraistis,1,populated place,populated place
Varnikų Piliakalnis,1,mound,elevation
Varnionyay,1,populated place,populated place
Varniškė,5,populated place,populated place
Varniškiai,5,populated place,populated place
Varniškių Piliakalnis,2,mound,elevation
Varnupio Piliakalnis,1,mound,elevation
Varnupių Piliakalnis,1,mound,elevation
Varputys,1,river,stream
Varteliškiai,1,populated place,populated place
Vartūliškių Piliakalnis,1,mound,elevation
Varviškė,1,populated place,populated place
Vaškonių Piliakalnis,1,mound,elevation
Vaydelantsi,1,populated place,populated place
Vaytkunay,2,populated place,populated place
Važeliškė,1,populated place,populated place
Vėbriai,1,populated place,populated place
Vedreikė,1,river,stream
Veduviškis,1,populated place,populated place
Vegerė,1,river,stream
Veiteliai,1,populated place,populated place
Veitelių Piliakalnis,1,mound,elevation
Veiviržėnų Piliakalnis,1,mound,elevation
Vejos,1,populated place,populated place
Vejuona,1,river,stream
Vėlaičių Piliakalnis,1,mound,elevation
Velėniškiai,1,populated place,populated place
Velikūnų,1,populated place,populated place
Vėlionių Piliakalnis,1,mound,elevation
Velykionių Upelis,1,river,stream
Velžio,1,populated place,populated place
Velžių Piliakalnis,1,mound,elevation
Vembūtų Piliakalnis,1,mound,elevation
Vencavų Piliakalnis,1,mound,elevation
Venckų Piliakalnis,1,mound,elevation
Ventės Ragas,1,point,convex shoreline
Verbushki,1,populated place,populated place
Veršiobalio Piliakalnis,1,mound,elevation
Verslavos Piliakalnis,1,mound,elevation
Versnupė,1,river,stream
Verstaminų Ežeras,1,lake,basin
Veršvų Piliakalnis,1,mound,elevation
Verteniškės,1,populated place,populated place
Vertybiškio Upelis,1,river,stream
Vėsa,1,river,stream
Veshantsy,1,populated place,populated place
Vėžežeris,2,lake,basin
Vėžpievis,1,river,stream
Vežupis,2,river,stream
Vidauya,1,river,stream
Vidgirių Kalnas,1,hill,elevation
Vidzgiris,1,populated place,populated place
Viekė,1,river,stream
Viekvedalis,1,river,stream
Viencavai,1,populated place,populated place
Vieškūnų Piliakalnis,1,mound,elevation
Viešnauta,1,river,stream
Vieštovėnų,1,populated place,populated place
Vieštovėnų Piliakalnis,1,mound,elevation
Viešvilė,1,river,stream
Vigiai,1,populated place,populated place
Vigodka,4,populated place,populated place
Vikūnų Piliakalnis,1,mound,elevation
Vil’nishki,1,populated place,populated place
Vil’nyus,1,populated place,populated place
Vileika,1,populated place,populated place
Vilijočiai,1,populated place,populated place
Viliušiškės,1,populated place,populated place
Vilkeliškių Piliakalnis,1,mound,elevation
Vilkinė,1,river,stream
Vilkininkų Piliakalnis,1,mound,elevation
Vilkmergė,1,populated place,populated place
Vilnia,1,river,stream
Vilpišiai,1,populated place,populated place
Viltrakių Piliakalnis,1,mound,elevation
Vindžiuliškės,1,populated place,populated place
Vingiai,1,populated place,populated place
Vinkšnėnų,1,populated place,populated place
Virbalio Piliakalnis,1,mound,elevation
Virbališkių Piliakalnis,1,mound,elevation
Virbeliškės,1,populated place,populated place
Virkininkų Piliakalnis,1,mound,elevation
Virtsyuvis,1,river,stream
Virzhany,1,populated place,populated place
Visginų Piliakalnis,1,mound,elevation
Vishincha,1,river,stream
Vismaldai,1,populated place,populated place
Vištyčio Ežeras,1,lake,basin
Vitkūnų Piliakalnis,2,mound,elevation
Vito Sala,1,island,island
Viyendzhyudzhyay,1,populated place,populated place
Vizbaray,1,populated place,populated place
Vladiškiai,1,populated place,populated place
Vodokty,1,populated place,populated place
Vogus,1,river,stream
Voniškių Piliakalnis,1,mound,elevation
Vorėnų Piliakalnis,1,mound,elevation
Voronaychyay,1,populated place,populated place
Voroniai,2,populated place,populated place
Vorpilis,1,mound,elevation
Vosbučių Piliakalnis,1,mound,elevation
Vosgėlių Piliakalnis,2,mound,elevation
Voskonys,1,populated place,populated place
Vosyliškis,2,populated place,populated place
Voydusen,1,populated place,populated place
Vyalagbudze,1,populated place,populated place
Vyriogalos Įlanka,1,lake,basin
Vyskupiškių Piliakalnis,1,mound,elevation
Vyšpiniai,1,populated place,populated place
Vytautas,1,river,stream
Vytauto Kalnas,1,hill,elevation
Vytinė,3,populated place,populated place
Yakaytse,2,populated place,populated place
Yakshay,2,populated place,populated place
Yakshey,1,populated place,populated place
Yanchuny,1,populated place,populated place
Yanchyunay,1,populated place,populated place
Ymilsa,1,river,stream
Yudyky,1,populated place,populated place
Yunkilay,1,populated place,populated place
Yuosta,1,river,stream
Yurgelyantse,1,populated place,populated place
Yurkaychyay,1,populated place,populated place
Yuseny,1,populated place,populated place
Yžnė,1,river,stream
Zabarija,1,populated place,populated place
Zabičiūnų Piliakalnis,1,mound,elevation
Zabieška,1,populated place,populated place
Zabranas,1,populated place,populated place
Začepka,1,populated place,populated place
Začišiai,1,populated place,populated place
Žadeikių Tvenkinys,1,pond,basin
Žaduvėnai,1,populated place,populated place
Žagienis,1,river,stream
Zagvietis,1,river,stream
Žaibiškių Piliakalnis,1,mound,elevation
Žaigis,1,river,stream
Žaisa,1,river,stream
Zakainių Piliakalnis,1,mound,elevation
Žalesa,1,populated place,populated place
Žaliosios Piliakalnis,1,mound,elevation
Zaliv Bul’viksher-Bukht,1,bay,concave shoreline
Žaltinys,1,river,stream
Zaltupis,1,river,stream
Zamokai,1,populated place,populated place
Zapsė,1,river,stream
Zaramciškių Piliakalnis,1,mound,elevation
Zardės Piliakalnis,1,mound,elevation
Žąsinų Ežeras,1,lake,basin
Žąsinų Piliakalnis,1,mound,elevation
Žaslių Piliakalnis,1,mound,elevation
Zastaučiai,2,populated place,populated place
Zatiškės,1,populated place,populated place
Zaunishkyay,1,populated place,populated place
Zauniškiai,1,populated place,populated place
Zbaras,1,populated place,populated place
Žebriai,1,populated place,populated place
Žeimena,2,river,stream
Žeimenėlė,1,river,stream
Žeimiai,10,populated place,populated place
Žeimių Piliakalnis,1,mound,elevation
Zelva,1,populated place,populated place
Zelvė,1,populated place,populated place
Želvų Piliakalnis,1,mound,elevation
Žemaičių Kalvarijos Piliakalnis,1,mound,elevation
Zemaiten Hills,1,hills,elevated area
Žemalės,1,populated place,populated place
Žemosios Panemunės Piliakalnis,1,mound,elevation
Žernių Piliakalnis,1,mound,elevation
Zharenay,2,populated place,populated place
Zhedeykany,1,populated place,populated place
Zhegary,2,populated place,populated place
Zhëgay,1,populated place,populated place
Zhemguley,1,populated place,populated place
Zhemigola,1,populated place,populated place
Zhidaykishki,1,populated place,populated place
Zhirnayne,1,populated place,populated place
Zhol’pi,1,populated place,populated place
Zholokishkyay,1,populated place,populated place
Zhomsugaylas,1,populated place,populated place
Žiaukos,2,populated place,populated place
Žibilėlis,1,river,stream
Žiegždrių Piliakalnis,1,mound,elevation
Žilvios Piliakalnis,1,mound,elevation
Žinėnų,1,populated place,populated place
Zingelinė Sala,1,island,island
Zingelinės Sala,1,island,island
Zingelinis,1,river,stream
Žinių,2,populated place,populated place
Žiobų Piliakalnis,1,mound,elevation
Žiogai,4,populated place,populated place
Žioge,1,river,stream
Žirgė,1,river,stream
Zirgų Ragas,1,point,convex shoreline
Žirnenka,1,populated place,populated place
Žiūrių Ežeras,1,lake,basin
Żmujdki,1,populated place,populated place
Zokorių Piliakalnis,1,mound,elevation
Žostka,1,river,stream
Zujų Piliakalnis,1,mound,elevation
Zujūnai,1,populated place,populated place
Žuklijų Piliakalnis,1,mound,elevation
Zumbrickavietė,1,populated place,populated place
Žuvininkų Piliakalnis,1,hill,elevation
Žuvyčių Piliakalnis,1,mound,elevation
Žvaginių Piliakalnis,1,mound,elevation
Zvėgių Piliakalnis,1,mound,elevation
Žvelesys,1,river,stream
Žvėrė,1,river,stream
Zversa,1,river,stream
Žvirgždžiūnai,1,populated place,populated place
Zybalishki,1,populated place,populated place
Žydabrastis,1,populated place,populated place
Zygmantai,1,populated place,populated place
