name,frequency
Adela,6
Aleksandra,114
Alisa,9
Ana,135
Anastasija,10
Andelija,6
Andelka,5
Andjelija,8
Andjelka,5
Andrea,16
Andrijana,7
Angelina,9
Anica,6
Anika,6
Aniko,12
Anita,4
Anja,21
Anna,4
Anđelija,6
Anđelka,5
Asja,6
Biljana,116
Biserka,12
Bojana,73
Borjana,6
Borka,8
Bosa,7
Bosiljka,6
Branislava,23
Branka,50
Brankica,6
Ceca,8
Dana,5
Danica,33
Danica-Ana,6
Daniela,6
Danijela,47
Danka,12
Darija,7
Darinka,10
Dedijer,4
Dejana,7
Desanka,4
Dijana,18
Dobrila,4
Dragana,121
Dragica,14
Dubravka,31
Dusanka,5
Dushanka,7
Dushica,12
Dusica,10
Dušanka,5
Dušica,9
Elena,11
Elma,16
Elvira,4
Ema,6
Emilija,11
Emina,10
Erbisa,6
Ester,6
Eva,6
Gabrijela,8
Gordana,121
Gorica,16
Gorjana,6
Ifeta,4
Irena,34
Irina,7
Isidora,5
Iva,10
Ivana,115
Jadranka,20
Jagoda,7
Jana,22
Jasmina,73
Jasminka,18
Jasna,16
Javorka,6
Jelena,165
Jelica,17
Jelisaveta,9
Jovana,60
Jovanka,11
Julija,6
Justina,6
Kalina,4
Karolina-Nina,6
Katarina,67
Katica,4
Krinka,6
Kristina,21
Kruna,4
Ksenija,13
Lamija,6
Lea,7
Leila,6
Lenka,6
Leposava,8
Leticija-Erika,5
Letisija-Erika,6
Lidija,29
Ljilja,9
Ljiljana,156
Ljubica,60
Ljubinka,12
Maida,4
Maja,118
Majda,6
Mara,6
Maria,4
Marie-Laure,7
Marija,154
Marijana,26
Marina,46
Marjana,9
Marta,8
Masa,6
Masha,8
Maša,6
Mia,16
Mila,18
Milana,9
Milanka,8
Milena,92
Milica,135
Milija,6
Milijana,6
Miljana,9
Milka,24
Mina,13
Mira,40
Mirijana,4
Mirjana,127
Miroslava,16
Nada,35
Nadezda,5
Nadezhda,5
Nadežda,4
Nadia,18
Nadica,22
Natalija,29
Natasa,35
Natasha,39
Nataša,35
Neda,12
Nela,6
Nevena,30
Nevenka,25
Nina,24
Olga,29
Olgica,17
Olivera,52
Olja,10
Oreta,6
Petra,6
Pina,4
Rada,9
Radmila,38
Radojka,7
Rajan,7
Rajka,12
Ranka,6
Ruzhica,11
Ruzica,10
Ružica,9
Sabina,4
Sanda,9
Sandra,37
Sanja,58
Senija,6
Silvana,8
Simona,6
Sladana,13
Sladjana,21
Slavica,63
Slavka,12
Slađana,13
Slobodanka,15
Smilja,9
Snezana,51
Snezhana,52
Snežana,47
Sofija,28
Sonja,47
Spomenka,7
Stana,12
Stanija,6
Stanislava,19
Suzana,44
Svetlana,96
Tamara,57
Tanja,36
Tara,10
Tatjana,84
Tea,6
Teodora,10
Tereza,4
Tijana,36
Tinde,6
Una,17
Uranija,6
Valentina,9
Vanja,17
Velinka,4
Vera,53
Verica,18
Veronika,6
Veselinka,7
Vesna,214
Vida,11
Vidosava,4
Violeta,16
Vladana,7
Vukica,6
Zagorka,13
Zdenka,6
Zdravka,6
Zhivana,6
Zhivka,4
Zivana,4
Zivka,5
Zlata,15
Zoja,6
Zorana,20
Zorica,74
Zorka,8
Živana,4
Živka,4
