name,frequency
Aldo,4
Aleksandar,32
Alen,31
Alojz,6
Alojzije,6
Andelko,14
Andjelko,19
Andrej,26
Andrija,33
Andro,15
Ante,302
Anthony,5
Anto,38
Anton,30
Antonijo,6
Antonio,33
Antun,64
Antun-Toni,5
Anđelko,14
Atila,4
Bartol,5
Berislav,22
Bernard,7
Bojan,29
Boris,93
Borislav,30
Born,5
Borna,4
Boro,8
Boze,4
Bozhe,4
Bozhidar,19
Bozho,17
Bozidar,19
Bozo,17
Bože,4
Božidar,16
Božo,14
Branimir,37
Branislav,6
Branko,137
Bruno,52
Budimir,6
Chedo,4
Dalibor,51
Damir,199
Damjan,6
Dan,6
Dane,13
Dani,5
Daniel,27
Danijel,56
Danko,5
Darijo,6
Darinko,5
Dario,38
Darko,136
David,11
Davor,122
Davorin,15
Davorko,4
Dean,18
Dejan,30
Dejan-Robert,6
Denis,35
Dinko,35
Dino,17
Djani,5
Djuro,17
Dobroslav,5
Domagoj,63
Dominik,17
Donat,4
Dorde,5
Dorian,4
Dragan,77
Drago,49
Dragoljub,5
Dragutin,43
Drazen,58
Drazhen,58
Dražen,49
Dubravko,27
Dujam,6
Duje,10
Duro,20
Dusan,20
Dushan,5
Dushko,8
Dusko,10
Dušan,6
Duško,6
Edi,5
Eduard,7
Elvis,9
Emil,18
Enver,4
Erik,4
Ernest,4
Ervin,5
Eugen,5
Fabijan,5
Fabrizio,5
Filip,49
Fran,22
Frane,15
Franjo,80
Franjo-Josip,6
Franko,7
Frano,16
Gabrijel,7
Goran,148
Goranko,4
Gordan,46
Grga,13
Harun,4
Herman,6
Hrvoje,152
Ibrahim,6
Ico,4
Igor,95
Ilija,36
Ivan,698
Ivan-Djani,4
Ive,5
Ivica,237
Ivo,120
Ivor,8
Izet,4
Jadranko,16
Jakob,7
Jakov,33
Jaksa,9
Jaksha,12
Jakša,10
Janko,5
Jaroslav,4
Jasmin,13
Jerko,22
Joshko,12
Josip,361
Josko,16
Joso,4
Jovan,15
Jovo,5
Joze,4
Jozo,37
Joško,10
Jugoslav,5
Juraj,16
Jure,28
Jurica,15
Juro,6
Karl,8
Karlo,24
Kazimir,6
Klaudio,6
Kreshimir,41
Kresho,9
Kresimir,36
Kreso,8
Krešimir,36
Krešo,6
Kristijan,18
Kruno,17
Krunoslav,44
Ladislav,8
Leo,9
Leon,11
Lino,7
Ljubo,20
Ljubomir,18
Loran,5
Loris,5
Lovre,9
Lovro,27
Luciano,4
Luka,83
Manuel,11
Marijan,149
Marijo,26
Marin,73
Marinko,34
Marino,10
Mario,190
Markica,6
Marko,252
Martin,31
Mate,80
Matej,21
Mateo,4
Matija,34
Matko,22
Mato,49
Michael,4
Miha,6
Mihael,17
Miho,6
Mihovil,14
Mihovil-Ivan,6
Mijo,24
Miki,4
Milan,143
Mile,22
Milenko,10
Milivoj,18
Miljenko,49
Milojko,4
Milorad,22
Milos,6
Mirko,104
Miro,19
Miroslav,108
Misho,5
Mislav,32
Miso,7
Mišo,5
Mladen,146
Nebojsa,4
Nebojsha,4
Nebojša,4
Nedeljko,10
Nediljko,9
Nedjeljko,11
Nenad,84
Neno,4
Neven,49
Nevio,6
Nikica,12
Niko,15
Nikola,177
Niksa,6
Niksha,6
Nikša,6
Nino,14
Nivio,4
Novica,6
Ognjen,9
Oleg,6
Oliver,11
Ozren,6
Patrik,6
Pavao,10
Pavle,7
Pavo,15
Pejo,9
Perica,27
Pero,46
Petar,154
Predrag,43
Rade,14
Radenko,5
Radomir,6
Radovan,15
Rajko,20
Ranko,34
Ratimir,15
Ratko,14
Ratomir,4
Rej,4
Renato,15
Robert,67
Robert-Anton,6
Roko,14
Roland,4
Roman,17
Romano,4
Rudolf,9
Samir,6
Sandi,6
Sandro,10
Sanjin,4
Sasa,17
Sasha,16
Savo,4
Saša,14
Sead,4
Sebastian,4
Senad,7
Shime,17
Silvano,5
Silvestar,7
Silvije,6
Silvijo,5
Silvio,11
Sime,15
Sinisa,42
Sinisha,33
Siniša,29
Slaven,22
Slavko,56
Slobodan,40
Smiljan,8
Srdan,10
Srdjan,8
Srechko,13
Srecko,22
Srećko,17
Srđan,7
Stanislav,5
Stanka,7
Stanko,40
Stefan,5
Stevan,13
Stevo,23
Stijepo,6
Stipe,46
Stipo,13
Stjepan,171
Stojan,5
Svemir,4
Sven,4
Svetimir,9
Svetislav,4
Svjetlan,4
Tarik,7
Tibor-Mijo,6
Tihomil,4
Tihomir,42
Tin,5
Toma,4
Tomica,4
Tomislav,269
Tomo,15
Tonchi,13
Tonci,12
Toni,25
Tonči,10
Valentin,4
Valerio,6
Valter,16
Vanja,8
Vedran,56
Velibor,7
Velimir,33
Veljko,13
Veselko,5
Vibor,6
Vice,16
Vid,9
Vidoje,5
Vigo-Leo,6
Viktor,22
Vili,4
Vilim,5
Vinko,30
Vito,7
Vitomir,11
Vjekoslav,31
Vladimir,96
Vlado,61
Vlaho,12
Vlatko,20
Vojislav,4
Vojko,5
Zarko,17
Zdenko,64
Zdeslav,11
Zdravko,111
Zelimir,8
Zeljko,157
Zharko,17
Zhelimir,11
Zheljko,149
Zhivko,6
Zivko,5
Zlatko,113
Zoran,149
Zorislav,9
Zvonimir,81
Zvonko,61
Ðuro,6
Đani,4
Đuro,8
Šime,14
Žarko,15
Želimir,9
Željko,135
Živko,5
