name,frequency
Ah,21
Aik,11
Ar,10
Arkar,12
Arnt,6
Aung,602
Aung-Htun,9
Aung-Kyaw,7
Aye,134
Ba,93
Bhaddanta,10
Bo,52
Boe,14
Chan,17
Chin,8
Chit,74
Cho,6
Han,47
Haw,6
Hein,33
Henry,6
Hkun,10
Hla,235
Hlaing,23
Hsa,6
Hsan,25
Htaik,6
Htain,10
Htan,6
Htay,41
Htein,16
Htet,58
Htike,11
Htin,28
Htoo,23
Htun,266
Htun-Aung,8
Htun-Htun,13
Htut,14
Htwe,6
Ka,6
Kan,14
Kaung,35
Khaing,24
Kham,13
Khan,6
Khant,22
Khin,371
Khin-Maung,16
Khin-Mg,137
Khine,21
Khun,48
Ko,135
Ko-Ko,13
Kya,6
Kyan,11
Kyar,13
Kyaw,657
Kyaw-Kyaw,6
Kyaw-Linn,6
Kyaw-Swa,12
Kyaw-Swar,10
Kyi,53
Kyin,20
Kywe,7
L,6
La,13
Lal,9
Lay,13
Li,6
Lian,13
Lin,108
Linn,75
Lu,13
Lun,9
Lwin,25
Lyan,7
Mahn,22
Man,6
Mann,21
Maung,463
Maung-Maung,10
Maw,22
Md,6
Mg,434
Mg-Mg,61
Min,264
Minn,6
Moe,69
Mohammad,9
Mohammed,6
Mohd,6
Mya,69
Myat,90
Myint,276
Myo,193
Nai,23
Naing,123
Nanda,9
Naung,14
Naw,10
Nay,100
Ne,12
Ngwe,12
Ni,10
Nyan,45
Nyein,14
Nyi,65
Nyo,19
Nyunt,43
Ohn,56
Okkar,7
Oo,45
Paing,16
Pan,9
Paw,14
Pe,33
Phae,18
Phay,28
Pho,27
Phoe,17
Phone,42
Phyo,58
Po,11
Pu,15
Pyae,30
Pyi,14
Sa,17
Sai,204
Sai-Htun,11
Salai,10
San,153
Sao,17
Saw,176
Sein,79
Set,11
Sett,10
Shay,7
Shein,6
Shwe,43
Si,14
Sin,8
Sis,6
Sit,15
Sithu,6
Soe,265
Swa,16
Swan,11
Swar,17
Swe,14
Ta,6
Tha,55
Than,279
Than-Htun,8
Thant,71
Thar,51
Thaung,51
Thaw,11
Thein,178
Thet,65
Thiha,23
Thit,12
Thu,50
Thura,23
Thurain,7
Thurein,8
Thuya,8
Tin,320
Tin-Mg,29
Tint,31
Toe,24
Tu,6
Tun,287
Wai,49
Wai-Yan,9
Wanna,11
Wei,6
Win,303
Wunna,16
Yan,39
Yar,17
Yaw,8
Ye,173
Yee,7
Yi,7
Yu,8
Za,11
Zan,11
Zar,7
Zarni,15
Zaw,246
Zaw-Htun,6
Zay,12
Zayar,11
Zey,9
Zeyar,15
Zin,60
Zwe,13
