name,frequency
Adelaide,20
Adele,25
Adeline,27
Adrienne,14
Adèle,23
Adélaïde,19
Agathe,73
Aglae,13
Aglaé,12
Agnes,163
Agnès,148
Aicha,6
Albane,19
Alexandra,80
Alexandrine,8
Alexia,13
Alice,142
Alienor,12
Aliette,15
Aline,43
Alix,83
Aliénor,11
Alma,7
Alphonsine-Anne,10
Amal,7
Amandine,23
Ambre,9
Amel,11
Amelie,57
Amélie,54
Ana,6
Anais,26
Anastasia,11
Anaïs,24
Andrea,10
Andree,97
Andréa,8
Andrée,95
Angele,24
Angeline,8
Angelique,12
Angèle,21
Angélique,12
Anita,8
Anna,54
Anna-Luisa,16
Annabel,6
Annabelle,14
Anne,507
Anne-Carole,6
Anne-Caroline,6
Anne-Catherine,9
Anne-Cecile,12
Anne-Chantal,6
Anne-Charlotte,41
Anne-Christine,14
Anne-Claire,46
Anne-Claude,10
Anne-Cécile,12
Anne-Elisabeth,6
Anne-Emmanuelle,6
Anne-Flore,6
Anne-France,19
Anne-Francoise,14
Anne-Françoise,13
Anne-Gabrielle,14
Anne-Gaelle,10
Anne-Gaëlle,10
Anne-Helene,6
Anne-Hélène,6
Anne-Laure,118
Anne-Lise,18
Anne-Louise,9
Anne-Marie,412
Anne-Solene,8
Anne-Solène,8
Anne-Sophie,115
Anne-Valerie,6
Annette,24
Annick,93
Annie,142
Annik,7
Anouk,6
Antoinette,56
Antonia,8
Apolline,13
Ariane,58
Arielle,7
Arlette,55
Armande,9
Armelle,36
Astrid,34
Aude,90
Audrey,26
Augustine,6
Aurelia,17
Aurelie,75
Auriane,8
Aurore,43
Aurélia,17
Aurélie,72
Axelle,17
Barbara,30
Beatrice,195
Beatrix,9
Benedicte,88
Berangere,17
Berengere,30
Berenice,20
Bernadette,84
Berthe,15
Bertille,14
Beryl,7
Blanche,32
Blandine,34
Brigitte,190
Béatrice,174
Bénédicte,83
Bérangère,14
Bérengère,23
Bérénice,19
Camille,100
Camille-Marie,6
Capucine,28
Carine,27
Carla,11
Carmen,8
Carol,7
Carole,73
Caroline,227
Catherine,579
Cathy,11
Cazenave,7
Cecile,202
Cecile-Henriette,6
Cecilia,16
Celeste,6
Celia,9
Celine,88
Chantal,181
Chantal-Marie,7
Charlotte,143
Chloe,40
Chloé,36
Christel,16
Christele,7
Christelle,32
Christiane,169
Christina,12
Christine,300
Christèle,6
Claire,306
Claire-Marie,10
Clara,55
Clarisse,21
Claude,154
Claudette,14
Claudia,13
Claudie,27
Claudine,76
Clemence,74
Clementine,30
Clothilde,7
Clotilde,57
Clémence,74
Clémentine,28
Colette,123
Coline,6
Colombe,13
Constance,92
Coralie,21
Corinne,91
Cristina,8
Cyrille,9
Cécile,188
Cécilia,13
Céleste,6
Célia,9
Céline,82
Daisy,6
Daniele,86
Danielle,88
Danièle,83
Daphne,13
Daphné,13
Deborah,12
Delphine,135
Denise,150
Denyse,12
Diana,6
Diane,108
Diane-Laure,7
Dominique,253
Domitille,13
Dorothee,32
Dorothée,30
Déborah,9
Edith,67
Edwige,13
Eglantine,7
Eleonore,57
Eliane,57
Elisa,14
Elisabeth,231
Elisabeth-Marie,7
Elise,70
Elizabeth,34
Elodie,52
Eloise,10
Elsa,32
Elvire,10
Eléonore,17
Emilie,98
Emilienne,12
Emma,39
Emmanuele,6
Emmanuelle,167
Estelle,39
Esther,24
Eugenie,35
Eugénie,32
Eva,37
Eve,17
Evelyne,55
Fabienne,75
Fabienne-Tania,6
Fanny,53
Faustine,16
Fernande,35
Flavie,7
Fleur,13
Flore,18
Florence,250
Floriane,8
France,35
Francine,71
Francoise,498
Francoise-Marie,11
Françoise,453
Françoise-Marie,9
Frederique,101
Frédérique,92
Gabrielle,82
Gaelle,39
Garance,9
Gaëlle,36
Genevieve,228
Geneviève,213
Georgette,38
Geraldine,34
Germaine,78
Gervaise,6
Ghislaine,42
Gilberte,25
Ginette,35
Gisele,50
Gisèle,46
Giulia,6
Gladys,6
Guillemette,11
Gwenaelle,15
Gwenaëlle,10
Gwendoline,9
Géraldine,34
Hannah,8
Hedwige,10
Helena,10
Helene,344
Heloise,27
Henriette,64
Hermine,14
Hortense,39
Huguette,45
Héloïse,25
Hélène,317
Héléna,6
Imelda,7
Ines,47
Ingrid,12
Inès,38
Irene,40
Iris,11
Irène,38
Isabel,6
Isabelle,438
Isaure,16
Jacqueline,311
Jade,7
Jane,13
Janine,101
Jeanine,54
Jeanne,279
Jeanne-Claire,6
Jeanne-Germaine,6
Jeanne-Louise,6
Jeanne-Marie,47
Jeanne-Yvonne,8
Jeannette,8
Jeannine,49
Jehanne,15
Jennifer,18
Jenny,7
Jessica,14
Jocelyne,29
Joelle,64
Johanna,6
Josee,6
Josephine,40
Josette,47
Josiane,37
Josseline,7
Joséphine,39
Joëlle,55
Judith,31
Julia,34
Julie,103
Julienne,6
Juliette,142
Justine,27
Kareen,8
Karen,12
Karine,61
Katherine,8
Laetitia,62
Lara,9
Laura,38
Laure,150
Laurence,303
Laurene,8
Lauriane,9
Laurianne,7
Laurie,6
Laurène,8
Laëtitia,21
Lea,42
Leila,13
Lena,6
Leone,10
Leonie,6
Leonore,9
Leontine,7
Leopoldine,7
Leïla,11
Lila,6
Liliane,49
Lina,9
Lisa,13
Lise,30
Livia,7
Lola,12
Lorraine,25
Lou,8
Louise,139
Louise-Marie,17
Louise-Yvonne,6
Luce,13
Lucette,31
Lucie,78
Lucienne,61
Lucile,21
Lucile-Marie,7
Ludivine,14
Lydia,15
Lydie,23
Léa,39
Léone,9
Léonie,6
Léonore,8
Léopoldine,7
Madeleine,214
Madeleine-Jeanne,6
Magali,43
Magdeleine,13
Maguelone,7
Mailys,7
Manon,26
Manuela,14
Marcelle,67
Margaux,11
Margot,29
Marguerite,184
Marguerite-Marie,24
Maria,78
Maria-Sara-Isabel,6
Marianne,117
Marie,644
Marie-Agnes,34
Marie-Agnès,32
Marie-Aimee,6
Marie-Aimée,6
Marie-Alice,18
Marie-Alix,18
Marie-Amelie,24
Marie-Amélie,24
Marie-Andree,18
Marie-Andrée,16
Marie-Ange,48
Marie-Anne,105
Marie-Annette,8
Marie-Annick,28
Marie-Antoinette,71
Marie-Armelle,8
Marie-Astrid,17
Marie-Athenais,6
Marie-Aude,7
Marie-Aurore,9
Marie-Beatrice,13
Marie-Benedicte,13
Marie-Bernadette,13
Marie-Bernard,8
Marie-Brigitte,6
Marie-Béatrice,12
Marie-Bénédicte,11
Marie-Camille,6
Marie-Carmen,8
Marie-Caroline,44
Marie-Catherine,18
Marie-Cecile,32
Marie-Celie,6
Marie-Chantal,14
Marie-Charlotte,24
Marie-Christine,208
Marie-Claire,75
Marie-Claude,152
Marie-Cécile,31
Marie-Dominique,32
Marie-Edith,6
Marie-Egle,6
Marie-Elisabeth,17
Marie-Emmanuelle,39
Marie-Estelle,15
Marie-Eve,14
Marie-France,127
Marie-Francoise,136
Marie-Françoise,128
Marie-Gabrielle,25
Marie-Genevieve,16
Marie-Geneviève,16
Marie-Helene,175
Marie-Henriette,17
Marie-Hermine,6
Marie-Hélène,160
Marie-Isabelle,6
Marie-Jacqueline,16
Marie-Jeanne,74
Marie-Jo,7
Marie-Joelle,6
Marie-Jose,45
Marie-Josee,10
Marie-Joseph,19
Marie-Josephe,41
Marie-Josèphe,37
Marie-José,41
Marie-Josée,10
Marie-Joëlle,6
Marie-Laetitia,8
Marie-Laure,115
Marie-Laurence,17
Marie-Line,19
Marie-Louise,215
Marie-Luce,22
Marie-Lucie,8
Marie-Lucienne,6
Marie-Madeleine,85
Marie-Magdeleine,11
Marie-Marguerite,13
Marie-Noelle,54
Marie-Noëlle,53
Marie-Odette,8
Marie-Odile,51
Marie-Paquerette,6
Marie-Pascale,7
Marie-Paule,64
Marie-Pierre,101
Marie-Reine,6
Marie-Renee,14
Marie-Renée,12
Marie-Rose,40
Marie-Sabine,8
Marie-Solange,6
Marie-Sophie,40
Marie-Suzanne,16
Marie-Therese,247
Marie-Thérèse,236
Marie-Victoire,10
Marie-Yvonne,12
Marie-Ève,11
Marie-Élisabeth,13
Marielle,26
Marina,18
Marine,90
Marinette,7
Marion,92
Marjolaine,8
Marjorie,7
Marlene,9
Marlène,9
Marthe,61
Martine,230
Mary,6
Maryline,12
Maryse,40
Maryvonne,27
Mathilde,135
Maud,43
Mauricette,15
Maya,13
Maylis,11
Melanie,34
Melissa,6
Michele,225
Michele-Claude,6
Micheline,42
Michelle,45
Michèle,204
Mireille,94
Mona,7
Monique,284
Morgane,21
Muriel,77
Murielle,12
Mylene,13
Mylène,12
Myriam,68
Mélanie,31
Nadege,14
Nadia,29
Nadine,50
Nadège,14
Nancy,9
Natacha,20
Natalie,13
Nathalie,269
Nelly,23
Nicole,229
Nina,15
Ninon,6
Noelle,18
Noemie,24
Nolwenn,6
Nora,7
Noémie,19
Noëlle,15
Odette,91
Odile,115
Olga,16
Olivia,47
Olympe,9
Ombeline,12
Ophelie,10
Ophélie,9
Oriane,19
Paola,8
Pascale,144
Pascaline,9
Patricia,85
Paule,58
Paulette,73
Pauline,151
Penelope,10
Perrine,12
Philippine,31
Pia,12
Pierrette,29
Priscille,10
Pénélope,8
Rachel,20
Raphaele,14
Raphaelle,25
Raphaële,11
Raphaëlle,25
Raymonde,52
Rebecca,14
Regine,38
Reine,18
Reine-Marie,6
Renee,90
Renée,84
Rita,6
Roberte,7
Rolande,7
Romane,14
Rose,38
Rose-Marie,34
Roseline,9
Roselyne,24
Rosemary,7
Rosine,8
Roxane,10
Rozenn,10
Régine,34
Sabine,102
Sabrina,12
Salome,8
Salomé,7
Samantha,8
Samia,9
Sandra,36
Sandrine,93
Sara,6
Sarah,77
Sarah-Fanny,6
Segolene,18
Severine,42
Sibylle,12
Simone,175
Sixtine,27
Solange,48
Solene,23
Solenn,7
Solenne,10
Soline,8
Solène,18
Sonia,36
Sophie,387
Soraya,11
Souad,6
Stephanie,158
Stéphanie,134
Suzanne,194
Sybille,13
Sylvaine,10
Sylvette,6
Sylvia,7
Sylviane,31
Sylvie,274
Ségolène,16
Séverine,35
Tatiana,8
Therese,97
Therese-Marie,6
Thérèse,89
Thérèse-Marie,6
Tiphaine,20
Valentine,39
Valeria,6
Valerie,230
Valérie,210
Vanessa,32
Vanina,11
Vera,13
Veronique,287
Victoire,54
Victoria,25
Violaine,33
Violette,10
Virginie,129
Viviane,28
Véra,7
Véronique,265
Yael,8
Yannick,9
Yasmine,13
Yaël,7
Yolaine,12
Yolande,21
Yvette,81
Yvonne,109
Zoe,20
Zoé,17
Ève,9
Édith,49
Églantine,7
Éliane,41
Élisa,10
Élisabeth,147
Élise,51
Élizabeth,23
Élodie,38
Éléonore,37
Émilie,77
Émilienne,10
Éva,15
Évelyne,42
