name,frequency
Agris,37
Aigars,85
Ainars,36
Ainis,8
Ainārs,28
Aivars,154
Aivis,9
Aksels,7
Alberts,17
Aldis,57
Aleksandrs,90
Aleksejs,13
Aleksey,6
Alfreds,13
Alfrēds,9
Aloizs,6
Alvis,16
Anatolijs,19
Andis,43
Andrei,6
Andrejs,131
Andris,263
Anrijs,6
Ansis,22
Antons,27
Arijs,6
Aris,6
Armands,43
Arnis,70
Arnolds,13
Artis,32
Artur,12
Arturs,68
Artūrs,58
Arvids,20
Arvils,6
Arvis,14
Arvīds,19
Atis,30
Augusts,6
Bruno,10
Dagnis,6
Dainis,38
Dairis,6
Daniels,14
Davis,20
Deniss,11
Didzis,27
Dins,8
Dmitrii,7
Dmitrijs,24
Dmitriy,6
Dmitry,7
Dzintars,37
Dāvis,21
Edgars,128
Edijs,10
Edmunds,30
Eduards,24
Edvards,19
Edvins,22
Edvīns,22
Egils,8
Egons,7
Einars,7
Einārs,6
Elmars,10
Elmārs,10
Emils,13
Emīls,13
Eriks,42
Ernests,17
Ervins,12
Ervīns,12
Evalds,6
Fedorovich,8
Fyodorovich,8
Gatis,54
Georgijs,8
Georgs,8
Gints,57
Girts,42
Gunars,42
Gundars,31
Guntars,57
Guntis,91
Gunārs,42
Gustavs,20
Hannu-Matti,6
Haralds,18
Harijs,23
Helmuts,7
Igor,6
Igors,39
Ilgonis,7
Ilgvars,14
Ilmars,37
Ilmārs,39
Imants,87
Indulis,28
Ingars,6
Ingus,22
Intars,7
Ints,15
Ivans,14
Ivars,104
Ivo,12
Janis,479
Jazeps,13
Jekabs,20
Jevgenijs,16
Jevgeņijs,7
Jurgis,9
Jurijs,37
Juris,271
Jurģis,9
Justs,7
Jānis,471
Jāzeps,13
Jēkabs,20
Kalvis,11
Karlis,103
Kaspars,100
Klavs,6
Klāvs,6
Krisjanis,14
Kristaps,87
Krists,18
Krišjānis,14
Kārlis,103
Laimonis,15
Lauris,30
Leonards,6
Leonids,16
Leons,9
Leonīds,16
Linards,13
Marcis,16
Mareks,13
Maris,125
Marks,6
Martins,129
Matiss,16
Matīss,12
Miervaldis,7
Mihails,32
Mikelis,8
Miks,9
Mikus,17
Miķelis,8
Modris,19
Mārcis,18
Māris,119
Mārtiņš,123
Nauris,12
Nikolajs,25
Nils,16
Normunds,80
Ojars,16
Ojārs,16
Olafs,15
Olegs,21
Olgerts,8
Oskars,58
Osvalds,13
Oļegs,18
Oļģerts,8
Pauls,16
Pavels,12
Peteris,76
Pjotrs,6
Pāvels,11
Pēteris,76
Raimonds,83
Raitis,27
Raivis,23
Ralfs,10
Reinis,55
Renars,7
Rihards,47
Rinalds,7
Roberts,67
Rolands,39
Romans,11
Romualds,6
Romāns,10
Rudolfs,18
Ruslans,6
Rūdolfs,18
Sandis,18
Sandris,8
Sergejs,48
Sergey,6
Stanislavs,12
Staņislavs,10
Svens,14
Talis,9
Tomass,13
Toms,41
Tālis,9
Ugis,31
Uldis,122
Uģis,31
Vadims,8
Valdis,99
Valentins,7
Valentīns,6
Valerijs,19
Valters,43
Valts,11
Valērijs,17
Varis,7
Vasilijs,6
Vents,11
Viesturs,54
Viktors,54
Vilis,23
Vilnis,35
Visvaldis,18
Vitalijs,15
Vitolds,9
Vitālijs,15
Vjaceslavs,8
Vjačeslavs,6
Vladimirs,39
Vladislavs,14
Voldemars,19
Voldemārs,15
Ziedonis,16
Zigfrids,7
Zigmars,8
Zigmārs,8
Zigurds,17
Zintis,7
Ārijs,6
Āris,6
Ēriks,43
Ēvalds,6
Ģirts,44
