industry,separate_beginning,frequency
MATERIALS,Prioritet-Vostok,18
MATERIALS,RASPADSKAYA,18
MATERIALS,RAZREZ,27
MATERIALS,RESURS,18
MATERIALS,RUSAL,54
MATERIALS,RUSSIAN,36
MATERIALS,RUSSKAYA,18
MATERIALS,SEVERSTAL,18
MATERIALS,SHAKHTA,18
MATERIALS,SIBUR,36
MATERIALS,SK,18
MATERIALS,SOLIKAMSK,18
MATERIALS,SOUTHERN,18
MATERIALS,STEEL,18
MATERIALS,SUBGROUP,306
MATERIALS,SVEZA,18
MATERIALS,Segezha,27
MATERIALS,Subgroup,81
MATERIALS,TD,180
MATERIALS,TEKHNOLOGIYA,18
MATERIALS,TH,18
MATERIALS,TK,63
MATERIALS,TORGOVYI,54
MATERIALS,TPK,18
MATERIALS,TRADE,36
MATERIALS,Trading,27
MATERIALS,UK,18
MATERIALS,URAL,18
MATERIALS,UTS,18
MATERIALS,VOLGA,18
MATERIALS,ZAO,45
MATERIALS,ZAVOD,36
MATERIALS,ZTI,36
NOT RELEVANT,<NONE>,8658
NOT RELEVANT,AGRO,18
NOT RELEVANT,ALARM-MOTORS,27
NOT RELEVANT,AMTEL,18
NOT RELEVANT,AO,81
NOT RELEVANT,AROMA,18
NOT RELEVANT,AZIMUT,18
NOT RELEVANT,BEARING,36
NOT RELEVANT,CAPITAL,18
NOT RELEVANT,CENTER,18
NOT RELEVANT,CHANCE,18
NOT RELEVANT,CHELYABINSKIY,18
NOT RELEVANT,CONCERN,18
NOT RELEVANT,EXPRESS,18
NOT RELEVANT,FIRMA,45
NOT RELEVANT,FOOD,18
NOT RELEVANT,GENSER,27
NOT RELEVANT,GROUP,468
NOT RELEVANT,Group,27
NOT RELEVANT,IEN,216
NOT RELEVANT,JOINT,18
NOT RELEVANT,JS,18
NOT RELEVANT,JSC,216
NOT RELEVANT,LEGION,18
NOT RELEVANT,LLC,171
NOT RELEVANT,Limited,18
NOT RELEVANT,MERCURY,18
NOT RELEVANT,MOL,18
NOT RELEVANT,NIZHEGORODSKY,18
NOT RELEVANT,NORD,18
NOT RELEVANT,NPO,18
NOT RELEVANT,OAO,36
NOT RELEVANT,OJSC,18
NOT RELEVANT,OOO,261
NOT RELEVANT,PARTNER,27
NOT RELEVANT,PJSC,45
NOT RELEVANT,PKF,36
NOT RELEVANT,PREDPRIYATIE,18
NOT RELEVANT,PRODO,18
NOT RELEVANT,PRODUKTY,36
NOT RELEVANT,PROGRESS,18
NOT RELEVANT,REAL,18
NOT RELEVANT,RUSSIAN,36
NOT RELEVANT,SAINT-GOBAIN,18
NOT RELEVANT,SHL,18
NOT RELEVANT,SIBIRSKIY,18
NOT RELEVANT,SK,18
NOT RELEVANT,STAL,18
NOT RELEVANT,SUBGROUP,63
NOT RELEVANT,Subgroup,27
NOT RELEVANT,TD,36
NOT RELEVANT,TK,18
NOT RELEVANT,TORGOVUY,18
NOT RELEVANT,TORGOVYI,36
NOT RELEVANT,TRADE,18
NOT RELEVANT,UNIVERSAM,18
NOT RELEVANT,URAL,27
NOT RELEVANT,URALSKAYA,18
NOT RELEVANT,URALSKIE,18
NOT RELEVANT,VISA,18
NOT RELEVANT,YAMAHA,18
NOT RELEVANT,ZAO,54
REAL ESTATE,<NONE>,1584
REAL ESTATE,ADVA,18
REAL ESTATE,AFI,18
REAL ESTATE,AO,18
REAL ESTATE,BRUSNIKA.,18
REAL ESTATE,EYTALON,18
REAL ESTATE,GROUP,144
REAL ESTATE,Group,36
REAL ESTATE,IEN,63
REAL ESTATE,JSC,27
REAL ESTATE,KOMPANIYA,27
REAL ESTATE,LIMITED,18
REAL ESTATE,LLC,81
REAL ESTATE,O1,27
REAL ESTATE,OOO,216
REAL ESTATE,PJSC,27
REAL ESTATE,SK,18
REAL ESTATE,SUBGROUP,36
REAL ESTATE,SZ,36
REAL ESTATE,Subgroup,18
REAL ESTATE,URK,18
REAL ESTATE,ZAO,18
UTILITIES,<NONE>,1548
UTILITIES,ALTAIKRAIENERGO,18
UTILITIES,AO,63
UTILITIES,BOR,18
UTILITIES,GORELEKTROSET,18
UTILITIES,GROUP,198
UTILITIES,Group,27
UTILITIES,INTER,27
UTILITIES,JOINT,27
UTILITIES,JSC,135
UTILITIES,KUZBASSKAYA,18
UTILITIES,LLC,36
UTILITIES,LTD,36
UTILITIES,MORDOVSKAYA,18
UTILITIES,MRSK,18
UTILITIES,MUP,18
UTILITIES,OOO,189
UTILITIES,PAO,54
UTILITIES,PETROZAVODSKIE,18
UTILITIES,PJSC,63
UTILITIES,ROSSETI,45
UTILITIES,RUSHYDRO,18
UTILITIES,SAMARSKAYA,18
UTILITIES,SPGES,18
UTILITIES,SUBGROUP,171
UTILITIES,TAMBOVSKAYA,18
industry,<NONE>,8
