name,frequency
Aab,9
Aare,7
Aarna,6
Aas,10
Aasa,10
Aaskivi,7
Aaviksoo,12
Aidma,7
Alatalu,6
Alender,9
Allik,7
Allikmaa,8
Annuk,6
Anvelt,6
Arjakas,8
Aru,13
Arumae,10
Arumäe,10
Asmer,9
Atonen,13
Blank,10
Einpalu,6
Ernits,8
Eurlings,17
Fjuk,7
Hagel,6
Haller,8
Hansen,6
Hanso,7
Hein,7
Helm,9
Helme,16
Herkel,8
Ilisson,7
Ilves,13
Ilvest,8
Jaani,6
Jaanson,8
Jaervi,8
Jalakas,7
Jarvi,8
Joesaar,8
Joks,6
Juergenson,15
Juessi,7
Juhasoo-Lawrence,6
Jurgenson,15
Jussi,7
Juul,8
Järvi,7
Jõesaar,7
Jõks,6
Jürgenson,14
Jüssi,7
Kaal,10
Kaarma,8
Kaasik,16
Kaeaerma,7
Kala,9
Kaldoja,7
Kaljurand,7
Kaljuvee,6
Kallas,17
Kanter,8
Kapp,6
Karelsohn,6
Karelson,8
Kauba,9
Kelam,11
Kerge,6
Kersna,8
Kevvai,6
Kiho,8
Kiisler,7
Kilk,12
Kilvet,7
Kimber,8
Kirs,8
Kirsipuu,9
Kivi,12
Kivimaa,7
Kivimagi,7
Kivimägi,7
Kivistik,8
Koeoebi,8
Koiv,11
Kokk,19
Kolbre,6
Koobi,8
Koppel,6
Kore,7
Kotka,6
Kraft,14
Kranich,8
Kreitzberg,6
Kross,16
Kruuse,6
Kubar,7
Kudre,9
Kuebar,6
Kuett,7
Kukk,15
Kull,10
Kutt,7
Kuusk,8
Kuusmik,13
Käärma,7
Kõiv,11
Kõlvart,6
Kõre,7
Kööbi,7
Kübar,7
Kütt,7
Laantee-Reintamm,6
Laar,7
Laht,8
Laid,6
Laidre,7
Lail,9
Lang,9
Laul,8
Laurson,11
Lehtmets,6
Leinatamm,6
Lember,10
Lepajoe,6
Lepajõe,6
Lepik,10
Leppik,8
Ligi,9
Liiv,14
Lillo,6
Linde,7
Linnas,7
Lippmaa,9
Lipstok,6
Loik,9
Lotman,24
Luik,10
Lukas,6
Lumi,6
Maasel,6
Madissoon,7
Maeggi,6
Maegi,12
Maennik,15
Maggi,6
Magi,12
Maimets,8
Mand,9
Mannik,15
Marran,7
Maruste,6
Meelak,6
Meri,29
Mikk,7
Mitt,6
Mois,10
Must,8
Mäggi,6
Mägi,11
Männik,14
Mõis,9
Naber,6
Nestor,8
Ninnas,6
Nool,9
Novandi,6
Nugis,7
Nurm,11
Nurmsalu,10
Olesk,8
Orav,7
Ostra,8
Ots,19
Ott,13
Oun,8
Ounapuu,13
Paap,6
Paavel,7
Paavo,6
Padar,11
Paernoja,7
Paertel,22
Paet,9
Paets,15
Pajula,7
Palmaru,6
Palo,12
Palts,14
Parbo,7
Parn,6
Parnoja,7
Partel,22
Parts,13
Pats,15
Pentus,6
Peterson,17
Piik,6
Pilt,7
Pirk,13
Pirsko,6
Poeoer,6
Pohlak,7
Poldre,6
Poor,6
Puu,6
Pärn,6
Pärnoja,7
Pärtel,17
Päts,14
Põldre,6
Pöör,6
Raetsep,8
Rahumaegi,7
Rahumagi,7
Rahumägi,7
Raid,7
Raidma,9
Rajala,9
Rajasalu,7
Raju,8
Randver,7
Rask,8
Ratas,11
Ratsep,9
Raudsepp,9
Reiljan,11
Reinsalu,6
Reisner,7
Reps,8
Ridaste,6
Rosenberg,12
Rosimannus,7
Ross,18
Rueuetel,10
Rueuetli,9
Rumessen,6
Rummo,13
Rundu,7
Rute,6
Ruusamae,6
Ruusamaee,6
Ruusamäe,6
Ruutel,10
Ruutli,9
Rätsep,7
Rüütel,6
Rüütli,9
Saar,28
Saerglepp,9
Saks,14
Salumae,11
Salumaee,11
Salumäe,11
Sank,7
Sarapuu,14
Sarglepp,9
Sarv,9
Savi,6
Savisaar,11
Schank,6
Seeder,14
Seeme,6
Seilenthal,7
Sein,8
Seli,11
Sepp,31
Seppik,6
Sester,9
Shank,6
Shein,7
Sibul,7
Siimann,8
Sild,8
Sillaste-Elling,8
Sinijaerv,8
Sinijarv,9
Sinijärv,9
Soone,7
Soosaar,6
Sorg,6
Sormus,6
Staalfeldt,7
Strandberg,7
Sukles,7
Sulling,7
Surva,8
Sutt,6
Särglepp,8
Sõrg,6
Sõrmus,6
Taal,11
Taimla,7
Talvik,17
Tamberg,6
Tamkivi,11
Tamm,45
Tammemae,7
Tammemaee,7
Tammemäe,7
Tammiste,7
Tammsaar,7
Tammsalu,7
Tamsar,8
Tarand,10
Taro,8
Tarto,7
Tiido,6
Tishler,8
Toeleid,6
Toelp,6
Tohver,8
Told,12
Tolp,6
Tomberg,12
Tonisson,11
Toniste,13
Toom,9
Toomast,7
Toomsalu,7
Toots,6
Tootsen,7
Tops,6
Tsahkna,11
Tulik,9
Tulviste,6
Tuul,8
Tuusis,10
Tõeleid,6
Tõld,7
Tõnisson,10
Tõniste,13
Tölp,6
Ueprus,8
Unt,10
Uprus,8
Uus,6
Vaarmann,13
Vaehi,12
Vaeljaste,6
Vaerk,6
Vaher,15
Vahi,12
Vajak,8
Valge,8
Vali,6
Valjaste,6
Vapper,6
Vare,10
Varek,7
Varik,9
Vark,6
Vatsfeld,10
Veidemann,7
Velliste,10
Veskimaegi,6
Veskimagi,6
Veskimägi,6
Vilba,7
Villem,7
Vilosius,6
Virkus,9
Vitsut,7
Volmer,12
Vooglaid,19
Vosa,9
Vähi,11
Värk,6
Võsa,9
Õun,7
Õunapuu,13
Üprus,8
Šank,6
Šein,7
