name,frequency
Agnus-Dei,6
Aili,8
Aino,10
Aire,6
Aleksandra,11
Anette,6
Ann,11
Anna,14
Anne,26
Anne-Mai,6
Anneli,20
Annika,10
Anu,28
Asta,6
Astrid,6
Ave,10
Charlotte,7
Diana,6
Eha,7
Eiri,6
Ele-Mall,6
Elise,6
Ellen,11
Endla,8
Ene,17
Erna-Alice,6
Ester,12
Eva,19
Eva-Liisa,6
Eve,19
Evelin,13
Fea,6
Freia,6
Greta,7
Grete,8
Hanna,16
Heidi,7
Hele,6
Helen,14
Helena,11
Heli,20
Helju,11
Helle,13
Helmi,6
Inga,7
Inge,6
Ingrid,20
Inna,11
Irene,9
Irina,11
Jaanika,8
Jana,7
Janne,10
Johanna,14
Jule,6
Julia,9
Kaari-Annika,6
Kadi,13
Kadri,29
Kaert,7
Kaetlin,9
Kai,21
Kaia,7
Kaie,13
Kaire,8
Kairi,9
Kaisa,7
Kaja,18
Karin,31
Karolina,7
Kart,7
Katariina,12
Kati,11
Katlin,9
Katre,8
Katri,10
Katrin,41
Kersti,36
Kerstin,6
Kertti-Airin,6
Krista,8
Kristel,27
Kristi,39
Kristiina,14
Kristina,24
Kuelli,9
Kulli,10
Kärt,7
Kätlin,9
Külli,10
Laine,12
Laura,8
Lea,9
Leida,15
Leili,6
Lidya,6
Liidia,6
Liina,19
Liis,23
Liisa,14
Liisi,6
Liivi,9
Lili,6
Lili-Ann,6
Linda,24
Lydia,9
Maarika,6
Maarja,11
Maarja-Maria,6
Madli,8
Mai,15
Mai-Reet,6
Maie,9
Maigi,10
Maimu,6
Maire,7
Mall,6
Malle,10
Mare,9
Maret,6
Margareta,9
Marge,6
Margit,21
Mari,36
Mari-Liis,8
Maria,43
Maria-Helene,6
Marie,17
Marii,7
Marika,23
Maris,8
Marit,12
Marje,9
Marju,10
Marta,9
Meeli,6
Merike,18
Merle,25
Mirjam,6
Monika,8
Nele,11
Olga,16
Pille,14
Piret,44
Raine-Lea,6
Reet,27
Riina,35
Ruth,14
Rutt,8
Signe,15
Siiri,19
Silja,11
Silvia,7
Siret,7
Sirje,19
Terje,9
Tiia,6
Tiina,50
Tiiu,21
Tiiu-Kaia,6
Triin,32
Triina-Silvia,6
Triinu,9
Tuuli,7
Uelle,16
Ulle,18
Urve,10
Valentina,8
Viive,11
Viktoria,9
Vilma-Benita,6
Virve,7
Ülle,17
