name,frequency
Abel,10
Adam,61
Agoston,9
Akos,39
Alajos,11
Albert,23
Almos,6
Andor,15
Andras,253
András,224
Antal,31
Aron,26
Arpad,36
Attila,256
Balazs,118
Balint,39
Balázs,107
Barna,17
Barnabas,20
Barnabás,19
Bela,80
Bence,64
Bendeguz,7
Bendegúz,7
Benedek,27
Bercel,6
Bertalan,19
Boldizsar,8
Boldizsár,7
Botond,32
Bálint,39
Béla,73
Csaba,198
Csanad,10
Csanád,9
Daniel,62
David,34
Denes,18
Dezso,15
Dezsoe,10
Dezső,12
Domokos,8
Domonkos,8
Dániel,50
Dávid,30
Dénes,16
Endre,49
Erik,15
Erno,20
Ernoe,16
Ernő,18
Ervin,13
Ferenc,266
Gabor,226
Gergely,98
Gergo,17
Gergoe,17
Gergő,15
Geza,48
Gyoergy,146
Gyoezoe,8
Gyorgy,168
Gyozo,12
Gyula,135
György,160
Győző,10
Gábor,194
Géza,41
Henrik,11
Huba,12
Hunor,9
Imre,173
Istvan,328
István,299
Ivan,25
Iván,24
Janos,256
Jeno,31
Jenoe,21
Jenő,26
Jozsef,228
János,219
József,212
Kalman,23
Karoly,81
Kornel,11
Kornél,10
Kristof,27
Kristóf,24
Krisztian,19
Krisztián,14
Kálmán,22
Károly,70
Lajos,168
Laszlo,386
Levente,78
Loerinc,7
Lorand,6
Lorant,8
Lorinc,9
László,340
Lóránt,7
Lőrinc,9
Marcell,23
Mark,28
Marton,65
Mate,30
Matyas,24
Mihaly,73
Mihály,68
Miklos,103
Miklós,93
Márk,24
Márton,51
Mátyás,21
Máté,27
Nandor,21
Noel,6
Norbert,31
Nándor,20
Oliver,8
Olivér,6
Oszkar,8
Oszkár,6
Otto,12
Ottó,10
Pal,63
Patrik,7
Peter,278
Pál,57
Péter,249
Richard,14
Richárd,12
Robert,46
Roland,22
Róbert,38
Sandor,167
Szabolcs,50
Szergej,7
Szilard,13
Szilárd,11
Sándor,141
Tamas,199
Tamás,177
Tibor,158
Tivadar,16
Vajk,6
Viktor,47
Vilmos,36
Vince,10
Zalan,10
Zalán,9
Zoltan,247
Zoltán,214
Zsigmond,17
Zsolt,218
Zsombor,18
Ábel,9
Ádám,54
Ágoston,9
Ákos,35
Álmos,6
Áron,25
Árpád,35
