name,frequency,place_type,place_category
Autionlahti,14,cove,concave shoreline
Autioranta,2,populated place,populated place
Autiosaari,2,hill,elevation
Auvisensaari,6,island,island
Degelkil,2,cove,concave shoreline
Eanta-Ioki,2,river,stream
Ehättävä,2,hill,elevation
Eitikanranta,2,populated place,populated place
Elämäistenjoki,4,river,stream
Ellenkari,2,island,island
Ellola,4,populated place,populated place
Enanniemi,4,populated place,populated place
Enkelinsaari,2,island,island
Enonkoski,2,rapids,stream
Ensimmäinen Matomäki,2,hill,elevation
Ensimmäinenlompolo,2,lake,basin
Epilä,2,populated place,populated place
Epuskeri,2,island,island
Erkkilänluoma,2,river,stream
Esalankoski,2,rapids,stream
Etelä-Vartsala,2,populated place,populated place
Eteläkangas,2,hill,elevation
Etelälahdenkylä,2,populated place,populated place
Etelälammi,2,pond,basin
Etseri,2,populated place,populated place
Etu-Vetka,2,populated place,populated place
Fäboda,2,populated place,populated place
Färdis Brännan,2,populated place,populated place
Fatijärvi,2,pond,basin
Fiinanmäki,2,hill,elevation
Filpus,2,populated place,populated place
Finnilänlahti,2,cove,concave shoreline
Flaka,2,populated place,populated place
Formu,2,populated place,populated place
Frustila,2,populated place,populated place
Haapaharju,2,populated place,populated place
Haapakallionmäki,2,hill,elevation
Haapasaari,12,populated place,populated place
Haapasalmi,2,populated place,populated place
Haapasalo,6,island,island
Haaponiemi,20,peninsula,convex shoreline
Haarahiltunen,2,populated place,populated place
Haarakarinlahti,2,sound,strait
Haaralanjärvi,1,lake,basin
Haarankylä,4,populated place,populated place
Haavikonlampi,2,lake,basin
Haaviluoto,2,rock,elevation
Habram,2,populated place,populated place
Haikarasuo,2,swamp,marsh
Haikkoniemi,2,populated place,populated place
Haimistaho,2,hill,elevation
Haisuluoma,2,river,stream
Hakalaisvuori,2,hill,elevation
Hakanpää,2,populated place,populated place
Hakoapaja,2,cove,concave shoreline
Hakolahti,2,populated place,populated place
Halijoensuo,2,swamp,marsh
Halikko,2,populated place,populated place
Halisensaari,2,island,island
Hallavaara,4,populated place,populated place
Hällinsaari,2,peninsula,convex shoreline
Halmeniemi,2,populated place,populated place
Haloja,2,river,stream
Halslahti,4,populated place,populated place
Halssilanrinne,2,populated place,populated place
Halttu,2,populated place,populated place
Haltunniemi,2,point,convex shoreline
Hälvänmäki,2,populated place,populated place
Hamarinperä,2,populated place,populated place
Hamnskärinselka,2,sound,strait
Hampaistensalmi,2,strait,strait
Hamussuo,2,swamp,marsh
Hanganmaa,2,populated place,populated place
Hangaslamminjoki,2,river,stream
Hanhijärvi,6,populated place,populated place
Hanhikoski,8,populated place,populated place
Hanhisalo,2,populated place,populated place
Hankainjoki,2,river,stream
Hankala,6,populated place,populated place
Hankasalmen Asema,2,populated place,populated place
Häpeänsuo,4,swamp,marsh
Harakansärkät,2,hills,elevated area
Haraniemi,2,peninsula,convex shoreline
Häränkärki,2,peninsula,convex shoreline
Haravaniemi,2,peninsula,convex shoreline
Harhalainen,2,hill,elevation
Haripuro,2,river,stream
Hariya Pula,2,populated place,populated place
Harjakangas,4,populated place,populated place
Harjukari,2,island,island
Harjulansalmi,2,strait,strait
Härkänotko,4,depression,depression
Härkökoski,2,river,stream
Härkönen,2,populated place,populated place
Härmäniemi,2,populated place,populated place
Harola,6,populated place,populated place
Harrijokka,2,river,stream
Harttusenmäki,2,hill,elevation
Haudansyvä,2,lake,basin
Hauensuolenmäki,2,hill,elevation
Haukankallio,18,hill,elevation
Haukivaara,4,populated place,populated place
Haukkalanoja,2,river,stream
Haukkarannanlahti,2,inlet,basin
Hautalampi,2,populated place,populated place
Hautalanloukko,2,populated place,populated place
Hautamäki,12,populated place,populated place
Heikkuri,4,populated place,populated place
Heinäahonlähde,2,pond,basin
Heinäjärvet,10,lakes,basin
Heinäkulma,2,populated place,populated place
Heinälampi,2,hill,elevation
Heinämaankulma,2,populated place,populated place
Heinäsuonkalliot,6,hills,elevated area
Heinäsuonvuori,2,hill,elevation
Heinolahti,2,cove,concave shoreline
Heiskalankalliot,2,hills,elevated area
Heiskilä,2,populated place,populated place
Heivataja,2,populated place,populated place
Helanen,2,populated place,populated place
Heljämäki,2,populated place,populated place
Helppäänlampi,2,lake,basin
Heponotkonsuot,2,swamp,marsh
Herajärvi,2,populated place,populated place
Herkolankulma,2,populated place,populated place
Herola,2,populated place,populated place
Heronniittu,2,swamp,marsh
Herranlahja,2,point,convex shoreline
Herttuanvuori,2,hill,elevation
Hetta,4,populated place,populated place
Hetteilänniityt,2,swamp,marsh
Hevonkoski,2,populated place,populated place
Hevonpäänlahti,2,cove,concave shoreline
Hevosaho,4,populated place,populated place
Hevoshaankärki,4,point,convex shoreline
Hevosjärvi,2,pond,basin
Hevoskumpu,2,populated place,populated place
Hevoslamminsuo,2,swamp,marsh
Hevossaari,4,populated place,populated place
Hevossalo,4,populated place,populated place
Hiekannoro,2,beach,shoreline
Hiekanpohja,4,cove,concave shoreline
Hiekkasaari,2,point,convex shoreline
Hiekkasärkät,1,populated place,populated place
Hieralahti,2,populated place,populated place
Hietakasanmäki,2,hill,elevation
Hietamies,4,populated place,populated place
Hietasalmi,2,populated place,populated place
Hiidensalmi,2,populated place,populated place
Hiirenjärvi,2,populated place,populated place
Hiirensaparo,2,cove,concave shoreline
Hiitoperä,2,populated place,populated place
Hiittenharju,2,hill,elevation
Hiltikansalmi,2,strait,strait
Himmaala,2,populated place,populated place
Hinnosaari,2,island,island
Hintikanjoki,2,river,stream
Hinttinen,2,populated place,populated place
Hipsunsalmi,2,strait,strait
Hirsilä,2,populated place,populated place
Hirsirannanniemi,2,point,convex shoreline
Hirsisuo,2,populated place,populated place
Hirvasjoki,6,river,stream
Hirvensalmi,2,populated place,populated place
Hirvensorkka,2,lake,basin
Hirvikalliot,2,hills,elevated area
Hirvolanvaara,2,ridge,elevated area
Hitis,2,populated place,populated place
Högback-Jutt,2,hill,elevation
Hohonmäki,4,hill,elevation
Hoiluansärkkä,2,ridge,elevated area
Holinoja,4,river,stream
Holja,2,populated place,populated place
Hollolan Kirkonseutu,2,populated place,populated place
Holmisperä,2,populated place,populated place
Holstilanlahti,2,cove,concave shoreline
Holsveri,2,populated place,populated place
Holtinlahti,2,inlet,basin
Hongikkoniemi,6,point,convex shoreline
Honkasalmi,16,strait,strait
Honkassuo,6,swamp,marsh
Honkasuonkallio,2,hill,elevation
Honkimaa,1,populated place,populated place
Hopiala,2,populated place,populated place
Horkanvuori,2,hill,elevation
Horonkylä,4,populated place,populated place
Hörönniitty,2,bog,marsh
Hosiolampi,4,lake,basin
Hötervarpet,2,channel,strait
Hotinjoki,2,river,stream
Houkanmäki,2,hill,elevation
Hovi,12,populated place,populated place
Hovilanmäki,2,populated place,populated place
Hovinluhta,2,marsh,marsh
Höykkylä,2,populated place,populated place
Höykönmäki,2,hill,elevation
Huhkaankylä,2,populated place,populated place
Huhmari,4,populated place,populated place
Huhtalahti,4,cove,concave shoreline
Huhtalanniemi,2,peninsula,convex shoreline
Huhtalansaaret,1,islands,island
Huhtanen,2,populated place,populated place
Huhtijärvi,2,populated place,populated place
Huhtmaanfäärtti,2,sound,strait
Huhtsaarenmäki,2,hill,elevation
Huikkemjäävrih,2,lakes,basin
Hujajärvi,4,lake,basin
Hujalamminsaari,2,hill,elevation
Hujalanlahti,2,cove,concave shoreline
Hulkkionjoki,2,river,stream
Humalasalmi,2,strait,strait
Humla,2,populated place,populated place
Huokauskallio,2,hill,elevation
Huokausvaara,2,populated place,populated place
Huonokkaanlahti,2,cove,concave shoreline
Huosiaisenpuro,4,river,stream
Hurjanhaka,2,populated place,populated place
Hurrilakso,2,swamp,marsh
Hurtanlahti,4,cove,concave shoreline
Huruslahti,2,populated place,populated place
Hussinperä,2,cove,concave shoreline
Husunkylä,2,populated place,populated place
Huttula,12,populated place,populated place
Huuhkaispuro,2,river,stream
Hyljemäki,2,populated place,populated place
Hyökönsuo,2,swamp,marsh
Hyppeis,2,populated place,populated place
Hytölä,4,populated place,populated place
Hyttikoski,2,populated place,populated place
Hyttyispussinmäki,2,hill,elevation
Hyttyssuo,6,swamp,marsh
Hyvälahti,2,inlet,basin
Hyväluoma,2,populated place,populated place
Hyvinge,2,populated place,populated place
Hyypiänniemi,2,peninsula,convex shoreline
Hyypiöjärvi,2,lake,basin
Hyypiönkallio,6,hill,elevation
Hyyrylä,8,populated place,populated place
Iattbole,2,populated place,populated place
Ierikanmäki,2,hill,elevation
Ihakanselkä,2,lake,basin
Ihalanpuro,2,river,stream
Ihamonmäki,2,hill,elevation
Ihanteenlahti,2,cove,concave shoreline
Ihantola,4,populated place,populated place
Iijärven Uulan Järvi,2,lake,basin
Iisa,2,populated place,populated place
Iisakkiniemi,2,point,convex shoreline
Iittala,2,populated place,populated place
Iivonniemi,2,point,convex shoreline
Ikolanlahti,2,cove,concave shoreline
Ikolanvaara,2,populated place,populated place
Ilbisjävri,2,lake,basin
Iljana,2,populated place,populated place
Ilkonsaari,6,island,island
Illevaara,2,populated place,populated place
Ilmoniemi,2,populated place,populated place
Ilosaari,18,island,island
Ilpois,2,populated place,populated place
Iltasenmäki,2,populated place,populated place
Ilveslaki,2,hill,elevation
Ilvessalo,2,populated place,populated place
Imarrekivi,2,rock,elevation
Immilänhaara,2,cove,concave shoreline
Impola,4,populated place,populated place
Ina,2,populated place,populated place
Inari,4,populated place,populated place
Inkerinkylä,2,populated place,populated place
Inuräme,1,swamp,marsh
Iskoinen,2,populated place,populated place
Iskolanvuori,2,hill,elevation
Iso Antinjärvi,2,lake,basin
Iso Haidus,2,island,island
Iso Huuhtlampi,2,lake,basin
Iso Karretuinen,2,lake,basin
Iso Kettusaari,2,island,island
Iso Kilpilampi,2,pond,basin
Iso Kuohusuo,2,bog,marsh
Iso Laitakari,2,island,island
Iso Paasisaari,2,island,island
Iso Reivinsaari,2,island,island
Iso Sammaljärvi,2,lake,basin
Iso Tontinmäki,2,hill,elevation
Iso Vehkalampi,2,lake,basin
Iso-Änäkäinen,2,lake,basin
Iso-Heikkilä,2,populated place,populated place
Iso-Kaija,2,lake,basin
Iso-Kisko,2,lake,basin
Iso-Mustikainen,2,lake,basin
Iso-Palonen,2,lake,basin
Iso-Potkio,2,lake,basin
Iso-Potso,2,island,island
Iso-Varttainen,2,populated place,populated place
Isoajos,2,swamp,marsh
Isonkivenjärvi,4,lake,basin
Isonmetsänmäki,2,hill,elevation
Isopuoli,2,populated place,populated place
Istanmäki,2,hill,elevation
Itä-Ähtäri,2,populated place,populated place
Itä-Tallouri,2,island,island
Itäkankare,2,populated place,populated place
Itälahti,2,marsh,marsh
Itävaara,8,hill,elevation
Jäähdyspohja,2,populated place,populated place
Jaakkolankylä,4,populated place,populated place
Jääksänkallio,2,hill,elevation
Jaaninniemi,2,point,convex shoreline
Jakela,2,populated place,populated place
Jämsänkoski,2,populated place,populated place
Jäniskyntömaa,2,hill,elevation
Jankinsuo,2,swamp,marsh
Jänlamminkorpi,2,swamp,marsh
Järvenkylä,20,populated place,populated place
Järviöinen,2,populated place,populated place
Järvistenpää,2,peninsula,convex shoreline
Jaskankari,2,rocks,elevation
Jeageloaivi,6,hill,elevation
Jero,2,populated place,populated place
Joenniskanlahti,2,cove,concave shoreline
Joenpohjanmäki,2,hill,elevation
Joenpolvi,2,depression,depression
Joensuunlahti,2,bay,concave shoreline
Jofs,2,populated place,populated place
Jokikokko,2,populated place,populated place
Jokilamminniittu,2,swamp,marsh
Jokiniemensuo,2,swamp,marsh
Jokipohja,4,populated place,populated place
Jokipolvi,4,peninsula,convex shoreline
Jontturinkallio,2,hill,elevation
Joroinen,2,populated place,populated place
Jorosensoppi,2,populated place,populated place
Josunnokka,2,peninsula,convex shoreline
Jousanluoto,2,island,island
Joutasjärvi,2,lake,basin
Joutavalahti,6,cove,concave shoreline
Joutsenniemi,4,populated place,populated place
Joutsmatka,2,populated place,populated place
Jouttilahti,2,inlet,basin
Juhala,4,populated place,populated place
Jukko,2,lake,basin
Jumesniemi,2,populated place,populated place
Jumminsuo,2,swamp,marsh
Junkala,1,populated place,populated place
Juntulankylä,2,populated place,populated place
Juonionsuo,2,swamp,marsh
Juotti,2,river,stream
Juovâjävri,4,lake,basin
Juppurajärvi,2,lake,basin
Juransaari,2,island,island
Jurikkajärvi,2,populated place,populated place
Jussijärvi,4,lake,basin
Jussinlampi,8,lake,basin
Jussinsalmi,2,strait,strait
Juukkostenen,1,rock,elevation
Juupasalo,2,populated place,populated place
Juurikkaanmäki,4,hill,elevation
Juutinkallio,2,hill,elevation
Juvakkala,2,populated place,populated place
Juvvájohka,2,river,stream
Jylhynmäki,2,hill,elevation
Jylityksenkorpi,2,swamp,marsh
Jynkänlampi,4,lake,basin
Jyrhämänjärvi,2,lake,basin
Jyrkäs,2,populated place,populated place
Jyrkkä,2,populated place,populated place
Jyrkkäsahi,2,rapids,stream
Jyrkö,2,island,island
Jyrkyli,4,populated place,populated place
Kääkänlampi,2,lake,basin
Kaakkorahka,4,swamp,marsh
Käänteenoja,4,river,stream
Kääpäniemi,4,peninsula,convex shoreline
Kaarela,6,populated place,populated place
Kaarmäki,2,hill,elevation
Käävänkylä,4,populated place,populated place
Kägeludden,2,populated place,populated place
Kaheksussaari,2,island,island
Kahilisto,2,populated place,populated place
Kaihilankangas,1,hill,elevation
Kaihlaneva,2,swamp,marsh
Kaihlaperä,2,cove,concave shoreline
Kaijanperänluoto,2,rock,elevation
Kaijanselkä,6,lake,basin
Käikkö,1,swamp,marsh
Kaikonjoki,2,river,stream
Kailankangas,2,hill,elevation
Kailanriutta,2,island,island
Kaina,2,populated place,populated place
Kainulauttasenoja,2,river,stream
Kaipaisenniemi,2,point,convex shoreline
Kairankorpi,2,swamp,marsh
Kairanneva,6,swamp,marsh
Kaislamaa,2,peninsula,convex shoreline
Kaitakumpu,2,island,island
Kaituenmäki,2,populated place,populated place
Kaiturinpää,2,populated place,populated place
Kaivola,10,populated place,populated place
Kaivossaari,2,island,island
Kaivuloda,2,island,island
Kajanki,2,populated place,populated place
Kajoo,4,populated place,populated place
Kakaralampi,2,pond,basin
Kakarilamminmäki,2,hill,elevation
Käkilahti,2,populated place,populated place
Kakkarvuori,2,hill,elevation
Kakshaarasaari,2,island,island
Kaksoiskivi,2,point,convex shoreline
Kaksonen,2,populated place,populated place
Kalajoki,2,populated place,populated place
Kalatoinlahti,2,cove,concave shoreline
Kalattomanlampi,8,lake,basin
Kalikkalahti,6,cove,concave shoreline
Kaljalampi,4,pond,basin
Kaljunkoski,2,rapids,stream
Kälkala,2,populated place,populated place
Kalkärr,2,populated place,populated place
Källbyn,2,populated place,populated place
Kallioinen,2,populated place,populated place
Kalliojoki,16,river,stream
Kalliolahti,6,inlet,basin
Kalliovaara,8,populated place,populated place
Kallo,2,populated place,populated place
Kalmussaari,2,island,island
Kaltiojärvenjänkä,2,marsh,marsh
Kaltosuo,2,swamp,marsh
Kamela,2,populated place,populated place
Kamesnyeri,2,strait,strait
Kamminkari,2,populated place,populated place
Kämpänsuo,2,swamp,marsh
Kampparla,2,populated place,populated place
Kamsajärvi,2,lake,basin
Kanaperä,2,populated place,populated place
Kanervakylä,2,populated place,populated place
Kangashuuhanmäki,2,hill,elevation
Kangaslahti,2,populated place,populated place
Kankaanhete,2,swamp,marsh
Kankku,2,populated place,populated place
Kannassaari,2,point,convex shoreline
Kantalanniemi,2,point,convex shoreline
Kantlaks,2,populated place,populated place
Kantolanharju,2,cape,convex shoreline
Kantoperänsuo,2,marsh,marsh
Kantosuo,16,swamp,marsh
Kapsunlampi,2,lake,basin
Kapusilta,2,depression,depression
Käpylä,34,populated place,populated place
Karekinniemi,2,point,convex shoreline
Karessaari,2,hill,elevation
Karhiperä,4,populated place,populated place
Karhulankulma,2,populated place,populated place
Karhumäensuo,2,swamp,marsh
Karhunlava,2,hill,elevation
Karhuperä,2,populated place,populated place
Karhusjärvi,2,lake,basin
Karhuvuoret,2,hills,elevated area
Karjalaiskylä,10,populated place,populated place
Karjosuo,2,populated place,populated place
Karjusaarenmäki,2,hill,elevation
Karjusaari,2,populated place,populated place
Karjusillanmäki,4,hill,elevation
Kärkkä,2,populated place,populated place
Kärkölä,4,populated place,populated place
Karlå,2,populated place,populated place
Kärmeluolanmäki,4,hill,elevation
Kärmerahka,2,swamp,marsh
Kärmesnevankytö,2,swamp,marsh
Karnukka,2,populated place,populated place
Kärpänlampi,4,lake,basin
Kärppä,4,populated place,populated place
Karpulamminkorpi,2,swamp,marsh
Karrankulma,2,populated place,populated place
Kärrby,4,populated place,populated place
Kartanniemi,2,point,convex shoreline
Kartanonmäki,2,populated place,populated place
Kartiskanpuro,2,river,stream
Karttiminjärvi,2,lake,basin
Karttu,2,cove,concave shoreline
Karvasalmi,2,populated place,populated place
Kärväsjärvi,2,populated place,populated place
Karvastekemänjärvi,2,lake,basin
Kärvois,2,populated place,populated place
Kärysmäki,2,hill,elevation
Kasakkakallio,2,populated place,populated place
Kasari,4,populated place,populated place
Kaskesniemi,4,peninsula,convex shoreline
Kaskistenlahti,2,bay,concave shoreline
Kasklaks,2,populated place,populated place
Kasmäki,2,hill,elevation
Kassamatala,2,rock,elevation
Kastari,6,populated place,populated place
Kataaneva,2,marsh,marsh
Katajalamminmäki,6,hill,elevation
Katavakaupunki,2,populated place,populated place
Katavisto,2,populated place,populated place
Katiskaluoto,2,island,island
Kätkänsuusaari,2,island,island
Katrosaari,2,island,island
Katunkalahti,2,cove,concave shoreline
Kauhajärv,2,populated place,populated place
Kaukha-Yoki,2,populated place,populated place
Kaukolanniemi,2,point,convex shoreline
Kaukomäki,2,populated place,populated place
Kauniinhaudanharju,2,hill,elevation
Kaunikkisuo,4,swamp,marsh
Kaupinniemi,14,point,convex shoreline
Kauppilanranta,2,shore,shoreline
Kaupunkilahti,2,cove,concave shoreline
Kauriskallio,14,hill,elevation
Kauritsa,2,populated place,populated place
Kausankärki,2,point,convex shoreline
Kaustosaari,2,island,island
Kauvatsankylä,2,populated place,populated place
Kavalanlahti,4,cove,concave shoreline
Kavasto,2,populated place,populated place
Kehvonmäki,2,hill,elevation
Keihäänmaa,2,hill,elevation
Keihässuo,4,marsh,marsh
Keikko,2,populated place,populated place
Keikvesi,2,populated place,populated place
Keimiöjärvi,2,lake,basin
Keinälänsalmi,2,strait,strait
Keino-oja,4,river,stream
Keinusaari,2,populated place,populated place
Keisala,6,populated place,populated place
Keitaankorpi,2,swamp,marsh
Kekälemäki,2,hill,elevation
Kekkarapuro,2,river,stream
Kekkelsuo,2,swamp,marsh
Kekkolanniemi,4,peninsula,convex shoreline
Kekkonen,4,island,island
Kelhujoki,2,river,stream
Kelhunlammi,2,lake,basin
Kelloharjunmäki,2,hill,elevation
Kellojärvi,4,lake,basin
Kellomäki,66,hill,elevation
Kellosalmi,2,populated place,populated place
Keltakalliot,2,hills,elevated area
Keltaniemenmäki,2,hill,elevation
Kelujärvi,2,populated place,populated place
Kelviikinpohja,2,cove,concave shoreline
Kemi-ioki,2,river,stream
Kemppaanmäki,2,populated place,populated place
Kenkälampi,2,swamp,marsh
Kenkimäkari,2,island,island
Kennä,2,populated place,populated place
Kentharju,2,hill,elevation
Kerkko,2,island,island
Kernala,2,populated place,populated place
Kerttula,3,populated place,populated place
Keski-Hatikainen,2,lake,basin
Keskikari,4,island,island
Keskisenkulma,2,populated place,populated place
Keskukylä,2,populated place,populated place
Keskuskari,2,peninsula,convex shoreline
Kesselinsaari,2,island,island
Kettukivensuo,2,marsh,marsh
Kettulammi,2,lake,basin
Kettuselkämä,2,hill,elevation
Ketvele,2,cove,concave shoreline
Ketvene,2,peninsula,convex shoreline
Keulainjärvi,2,lake,basin
Kiakari,2,hill,elevation
Kiannanniemi,2,populated place,populated place
Kiekonniemi,2,point,convex shoreline
Kiellajoki,2,river,stream
Kieluvainen,4,lake,basin
Kierâjävri,2,lake,basin
Kieräluoto,2,rock,elevation
Kieräneva,2,marsh,marsh
Kiertolahdennotko,2,depression,depression
Kiesimä,2,populated place,populated place
Kiikkuranta,2,shore,shoreline
Kiilojärvi,2,lake,basin
Kiimanevankeidas,2,swamp,marsh
Kiionniemi,2,peninsula,convex shoreline
Kiiparanniemi,2,point,convex shoreline
Kiisonsaari,2,island,island
Killinkoski,2,populated place,populated place
Kilpolampi,2,lake,basin
Kilpua,2,populated place,populated place
Kiltajärvi,2,lake,basin
Kiltiönmäki,2,hill,elevation
Kinnarinmatala,1,shoal,underwater elevation
Kinnunlahti,2,bay,concave shoreline
Kirjavaisenkivi,2,rock,elevation
Kirjavalansalo,2,populated place,populated place
Kirkkala,2,populated place,populated place
Kirkko-Matopuro,2,river,stream
Kirkkolaakso,2,populated place,populated place
Kirkkosillanmäki,2,hill,elevation
Kirkonranta,2,populated place,populated place
Kirri,2,point,convex shoreline
Kirvesvirsi,2,hill,elevation
Kirviänsuo,2,swamp,marsh
Kiskonniemi,2,point,convex shoreline
Kissanloso,2,populated place,populated place
Kittilänmäki,2,hill,elevation
Kitukeidas,2,marsh,marsh
Kitulampi,2,lake,basin
Kituslahti,2,cove,concave shoreline
Kiuravinlahti,2,cove,concave shoreline
Kiuru,3,populated place,populated place
Kiusalanmäki,4,hill,elevation
Kiuvaskero,2,hill,elevation
Kivanoja,2,river,stream
Kivelänjärvi,2,lake,basin
Kivenmäki,2,populated place,populated place
Kivi-Piskamon Vaara,2,hill,elevation
Kivialho,2,populated place,populated place
Kivikonniitty,2,swamp,marsh
Kiviniitty,4,swamp,marsh
Kiviorko,2,depression,depression
Kiviristi,2,populated place,populated place
Kivisalmi,2,inlet,basin
Kivisaunamäki,2,hill,elevation
Kivisuo,68,marsh,marsh
Kivisuonkangas,2,ridge,elevated area
Kjana,2,populated place,populated place
Kluuvinniemi,2,peninsula,convex shoreline
Knuutila,6,populated place,populated place
Kodiksam,2,populated place,populated place
Kohisevanniityt,2,swamp,marsh
Köhmyri-Kalkku,2,island,island
Kohosenkylä,2,populated place,populated place
Kohtaniemi,2,peninsula,convex shoreline
Kohtaranta,2,shore,shoreline
Koierivaara,2,hill,elevation
Koikeromäki,2,populated place,populated place
Koikeronkangas,2,hill,elevation
Koirakivet,2,rocks,elevation
Koirakoski,2,populated place,populated place
Koirankirkonsuo,2,swamp,marsh
Koiranpäälampi,2,swamp,marsh
Koirasaari,4,rock,elevation
Koivistonsuo,4,marsh,marsh
Koivuhaka,5,populated place,populated place
Koivukehä,4,populated place,populated place
Koivukoskensuvanto,2,lake,basin
Koivukoski,2,river,stream
Koivukylä,10,populated place,populated place
Koivulehto,2,populated place,populated place
Koivustensuo,2,swamp,marsh
Kokkokallio,4,populated place,populated place
Kokkosuo,12,marsh,marsh
Kolehmala,2,populated place,populated place
Kolggohvarri,2,mountains,elevated area
Kolinlahti,2,cove,concave shoreline
Kolisaari,2,island,island
Koljala,2,populated place,populated place
Koljonmäki,6,hill,elevation
Kolkonniemi,2,point,convex shoreline
Kollinlahti,2,bight,concave shoreline
Kolmenkoivunkari,2,island,island
Kolmiloukonmäki,2,hill,elevation
Kolmisoppisenlampi,2,lake,basin
Kolmperä,6,lake,basin
Kolponniemi,2,peninsula,convex shoreline
Kolukorpi,2,swamp,marsh
Kolunkallio,4,hill,elevation
Kolunkulma,6,populated place,populated place
Kolunperä,2,populated place,populated place
Kolunpuro,2,populated place,populated place
Kolvaa,2,populated place,populated place
Komanteenoja,2,river,stream
Kommerkylä,2,populated place,populated place
Kompakka,2,populated place,populated place
Kompinlahti,2,inlet,basin
Koninkorpi,2,marsh,marsh
Konkansaari,2,island,island
Konkelonjoki,2,river,stream
Konkkerinmäki,2,populated place,populated place
Könssivuori,2,hill,elevation
Konttaisennoro,2,depression,depression
Könttärinlahti,2,inlet,basin
Kontti,2,populated place,populated place
Konttisuo,28,swamp,marsh
Kontu-Perlukkalampi,2,lake,basin
Köpinkulma,2,populated place,populated place
Kopisto,2,populated place,populated place
Kopolanniemi,2,populated place,populated place
Koppalainen,2,populated place,populated place
Koppasuo,4,swamp,marsh
Koppelo,2,peninsula,convex shoreline
Kopsunlampi,2,pond,basin
Koramoniemi,2,populated place,populated place
Koranushauta,2,river,stream
Korenninoja,2,river,stream
Korhonsaari,2,island,island
Korja,2,populated place,populated place
Korjankylä,2,populated place,populated place
Korjärvi,2,populated place,populated place
Korkeaperä,2,populated place,populated place
Korkianluodonkari,2,island,island
Korkinmäki,4,populated place,populated place
Kormuntinnotko,2,depression,depression
Kornjärvi,2,populated place,populated place
Korolinvaara,2,hill,elevation
Korosmäki,2,hill,elevation
Korpi-Matti,2,populated place,populated place
Korpilääni,2,populated place,populated place
Korpilampi,50,lake,basin
Korpiperä,4,populated place,populated place
Korpisensuo,4,swamp,marsh
Korppistenaukko,2,strait,strait
Korppoon Kunta,2,populated place,populated place
Korpula,2,populated place,populated place
Korshället,4,rock,elevation
Korssiluoto,2,island,island
Kortekaarre,2,river,stream
Kortekuru,3,swamp,marsh
Kortepoukama,2,populated place,populated place
Kortesjärvi,6,lake,basin
Kortteikonniemi,4,point,convex shoreline
Kortteisperä,2,populated place,populated place
Korvenkaupunki,2,populated place,populated place
Korvenlaita,2,populated place,populated place
