name,place_category,frequency
Lehtoniemi,convex shoreline,2
Leikki Larinen,basin,2
Leikosaari,island,2
Leinainen,populated place,2
Leininselkä,basin,2
Leinolankylä,populated place,2
Leipälammi,marsh,2
Leivonmäki,populated place,6
Leivontaus,populated place,2
Lemetinlahti,concave shoreline,6
Lemmenjoki,populated place,2
Lemmikko,populated place,2
Lemojärvi,basin,2
Lempolammi,basin,2
Lentuankoski,populated place,2
Lepistaronniemi,convex shoreline,2
Leppikarvo,island,1
Leppilä,populated place,2
Leppälammi,populated place,4
Lepsanniemi,convex shoreline,2
Letkunkulma,populated place,2
Letvenkylä,populated place,2
Leukunjärvi,basin,1
Leveäkivi,populated place,2
Levonsija,elevation,2
Levänaluslahti,concave shoreline,2
Liejunmäki,elevation,2
Liekolampi,basin,2
Lietsa,populated place,4
Lievonperä,populated place,2
Liikajärvenperä,populated place,2
Liikala,populated place,2
Liiri,populated place,4
Liisan Jounin Nuora,strait,2
Liisanlampi,basin,4
Liisanluoma,stream,2
Likolahti,concave shoreline,2
Linjanmäki,elevation,12
Linnansaari,island,22
Linnanvuori,elevation,6
Linnavuori,populated place,6
Lintumetsä,populated place,4
Lintumetsänsuo,marsh,2
Lintusniemi,convex shoreline,2
Lipasvaara,populated place,2
Lippajärvenoja,stream,2
Littusenmäki,elevation,2
Liukkosenkallio,convex shoreline,2
Liukku,populated place,2
Lohijärvi,basin,12
Lohilahti,populated place,6
Lohnajärvi,basin,2
Loikanmäki,elevation,2
Loilosuo,marsh,2
Loimankylä,populated place,2
Loimoinen,populated place,2
Longanlampi,basin,2
Loosari,populated place,2
Lossivuori,elevation,2
Losunpuro,stream,2
Louhioja,populated place,2
Loukasperä,populated place,2
Loukio,populated place,2
Loukkusaarenneva,marsh,2
Loutikonkallio,elevation,2
Luhtajärvi,basin,6
Luiponlampi,basin,2
Lukkarilampi,basin,2
Lukkarinsalmi,strait,2
Lumparinselkä,concave shoreline,2
Luobbâljävri,basin,2
Luodeneva,marsh,2
Luokanranta,shoreline,2
Luokkilampi,basin,2
Luoktejávri,basin,2
Luolajanjärvi,basin,2
Luolavuori,populated place,4
Luostarinkylä,populated place,2
Luotolampi,basin,8
Luukonniemi,convex shoreline,2
Luulehdonkallio,elevation,2
Luuvelahti,concave shoreline,6
Lyhytlahti,concave shoreline,10
Lyllykmaare,marsh,2
Lännenkivet,elevation,2
Länsiniitty,populated place,2
Läpikivensalmi,strait,2
Läpsynen,island,2
Läsäkoski,populated place,2
Lätäkkölampi,basin,2
Lääväahonlahti,concave shoreline,2
Löparö,populated place,2
Löpönvaara,elevation,2
Lössänlampi,basin,4
Löyttilä,populated place,2
Löyttyjärvi,basin,16
Löytynvuori,elevated area,2
Löytölampi,basin,2
Löytönen,basin,2
Löyänneva,marsh,2
Maa Turpo,island,2
Maankulma,populated place,2
Maanpäänkalliot,elevated area,2
Madekaarre,concave shoreline,2
Madelahti,concave shoreline,4
Madelampi,basin,2
Madesalmi,strait,2
Madjävri,basin,2
Mahlio,populated place,2
Maihuntti,elevation,2
Maikonlahti,concave shoreline,2
Maispekki,elevation,2
Majaloukko,populated place,2
Majannenä,convex shoreline,2
Majavaharju,elevation,2
Majavajoki,stream,6
Majlot,convex shoreline,4
Majo,populated place,2
Majonlahti,concave shoreline,2
Makastenen,elevation,1
Makkara,convex shoreline,2
Makkaraperä,populated place,2
Makosaari,island,2
Mallamäki,populated place,2
Mallatsaari,island,2
Mallatsuo,marsh,2
Maltiotunturi,elevation,2
Mannerheiminkallio,elevation,2
Mannerjärvi,populated place,2
Mannilanmäki,populated place,2
Manninkangas,populated place,2
Manninsaari,island,4
Mannisenneva,marsh,4
Mansfolk,populated place,1
Mansikkaloukko,populated place,2
Mansikkamaäki,populated place,2
Mantilansuo,marsh,4
Mararna,populated place,2
Mariehameena,populated place,2
Markanräme,marsh,2
Markusböle,populated place,2
Marttusenmäki,elevation,2
Matalanjoki,stream,2
Matarahonlahti,concave shoreline,2
Matikkaluoto,elevation,2
Matkonmäki,populated place,2
Matkossaari,island,2
Matkuslampi,basin,20
Matkuvuorensuo,marsh,2
Matojärvi,basin,3
Matoranta,shoreline,2
Mattila,populated place,62
Mattilankalliot,elevation,2
Mattinen,populated place,4
Mattus,populated place,2
Maunajoki,stream,2
Maununlampi,basin,4
Maurumaansalmenoja,stream,2
Mehtolä,populated place,2
Meisvuori,elevation,2
Melkomäki,elevation,2
Memmokeidas,marsh,2
Menesjärvi,populated place,2
Meripää,populated place,2
Merrasoja,stream,4
Merstola,populated place,2
Meruunrahka,marsh,2
Messilä,populated place,2
Metsola,populated place,21
Metsämäki,populated place,4
Mettisvuoma,populated place,2
Miekankoski,stream,2
Miekkoniemi,populated place,2
Mieskonmäki,populated place,2
Mietaankylä,populated place,2
Miettilä,populated place,4
Miiainen,populated place,2
Mirrilä,populated place,2
Mittametsänkoski,stream,2
Moikan Harrijärvet,basin,2
Moisio,populated place,2
Mokkisenlampi,basin,2
Mommonlamminsuo,marsh,2
Montterkoski,stream,2
Moosenmäki,populated place,2
Mortinsaari,island,2
Moskuankalliot,elevated area,1
Moskunjoki,stream,2
Moskvävli,strait,2
Motari,populated place,2
Movshâš,populated place,2
Muikunniemi,convex shoreline,2
Muilunkylä,populated place,2
Mulkkusenpuro,stream,2
Multiharjunkoski,stream,2
Mulverinnokka,convex shoreline,2
Munamäki,populated place,2
Munkinmäki,populated place,2
Munkkiniemi,populated place,2
Munkkisaari,populated place,2
Munninmäki,elevation,2
Munsmo,populated place,4
Muorinmäki,elevation,14
Muosärkkä,elevation,2
Murkinakallio,elevation,2
Murtoaho,populated place,2
Murtonen,populated place,2
Musta,basin,2
Mustajärvenkulma,populated place,2
Mustajärvi,marsh,10
Mustakupu,elevation,2
Mustalammit,basin,2
Mustamatala,elevation,2
Mustanalus,concave shoreline,2
Mustankivensuo,marsh,2
Mustanneva,marsh,2
Mustaoja,populated place,2
Mustikainen,basin,2
Mustikankylä,populated place,2
Mustikkaperä,populated place,2
Mustinlampi,basin,2
Mustosenvaara,elevation,2
Musturi,basin,2
Mutalahti,basin,6
Mutelinsuo,marsh,2
Mutkalanneva,marsh,2
Mutkalansuo,marsh,2
Muukko,populated place,2
Muurahaissaari,island,42
Muurainkorpi,marsh,4
Muuraisselänsuo,marsh,2
Muuraisvuori,elevation,4
Muuranlammi,basin,2
Muuraskallio,populated place,2
Muurassuonoja,stream,2
Muursaari,island,2
Muurunkulma,populated place,2
Muuruvesi,populated place,2
Muustihevvânâmjävri,basin,2
Myllykoski,stream,45
Mynttä,populated place,2
Mynäjärvi,basin,2
Myyränmäki,elevation,4
Mááccuhkápulohjävri,basin,2
Mädänsillanmäki,elevation,2
Mäenvaara,populated place,2
Mähkärlä,populated place,2
Mähölä,populated place,6
Mäkelänkulma,populated place,2
Mäkihuhta,populated place,2
Mäkilamminmäki,elevation,6
Mäkilänmäki,elevation,20
Mäkipirtti,populated place,2
Mäkitarha,populated place,2
Mäkituoma,populated place,2
Mäkränrimpi,marsh,2
Mäläaapa,populated place,2
Mämmipuro,stream,2
Männikkösuo,marsh,18
Männynmäki,populated place,2
Mäntylahti,concave shoreline,62
Mäntylänluoma,stream,2
Mäntyselkä,basin,12
Mättähistö,populated place,2
Mätäskeidas,marsh,2
Määtänlampi,basin,2
Mökkiperä,populated place,10
Mökäränsalmi,strait,2
Mömmölampi,basin,2
Mörrimäki,elevation,2
Möyhänkeidas,marsh,2
Möykkerönvaara,elevation,2
Naarakivenniemi,convex shoreline,2
Naarslahti,populated place,4
Nahkakorpi,populated place,2
Naippalalahti,concave shoreline,2
Nappa,populated place,4
Nappamäki,elevation,2
Nappikivi,elevation,2
Narkiojärvi,basin,2
Naurislevo,marsh,2
Naurisorko,depression,2
Naurissaari,convex shoreline,6
Naurisvaara,elevation,18
Nautionaukko,strait,2
Nellimö,populated place,2
Nenänperä,populated place,2
Nenäviita,marsh,2
Nesterinsaari,populated place,2
Neulalampi,basin,4
Nevalanlahti,concave shoreline,2
Nevasalonneva,marsh,2
Nieklalahti,concave shoreline,2
Niemelänjärvi,marsh,2
Niemenpää,convex shoreline,6
Niemiönkallio,elevation,2
Nihtiluoto,island,2
Niinikorpi,marsh,2
Niinipuunnotko,depression,2
Niinistönhuoko,depression,2
Niinistönsuo,marsh,6
Niitsuo,populated place,2
Niittusensaari,island,6
Niittyaho,populated place,2
Niittylahti,basin,2
Nijbejávrááh,basin,2
Nikinlampi,basin,18
Nikkainmäki,elevation,2
Nikkilänmäki,populated place,4
Nikolain Kenkäheinälammet,basin,2
Nikonneva,marsh,2
Nimettömänmäki,elevation,4
Nimettömänvaara,elevation,2
Nirkinvuori,elevation,2
Nirkonkylä,populated place,2
Niskansuo,marsh,7
Niskaportti,populated place,2
Niskaselkä,concave shoreline,4
Niskavirrannoro,depression,2
Niskosluoto,underwater elevation,2
Nissinlähde,stream,2
Nissinmäki,populated place,2
Nivakoski,stream,2
Nivonkoski,stream,2
Nivunkulma,populated place,2
Njoammelašjávri,basin,2
Njuorjjofávli,stream,2
Nokka,populated place,2
Nokkonen,basin,2
Nokoori,populated place,2
Nopolanlahti,concave shoreline,2
Norjakanniemi,convex shoreline,2
Norolanmäki,elevation,2
Noropohja,populated place,2
Norrgloet,basin,4
Nummikylä,populated place,2
Numminmäki,populated place,2
Nunasjärvi,basin,2
Nunnerojoki,stream,2
Nuokolanoja,stream,2
Nuolineva,marsh,2
Nuolinki,basin,2
Nuorunka,populated place,2
Nuottisuo,marsh,2
Nuppulankulma,populated place,2
Nurkka Saarinen,basin,2
Nurmennurkka,populated place,2
Nuunavaara,elevation,2
Nuuttisto,elevation,2
Nuuvinsaaret,island,2
Nuvvosmohkki,stream,4
Nuáđiselgjävri,basin,2
Nygrenin Teyrilammit,basin,2
Nyrhisperä,populated place,2
Náhppevárri,elevation,2
Nälkähuhdansuo,marsh,8
Näläntö,populated place,2
Näsimäki,populated place,1
Nätkinselkä,populated place,2
Nättiniemi,convex shoreline,2
Näätsaari,island,2
Näätäkurunlammet,basin,2
Nööpinneva,marsh,2
Ohjonoja,stream,2
Ohramaanmäki,elevation,4
Oinaansuo,marsh,2
Oinasvuori,elevation,6
Ojalanperä,populated place,6
Ojamatti,populated place,2
Okerla,populated place,2
Oksalan Isosuo,marsh,2
Olkapäänlahti,concave shoreline,4
Ollijärvet,basin,2
Ollinvaara,populated place,2
Ollinvalkama,concave shoreline,2
Onkilamminkoski,stream,2
Onmala,populated place,2
Onnosensuo,marsh,2
Ookreeninkallio,island,2
Ooperinkorpi,marsh,2
Oosinneva,marsh,2
Orajärvi,populated place,4
Oravaispuro,stream,2
Oravala,populated place,9
Oravaniemenlahti,concave shoreline,4
Oravanpesäoja,stream,2
Oravoja,populated place,2
Orilamminlahti,basin,2
Orisalmi,strait,10
Orisillanmäki,populated place,2
Orjasniemi,populated place,2
Osmonaskeleensaaret,island,2
Otmenen,populated place,2
Otmenenvaara,populated place,2
Oulainen,populated place,2
Ounassel’kya,elevated area,2
Paakkunala,populated place,2
Paananselkä,concave shoreline,2
Paasilampi,basin,2
Paasisaari,island,2
Paasisalmi,strait,2
Paasonniemi,convex shoreline,2
Paasto,populated place,2
Paavalinkallio,elevation,2
Pahalampi,populated place,2
Pahanojanlahti,concave shoreline,2
Pahkalahti,concave shoreline,18
Pahkavuori,populated place,2
Pahurinharju,elevation,2
Pailuobbâlvääri,elevation,2
Paiselampi,basin,2
Pajebaš Läävdisjävri,basin,2
Pajujärvi,populated place,2
Pajula,populated place,14
Pajuoja,marsh,2
Pajusaarenräme,marsh,2
Pakaa,populated place,2
Pakananmäki,elevation,4
Pakinaistenjärvi,basin,2
Paksulahti,concave shoreline,4
Paljärvi,basin,2
Palkisvaara,elevation,2
Palmotunoja,stream,2
Palmusuo,marsh,2
Paloharju,populated place,6
Palolainen,populated place,2
Palolammi,basin,6
Palomäenkalliot,elevated area,2
Palomäki,elevation,2
Palonen,basin,4
Palosensuo,marsh,2
Palosillansuo,marsh,4
Palsinperä,concave shoreline,2
Palteennotko,depression,2
Palvasuo,marsh,2
Pannula,populated place,2
Pansio,populated place,2
Pantianniemi,convex shoreline,2
Papinjoki,stream,2
Papinlamminkalliot,elevated area,2
Pappilanvuori,populated place,2
Pappisuo,marsh,2
Papumäki,populated place,6
Papuoiva,elevation,2
Parikainen,basin,2
Parkas,populated place,2
Parkkila,populated place,8
Parkkisen Kivilautta,island,2
Parkunmäki,elevation,2
Parmala,populated place,6
Parmehänlampi,basin,2
Parrensuo,marsh,2
Partelaisensuo,marsh,2
Pasahonmäki,elevation,2
Pasalankylä,populated place,4
Paskakallio,elevation,2
Paskaletto,island,2
Pasko Ristinen,basin,2
Paskosalmi,strait,4
Patamonlamminharju,elevation,2
Pato,populated place,2
Paukahuksenkangas,elevation,1
Paukuttajajärvi,basin,2
Pehkionjärvi,basin,2
Pekanranta,shoreline,2
Pekanrämäkkö,marsh,2
Pekelot,convex shoreline,2
Pekkalankylä,populated place,2
Pekkalanniemi,convex shoreline,4
Pekonsaaret,island,2
Pekurila,populated place,2
Pelkonen,populated place,4
Pelles Revet,elevation,2
Peltokylä,populated place,6
Peltomaanniemi,convex shoreline,2
Peltoperä,populated place,4
Pelttari,populated place,2
Pelttarinharju,populated place,2
Peltue,populated place,2
Penikkajoki,stream,4
Penkurinoja,stream,2
Pennalanmäki,populated place,2
Pentinvuori,elevation,12
Pentu,island,2
Pere,populated place,2
Perkiönneva,marsh,2
Pernö,populated place,2
Perttuniemi,convex shoreline,2
Pertunmatala,underwater elevation,2
Perunkalampi,basin,2
Perä Kasari,populated place,2
Peräjänkulma,populated place,2
Peräkangas,populated place,2
Peräläinen,underwater elevation,1
Perälänjärvi,populated place,2
Pesu,populated place,4
Pesämäenkeidas,marsh,2
Petkula,populated place,2
Petäänmäki,elevation,4
Peurasaaret,elevated area,2
Pielesperä,populated place,2
Pielisensuu,populated place,2
Pienenlamminsuo,marsh,2
Pienikari,island,2
Pienimäki,elevation,50
Pienmäki,populated place,2
Pietarlauttapää,elevation,2
Pietilänpelto,populated place,2
Pietipuhto,populated place,2
Pihasaari,elevation,1
Pihkomäki,elevation,2
Pihlajakivet,elevation,2
Pihlajalaakso,populated place,2
Pihlajalahti,concave shoreline,10
Pihlajanniemi,populated place,4
Pihtipudas,populated place,2
Piikkilänmäki,elevation,2
Piilivuorenniittu,marsh,2
Piimäjärvi,populated place,2
Piimäkosket,stream,2
Piimälakso,depression,2
Piinalahti,concave shoreline,2
Piipola,populated place,2
Piippalampi,basin,2
Piippola,populated place,10
Piippuluoto,elevation,2
Piipsjärvi,populated place,2
Piira,populated place,2
Piiranmäki,elevation,2
Piirinniemi,convex shoreline,2
Piiroislampi,basin,2
Piirosenniemi,convex shoreline,2
Piiskonvuori,elevation,2
Pikiruukki,elevation,2
Pikkusaaret,elevated area,2
Pikonlampi,basin,2
Pilkka,populated place,2
Pillislammi,basin,2
Piltola,populated place,2
Pimeänkorvenvuori,elevation,2
Pimiäselkä,elevation,2
Pintasniemi,convex shoreline,2
Pio,populated place,2
Pippuri,populated place,6
Pirjonjärvi,marsh,2
Pirklahti,concave shoreline,2
Pirtitjärvi,basin,2
Pirttiaro,marsh,2
Pirttijärvi,basin,5
Pirttikulma,populated place,2
Pirttikylä,populated place,16
Pirttiniemi,populated place,6
Pirttiperä,marsh,3
Pirunlammi,basin,2
Pirunvaara,elevation,4
Pistarila,populated place,2
Pistilänoja,stream,2
Pitkä Kaito,island,2
Pitkälänlahti,concave shoreline,4
Pitkämäki,populated place,14
Pitkämönranta,populated place,2
Pitkänharjunmäki,elevation,2
Pitkänjärvenharju,elevated area,2
Pitkänportaanmäki,elevation,2
Pitkäsaari,convex shoreline,11
Pitäjänvuori,elevation,2
Pitämälampi,basin,2
Piuhari,populated place,2
Piukkutorppi,populated place,2
Piškeljävri,basin,2
Pohjainen,island,2
Pohjasuo,populated place,2
Pohjois Ii,populated place,2
Pohjoispää,basin,2
Pohoskylä,populated place,6
Pohossimenlampi,basin,2
Poika Lokki,island,2
Poikkeleenvuori,elevation,2
Poikkelus,populated place,2
Polmakvannet,basin,2
Polso,populated place,2
Polttouhrinmäki,elevation,2
Polvikynnäs,elevation,2
Porkankulma,populated place,2
Porolamminaapa,marsh,2
Porolanmaa,populated place,2
Poroneva,marsh,4
Porosaari,populated place,2
Portimojärvi,populated place,2
Portinsuonrinne,elevation,2
Porttâkäldee,stream,2
Poskutpuro,stream,2
Potjärvet,basin,2
Potkio,basin,2
Potkusalmi,stream,2
Potso,island,2
Poukamonlahti,concave shoreline,2
Pranterinlahti,concave shoreline,2
Prenkulla,elevation,2
Prunnirämäkkä,marsh,4
Pudotuksenvuoret,elevated area,2
Puirovanlahti,concave shoreline,4
Pujo,island,6
Pukaro,populated place,4
Pukinrämäkkö,marsh,2
Pukkikari,convex shoreline,2
Puldari,island,2
Pulkajärvi,basin,2
Pulkkajärvi,basin,2
Punonkallio,elevation,2
Punsanjoki,stream,2
Puokio,populated place,2
Puolakkajärvi,basin,2
Puolipää,elevation,2
Puolivälinletto,island,2
Puosi,populated place,2
Puosmanniemi,convex shoreline,2
Puremamäki,elevation,2
Purolaakso,populated place,4
Puromäki,populated place,6
Puroniitty,populated place,2
Pursinkulma,populated place,2
Pursunlahti,concave shoreline,2
Purujärvi,populated place,4
Pusaanniemi,populated place,2
Puskanvuori,elevation,4
Pusula,populated place,4
Pusunjoki,stream,2
Pususaaret,island,2
Putaanvaara,elevation,4
Putikonvuori,elevation,2
Putola,populated place,2
Puukkomäki,elevation,2
Puuppola,populated place,2
Puurolahti,concave shoreline,2
Puusaari,populated place,4
Puuterlahti,basin,2
Puárisuáiváámoorâst,elevation,2
Pykäläniemi,convex shoreline,8
Pyylamminmäki,populated place,2
Pyyrinlahti,concave shoreline,2
Pyöreä Karhatsi,island,2
Pyöräinen,basin,2
Pähkänänvaara,elevation,2
Päkinkallio,elevation,6
Pälvelampi,basin,2
Pärsämönjärvi,basin,2
Pärsämönsärkkä,elevated area,2
Pääkkölä,populated place,2
Pääsaarensalmi,strait,4
Pääsenkallio,elevation,2
Pääskivaara,elevation,4
Pöjönsaari,island,2
Pökkelikkö,marsh,4
Pökkelökangas,populated place,2
Pökki,basin,2
Pökkölöinen,basin,2
Pökänloukko,populated place,2
Pökövaara,elevation,2
Pölans,populated place,2
Pöllänkari,island,2
Pölläsuo,marsh,2
Pörtmossen,populated place,2
Pötkönen,populated place,2
Pötkönkallio,convex shoreline,2
Pötsönpuro,stream,2
Pöykkysaari,island,2
Raajärvi,populated place,4
Raatala,populated place,2
Raateaho,elevation,4
Raatokari,convex shoreline,2
Raatti,populated place,2
Rahalamminsuo,marsh,2
Rahkosalmi,strait,4
Raija,populated place,2
Raikkala,populated place,2
Rainionnotko,depression,2
Raivosuo,marsh,2
Rajakari,elevation,8
Rajakeidas,marsh,4
Rajaklipu,island,2
Rajalamminharju,elevated area,2
Rajapää,elevation,2
Rajasuo,populated place,2
Rajaveräjänmäki,elevation,4
Rajosuo,marsh,2
Rakitsat,elevated area,4
Ramaniemi,convex shoreline,2
Rannankulma,populated place,10
Rannisvaara,elevation,2
Rantakarit,elevation,2
Rantalankulma,populated place,4
Rantomäki,populated place,2
Rapalanlampi,basin,2
Rapolanharju,elevated area,2
Rappula,populated place,2
Rapuska,basin,2
Rasva Kurkko,basin,2
Rasvalampi,concave shoreline,2
Ratasalo,populated place,2
Rataskorpi,populated place,2
Ratila,populated place,2
Ratilanvaara,populated place,2
Rauanjoki,stream,4
Raudanmäki,elevation,2
Rauduroggijävri,basin,2
Rauhala,populated place,24
Rauhankulma,populated place,2
Rauhanniemi,populated place,2
Rauskas,populated place,2
Rautaisenneva,marsh,2
Rautakylä,populated place,2
Rautalahti,populated place,4
Rautionkylä,populated place,2
Ravinpuoli,populated place,2
Reittosenvuori,elevation,2
Reivinsaari,island,2
Reponiemi,convex shoreline,26
Reposuo,populated place,4
Repsetinmäki,elevation,2
Reuhkasuo,marsh,2
Revonhautoinmäki,elevation,2
Revonkylä,populated place,4
Rieska,populated place,2
Riihialho,populated place,2
Riihilahdensaari,island,2
Riihosjärvi,basin,2
Riihossalmi,populated place,2
Riimikorpi,marsh,2
Riitaluoma,populated place,2
Riittulanmäki,populated place,2
Riituneksymäjärvi,basin,2
Rikupuro,stream,2
Ringsböle,populated place,2
Rintala,populated place,6
Rintalahonmäki,elevation,2
Rinteelänriutta,elevation,2
Riskosuo,marsh,2
Ristahalmeensuo,marsh,2
Ristelinlahti,concave shoreline,2
Ristikankaansuo,marsh,4
Ristikivenmäki,elevation,10
Ristikivenniva,stream,2
Ristilamminharjut,elevated area,2
Ristivesi,concave shoreline,2
Risulammi,stream,2
Rita,populated place,4
Ritaniemi,convex shoreline,36
Riukuselkäjärvi,basin,2
Riutanmäki,elevation,20
Riuttakorpi,populated place,2
Riuttaluoto,underwater elevation,2
Roinanmäet,elevated area,2
Roinilanpelto,populated place,6
Rokonkari,elevation,2
Ronti,island,2
Ropakkomäki,elevation,2
Ropanniemi,convex shoreline,4
Roparnäs,populated place,2
Ropsulanoja,stream,2
Roslanninmäki,elevation,2
Rosvohotu,basin,2
Rotila,populated place,2
Rotjankalliot,elevated area,2
Rovisuvanto,populated place,2
Ruhanneva,marsh,2
Ruka,populated place,2
Rukkoniva,populated place,2
Rukosuo,marsh,2
Ruljankylä,populated place,2
Rummakkopohja,basin,2
Runnipakka,elevation,2
Runsulampi,basin,2
Runtlampi,basin,2
Ruoholahti,populated place,2
Ruokolahti,populated place,10
Ruokolammit,basin,2
Ruokorova,populated place,2
Ruola,populated place,4
Ruonanperä,populated place,2
Ruopansalmi,strait,2
Ruopimapäät,elevated area,2
Ruossâvääri,elevation,2
Ruotsilankoski,stream,2
Ruplansuo,marsh,2
Rusi,populated place,2
Rusinkallio,convex shoreline,2
Ruuhikumpu,elevation,2
Ruukittomanlahti,basin,2
Ruumisniemi,convex shoreline,4
Ruunanlahti,concave shoreline,2
Ruunasalmi,strait,2
Ruutunlahti,concave shoreline,2
Ruutusaari,island,2
Ruvžavárri,elevation,2
Rytilaakson Siirtolapuutarha,populated place,1
Rytilahti,populated place,2
Rytky,populated place,6
Ryönänlampi,basin,2
Ryötinsärkkä,elevated area,2
Rátnojohka,stream,6
Rähäkkälänmäki,elevation,2
Räihänkaarre,concave shoreline,2
Räikiönlahti,concave shoreline,2
Räkäoja,stream,2
Rämsöö,populated place,2
Räpisjävri,basin,2
Räsäpuro,stream,2
Rättyä,populated place,1
Rävkärr,populated place,2
Rävänperä,concave shoreline,2
Räystätsalo,island,2
Rääntiönhattu,island,2
Räätykänmäki,populated place,2
Rönöstenkylä,populated place,2
Röukas,populated place,2
Saarajoki,stream,4
Saarekkeenkukkula,elevation,2
Saarelansuo,marsh,2
Saarenkulma,populated place,2
Saareslammi,basin,2
Saarikas,basin,6
Saarikonkärki,convex shoreline,2
Saarimaa,populated place,2
Saarinen,populated place,6
Saarineva,populated place,2
Saariporttikoski,stream,2
Saaripäkki,stream,2
Saarispuronsuo,marsh,2
Saarnasstooli,island,2
Saarnastoolinkello,island,2
Sahankulma,populated place,12
Sahanlahti,basin,2
Sahansaari,elevation,2
Sahko,populated place,2
Saiholompola,basin,2
Saikaraniemi,convex shoreline,2
Saikkalanjoki,stream,2
Sairiala,populated place,2
Saittalampi,basin,4
Saiveljärvi,basin,2
Sakaleensalo,marsh,2
Sakastinniemi,convex shoreline,2
Saksalanharju,populated place,2
Salajärvi,basin,2
Salmenniemi,populated place,4
Salmensaari,convex shoreline,2
Salmi Köppi,basin,2
Salmisenniemi,convex shoreline,4
Salon Pesälampi,basin,2
Salonkärki,convex shoreline,4
Salussärkkä,convex shoreline,2
Salvela,populated place,2
Sammalissaari,island,2
Sammaljärvi,basin,2
Sammallampi,basin,10
Samulinniemi,populated place,2
Samulinselkä,concave shoreline,2
Sanaskylä,populated place,2
Sannastinoja,stream,2
Sapeli,populated place,2
Sapilassaari,island,4
Sappee,populated place,6
Sapra,populated place,2
Saraperänkalliot,elevated area,2
Sarasensuo,marsh,2
Sariola,populated place,2
Sarkamäki,populated place,2
Sarvijänkä,marsh,2
Sarvunlahti,concave shoreline,2
Sassi,populated place,6
Sassilanjuopa,stream,2
Satamakangas,populated place,2
Satoveräjä,populated place,2
Satukallio,populated place,2
Satulavaara,populated place,4
Saukkokallio,elevation,2
Saukkomäki,populated place,2
Saukonoja,populated place,2
Saukonperä,concave shoreline,2
Sauvamäki,populated place,2
Saviannokka,convex shoreline,2
Savihaudanvuori,elevation,2
Savikulma,populated place,8
Savimäki,elevation,2
Savonjärvi,basin,8
Savurinne,elevation,2
Sedö,island,2
Seili,island,2
Seitalampi,basin,2
Selkäpuunmäki,elevation,2
Selkäpäänlampi,basin,2
Selkävaara,elevation,2
Selänniemi,populated place,2
Selänranta,basin,2
Seläntau,populated place,2
Servinniemi,populated place,2
Seulasuo,marsh,2
Seävnulvarra,elevation,2
Siekkisenlahti,concave shoreline,2
Siekkisranta,shoreline,2
Siestenkari,island,4
Sietikka,elevation,2
Siihtanjärvi,marsh,1
Siikakämä,basin,2
Siikalahti,populated place,10
Siikalammi,basin,2
Siikasaari,island,2
Sikakirkko,elevation,2
Sikamäki,elevation,94
Sikkolansuo,marsh,2
Sikosyötinsuo,marsh,2
Sileänluoto,elevation,2
Silkunpuro,stream,2
Sillannokka,convex shoreline,2
Silmälaksot,depression,2
Similä,populated place,2
Simola,populated place,24
Simonkallio,populated place,2
Simpala,populated place,2
Sinkari,island,2
Siparinoronsuo,marsh,2
Siponkulma,populated place,2
Sippulampi,basin,2
Sipri,populated place,2
Sirkkalampi,basin,2
Sirkkula,populated place,2
Sirkkusuo,marsh,2
Sirnihtäniemi,convex shoreline,2
Sirnäs,populated place,2
Sisälmyssaari,island,2
Siuro,populated place,2
Sivakkajoki,populated place,2
Sivakkalaavunvaara,elevation,2
Sivakkovaara,populated place,2
Sivinluoto,island,2
Sivintöyry,elevation,2
Sohiseva,basin,2
Soidensuo,marsh,10
Soidinluodot,island,2
Soikea Kopakkasuo,marsh,2
Sokovaara,populated place,2
Soliskaarre,concave shoreline,2
Solistonlampi,marsh,2
Somero,elevation,1
Somerokoski,stream,2
Sompsanniemi,convex shoreline,2
Sonnimäki,populated place,2
Sontiniemi,convex shoreline,2
Sopensaari,island,4
Soranokka,convex shoreline,2
Sorasuo,marsh,2
Sorjosenlahti,concave shoreline,2
Sormulanvaaru,elevation,2
Sormusjoki,stream,2
Sorsakivi,elevation,6
Sorsalammet,basin,2
Sorsansuo,marsh,2
Sortteerinlahti,populated place,2
Sorvalinniemi,convex shoreline,2
Sorvaloilo,depression,2
Sotjangonsaari,island,2
Soukainen,populated place,4
Sourumäki,elevation,2
Suikka,basin,6
Sukinmaa,elevation,2
Suksenoja,stream,4
Suksiniemi,elevation,2
Suksipuro,stream,2
Sulasalmenlampi,basin,2
Sulkava,basin,2
Sulkusuo,marsh,2
Sulkuvaara,elevation,8
Suluslahti,populated place,2
Sumpsilmä,basin,2
Suntinmäki,populated place,2
Suolahti,concave shoreline,4
Suolasalmenneva,marsh,4
Suolivesi,populated place,2
Suomalainen,populated place,2
Suomalaisenkylä,populated place,2
Suomenoja,populated place,2
Suomijärvi,populated place,2
Suoperä,populated place,4
Suoruukinmäki,elevation,4
Suovdejávri,basin,2
Suovunniemi,convex shoreline,2
Suppilonkulma,populated place,2
Surmakivi,elevation,8
Surmakoski,stream,3
Surmalahti,concave shoreline,2
Surmankeidas,marsh,2
Surmanlahti,concave shoreline,4
Surnuinmäki,populated place,2
Survosenkoski,stream,2
Susihauta,populated place,2
Susivaara,elevation,4
Suumaa,populated place,2
Suurensaunanniittu,marsh,2
Suurensuonniittu,marsh,4
Suurikivi,populated place,2
