name,frequency
Ada,17
Addolorata,7
Adelaide,10
Adele,32
Adriana,59
Agata,20
Agnese,26
Aida,6
Alba,12
Alberta,7
Alda,7
Alessandra,213
Alessia,56
Alfonsina,6
Alice,43
Alida,8
Allegra,6
Alma,6
Amalia,12
Amelia,8
Andreina,9
Angela,180
Angelica,20
Angelina,18
Anita,24
Anna,409
Anna-Chiara,7
Anna-Lisa,16
Anna-Maria,167
Anna-Paola,6
Anna-Rita,31
Anna-Rosa,12
Annalisa,53
Annamaria,144
Annarita,31
Annarosa,8
Annunziata,32
Antonella,178
Antonia,43
Antonietta,82
Antonina,11
Arianna,34
Assunta,42
Augusta,8
Aurora,26
Barbara,134
Beatrice,61
Benedetta,54
Bianca,33
Bianca-Maria,7
Brigida,8
Bruna,25
Brunella,7
Camilla,34
Carla,101
Carlotta,11
Carmela,122
Carmelina,14
Carmen,28
Carolina,34
Caterina,138
Catia,17
Cecilia,45
Celeste,7
Celestina,6
Cettina,6
Chiara,183
Cinzia,72
Cira,7
Clara,40
Claudia,129
Clelia,15
Clementina,10
Clotilde,12
Concetta,78
Concettina,9
Consiglia,7
Costanza,16
Cristiana,22
Cristina,143
Daniela,206
Danila,17
Daria,18
Debora,21
Deborah,12
Delfina,8
Delia,9
Desiree,6
Diana,24
Diletta,7
Dina,7
Domenica,24
Donata,13
Donatella,61
Dora,9
Doriana,6
Dorothea-Guglielmina,12
Elda,16
Elena,200
Eleonora,81
Eliana,13
Elide,9
Elisa,98
Elisabeth,8
Elisabetta,121
Elsa,13
Elvira,29
Emanuela,87
Emilia,35
Emma,39
Emmanuela,6
Enrica,34
Enza,20
Erica,13
Erika,20
Erminia,21
Ersilia,6
Ester,27
Eugenia,18
Eva,14
Fabiana,14
Fabiola,17
Fabrizia,12
Federica,137
Fernanda,15
Fiamma,8
Fiammetta,7
Filomena,30
Fiorella,27
Fiorenza,13
Flavia,30
Flora,14
Floriana,11
Florinda,7
Franca,77
Francesca,356
Gabriella,107
Gaetana,8
Gaia,30
Gelsomina,7
Gemma,15
Germana,12
Giacinta,6
Giada,16
Giancarla,8
Gianna,17
Gigliola,8
Gilda,10
Gina,8
Ginevra,14
Giorgia,41
Giorgina,6
Giovanna,219
Giovannina,7
Girolama,6
Gisella,9
Giuditta,10
Giulia,184
Giuliana,59
Giuseppa,48
Giuseppina,146
Giusi,10
Giustina,6
Giusy,17
Gloria,22
Grazia,95
Graziana,7
Graziella,37
Greta,16
Ida,34
Ilaria,74
Ilenia,15
Immacolata,22
Ines,15
Ingrid,6
Iolanda,19
Iole,8
Irene,35
Iride,6
Irma,11
Isabella,65
Italia,13
Ivana,38
Jessica,26
Katia,30
Lara,19
Laura,247
Lavinia,11
Lea,8
Letizia,36
Lia,15
Liana,6
Licia,13
Lidia,34
Liliana,41
Lina,27
Linda,20
Lisa,17
Livia,34
Loredana,79
Lorella,12
Lorena,25
Lorenza,21
Loretta,20
Luana,20
Luce,6
Lucia,195
Luciana,50
Lucilla,7
Lucrezia,23
Ludovica,30
Luigia,20
Luigina,11
Luisa,107
Luisa-Carlotte,9
Luisella,6
Maddalena,49
Magda,8
Manuela,96
Mara,35
Marcella,43
Margherita,93
Maria,745
Maria-Angela,15
Maria-Anna,7
Maria-Antonietta,37
Maria-Assunta,13
Maria-Carmela,8
Maria-Chiara,16
Maria-Concetta,17
Maria-Cristina,39
Maria-Elena,9
Maria-Francesca,14
Maria-Gabriella,7
Maria-Giovanna,12
Maria-Giulia,6
Maria-Grazia,75
Maria-Jose,6
Maria-Laura,14
Maria-Letizia,14
Maria-Lucia,10
Maria-Ludovica,6
Maria-Luisa,48
Maria-Paola,15
Maria-Pia,27
Maria-Rita,23
Maria-Rosa,19
Maria-Rosaria,42
Maria-Stella,7
Maria-Teresa,67
Maria-Vittoria,12
Mariacristina,7
Mariagrazia,29
Marialuisa,20
Mariangela,34
Marianna,38
Mariapia,9
Mariarita,11
Mariarosa,7
Mariarosaria,10
Mariateresa,10
Marie,19
Marie-Laetitia-Eglantine,7
Mariella,29
Marika,9
Marilena,27
Marina,90
Marinella,23
Mariolina,6
Marisa,43
Mariuccia,6
Marta,65
Martina,59
Marzia,21
María,9
Matilde,28
Maura,21
Melania,10
Melissa,10
Mery,6
Micaela,12
Michaela,8
Michela,88
Michelina,11
Milena,23
Mirella,38
Miriam,27
Monia,7
Monica,133
Morena,8
Nadia,54
Natalia,8
Natalina,8
Natascia,9
Nella,6
Nerina,6
Nicole,14
Nicoletta,49
Nicolina,6
Nina,11
Noemi,13
Norma,6
Nunzia,28
Olga,18
Olimpia,14
Ombretta,6
Orietta,10
Ornella,36
Palma,7
Pamela,19
Paola,308
Paola-Maria,7
Pasqua,9
Pasqualina,15
Patrizia,193
Pia,16
Piera,30
Pierina,11
Pina,18
Rachele,15
Raffaela,8
Raffaella,78
Ramona,6
Rebecca,9
Regina,10
Renata,31
Rina,7
Rita,143
Roberta,142
Romana,10
Romina,11
Rosa,167
Rosa-Maria,12
Rosalba,35
Rosalia,23
Rosanna,74
