name,frequency
Achille,37
Adalberto,7
Adamo,15
Adolfo,38
Adriano,117
Agatino,28
Agostino,141
Alan,6
Alberto,500
Albino,20
Aldo,206
Aleandro,6
Alessandro,1044
Alessio,204
Alex,24
Alfio,93
Alfonso,198
Alfredo,195
Alvaro,8
Alvise,8
Ambrogio,12
Amedeo,56
Americo,6
Amerigo,6
Andrea,1098
Andreas,10
Angelantonio,6
Angelo,733
Angelo-Antonio,7
Aniello,55
Annibale,11
Annunziato,9
Anselmo,10
Anthony,13
Antimo,17
Antonello,91
Antonino,673
Antonio,2580
Antonio-Francesco,7
Antonio-Giovanni,7
Antonio-Giuseppe,9
Antonio-Maria,6
Arcangelo,34
Aristide,6
Armando,127
Arnaldo,18
Arrigo,9
Arturo,63
Attilio,74
Augusto,59
Aurelio,54
Auro,6
Baldassare,9
Baldassarre,6
Bartolo,9
Bartolomeo,32
Basilio,15
Battista,26
Benedetto,74
Beniamino,31
Benito,57
Berardino,8
Bernardino,15
Bernardo,33
Biagio,77
Bruno,341
Calogero,110
Camillo,38
Carlo,632
Carlo-Alberto,15
Carlo-Maria,6
Carlos,8
Carmelo,396
Carmine,285
Castrese,6
Cataldo,37
Catello,15
Celestino,8
Cesare,140
Christian,120
Cipriano,7
Ciro,270
Claudio,532
Clemente,29
Concetto,26
Consolato,10
Corrado,123
Cosimo,260
Cosimo-Damiano,17
Costantino,55
Crescenzo,9
Cristian,151
Cristiano,74
Cristofaro,7
Cristoforo,18
Damiano,84
Daniel,32
Daniele,411
Danilo,107
Dante,37
Dario,158
David,50
Davide,387
Demetrio,44
Denis,22
Devid,7
Diego,151
Dimitri,10
Dino,44
Dionigi,6
Domenico,1091
Donato,86
Doriano,8
Edgardo,6
Edmondo,6
Edoardo,123
Eduardo,37
Efisio,15
Egidio,47
Elia,20
Elio,79
Eliseo,8
Elpidio,6
Elvio,9
Elvis,10
Emanuel,16
Emanuele,326
Emidio,9
Emiliano,51
Emilio,150
Emmanuel,9
Emmanuele,11
Ennio,31
Enrico,378
Enrico-Maria,8
Enzo,126
Erasmo,17
Ercole,15
Ermanno,31
Ermenegildo,7
Erminio,10
Ernesto,103
Eros,20
Errico,8
Ettore,88
Eugenio,155
Eustachio,6
Ezio,56
Fabiano,14
Fabio,546
Fabrizio,341
Fausto,79
Fedele,13
Federico,249
Felice,98
Ferdinando,123
Fernando,62
Ferruccio,18
Filiberto,10
Filippo,380
Filippo-Maria,7
Fiore,7
Fiorenzo,11
Flaminio,6
Flavio,83
Florian,6
Floriano,9
Fortunato,57
Francescantonio,6
Francesco,2567
Francesco-Antonio,14
Francesco-Maria,18
Francesco-Paolo,45
Francesco-Saverio,13
Franco,448
Fulvio,56
Furio,9
Gabriele,239
Gaetano,460
Gaspare,52
Gavino,9
Generoso,6
Gennaro,266
Gerardo,111
Gerlando,9
Germano,13
Gerolamo,6
Gesualdo,10
Gherardo,7
Giacinto,24
Giacomino,6
Giacomo,272
Giambattista,23
Giammarco,16
Giammaria,6
Giammario,6
Giampaolo,92
Giampiero,100
Giampietro,22
Gian,12
Gian-Battista,18
Gian-Carlo,99
Gian-Domenico,13
Gian-Francesco,6
Gian-Franco,117
Gian-Luca,131
Gian-Luigi,39
Gian-Marco,23
Gian-Maria,8
Gian-Mario,14
Gian-Paolo,68
Gian-Piero,50
Gian-Pietro,18
Gianantonio,6
Gianbattista,17
Giancarlo,244
Giandomenico,19
Gianfrancesco,6
Gianfranco,261
Gianluca,358
Gianluigi,55
Gianmarco,33
Gianmaria,13
Gianmario,11
Gianni,141
Giannicola,6
Gianpaolo,78
Gianpiero,68
Gianpietro,22
Gianvito,6
Gilberto,20
Gino,66
Gioacchino,79
Giordano,21
Giorgio,433
Giosue,16
Giosuè,13
Giovambattista,16
Giovan-Battista,19
Giovanbattista,27
Giovanni,1864
Giovanni-Antonio,6
Giovanni-Battista,40
Giovanni-Maria,11
Girolamo,90
Giuliano,134
Giulio,195
Giuseppe,3378
Giuseppe-Alessandro,6
Giuseppe-Antonio,22
Giuseppe-Maria,10
Giustino,9
Giusto,7
Goffredo,10
Graziano,82
Gregorio,67
Gualtiero,10
Guerino,13
Guerrino,10
Guglielmo,61
Guido,190
Gustavo,13
Halili,9
Iacopo,11
Ignazio,100
Igor,12
Ilario,12
Innocenzo,12
Isidoro,21
Italo,53
Ivan,109
Ivano,63
Ivo,20
Jacopo,42
Jad,8
John,9
Jonathan,8
Jose,8
Josef,15
Joseph,9
Juri,11
Karl,7
Lamberto,24
Lanfranco,11
Lauro,9
Leandro,11
Leo,22
Leonardo,248
Leone,13
Leopoldo,22
Letterio,10
Liberato,10
Libero,16
Liborio,20
Lino,41
Lionello,9
Livio,33
Lodovico,12
Lorenzo,360
Loreto,8
Loris,23
Louis,9
Luca,642
Luciano,332
Lucio,97
Ludovico,19
Luigi,1196
Luigino,20
Luis,6
Manfred,6
Manfredi,9
Manlio,24
Manolo,16
Manuel,81
Manuele,14
Marcellino,7
Marcello,212
Marco,1181
Maria,113
Mariano,76
Marino,34
Mario,922
Mark,8
Martin,9
Martino,32
Marzio,22
Massimiliano,334
Massimo,808
Matteo,345
Mattia,74
Maurizio,621
Mauro,396
Melchiorre,8
Michael,30
Michel,6
Michelangelo,48
Michele,928
Michelino,6
Mimi,10
Mimmo,8
Mirco,40
Mirko,116
Moreno,28
Mose,6
Nando,9
Natale,97
Natalino,12
Nazareno,11
Nazario,7
Nazzareno,33
Nello,12
Nevio,6
Nicandro,7
Niccolo,48
Niccolò,45
Nicholas,8
Nico,7
Nicodemo,13
Nicola,704
Nicolas,10
Nicolino,9
Nicolo,100
Nicolo',8
Nicolò,85
Nino,27
Norberto,6
Nunzio,93
Olindo,7
Oliviero,8
Omar,23
Onofrio,20
Orazio,103
Oreste,31
Orlando,37
Oronzo,14
Oscar,25
Osvaldo,14
Otello,7
Ottavio,34
Ottorino,9
Pantaleone,12
Paolino,8
Paolo,1082
Paride,10
Pasquale,643
Pasqualino,25
Patrick,12
Patrizio,54
Paul,12
Pellegrino,7
Peppe,6
Peppino,10
Peter,16
Pier,7
Pier-Angelo,7
Pier-Francesco,17
Pier-Giorgio,26
Pier-Luigi,65
Pier-Paolo,44
Pierangelo,24
Pierantonio,12
Piercarlo,9
Pierdomenico,6
Pierfrancesco,25
Piergiorgio,37
Piergiuseppe,7
Pierino,15
Pierluigi,122
Piero,157
Pierpaolo,69
Pietro,769
Pietro-Luigi,6
Pino,32
Pio,29
Pippo,8
Placido,14
Pompeo,10
Primo,17
Raffaele,572
Raffaello,16
Raimondo,53
Raniero,8
Remigio,6
Remo,27
Renato,192
Renzo,82
Ricardo,6
Riccardo,308
Rinaldo,27
Rino,18
Robert,9
Robertino,7
Roberto,1037
Rocco,303
Rodolfo,74
Rolando,18
Romano,27
Romeo,24
Romolo,25
Romualdo,8
Rosario,302
Rosolino,8
Rossano,16
Rudy,6
Ruggero,30
Ruggiero,14
Sabatino,20
Sabato,18
Sabino,21
Salvatore,1858
Salvo,7
Samuel,12
Samuele,37
Sandro,152
Sante,18
Santi,23
Santino,18
Santo,135
Sasa,9
Sauro,10
Saverio,155
Savino,32
Sebastian,6
Sebastiano,230
Serafino,25
Sergio,377
Settimo,6
Severino,16
Silvano,72
Silverio,7
Silvestro,18
Silvio,98
Simon,6
Simone,244
Stanislao,13
Stefano,814
Tarcisio,9
Teodoro,26
Thomas,37
Tiberio,11
Tindaro,11
Tito,10
Tiziano,51
Tomas,7
Tomaso,7
Tommaso,224
Tonino,31
Toto,22
Tullio,35
Ubaldo,16
Ugo,94
Ulisse,6
Umberto,206
Valentino,67
Valeriano,8
Valerio,91
Valter,53
Vanni,7
Vincenzino,6
Vincenzo,1537
Vincenzo-Antonio,6
Virgilio,23
Virginio,11
Vitaliano,7
Vitantonio,6
Vito,281
Vito-Antonio,10
Vittorio,269
Vladimiro,13
Walter,134
William,29
Zeno,6
