name,frequency
Abate,26
Abbate,28
Abbruzzese,22
Abramo,14
Adamo,29
Adinolfi,11
Agostini,24
Agostino,18
Aiello,52
Aieta,11
Albanese,33
Albano,29
Alberti,37
Alfano,53
Alfieri,19
Aliberti,13
Altamura,11
Altieri,13
Alvaro,23
Amato,88
Ambrosio,18
Amendola,13
Amodio,12
Amoroso,12
Amoruso,15
Andreoli,12
Andreotti,11
Anello,14
Angeli,12
Angelini,26
Angelucci,18
Annunziata,18
Anselmi,14
Antonelli,19
Antonini,12
Apicella,13
Aprile,11
Arcidiacono,14
Ardizzone,12
Arena,74
Argiolas,13
Arico,19
Aricò,14
Arzu,11
Ascani,12
Ascione,26
Attanasio,20
Auricchio,14
Avallone,15
Badalamenti,12
Bagala,13
Bagalà,12
Bagnasco,16
Baldassarre,22
Baldassarri,11
Baldi,22
Balducci,11
Balsamo,20
Balzano,12
Barba,16
Barbagallo,22
Barbaro,39
Barbato,29
Barbera,25
Barbieri,39
Barbisan,13
Barca,11
Barone,50
Bartoli,13
Bartolini,21
Basile,40
Basso,23
Bastianelli,11
Battaglia,59
Battisti,17
Bazoli,11
Bellini,16
Bellocco,17
Bellomo,19
Ben-Ammar,20
Benedetti,30
Berardi,27
Beretta,11
Bergamo,12
Bernardi,16
Bernardini,22
Bernini,16
Berti,20
Bertone,13
Bettini,15
Bevacqua,11
Bevilacqua,60
Bianchi,81
Bianchini,19
Bianco,43
Bianconi,11
Bifulco,14
Biondi,23
Bisceglia,12
Blasi,14
Boccia,19
Bodini,11
Boldrini,13
Bologna,13
Bonaccorsi,13
Bonafede,12
Bonanno,22
Bonavita,11
Bono,22
Bonomi,20
Bontempo,14
Borletti,12
Boroli,20
Borrelli,20
Boschi,11
Bosco,31
Botta,29
Botti,12
Bova,19
Bove,13
Bracco,16
Brambilla,21
Brandi,17
Bresciani,14
Brivio,19
Brunetti,18
Bruni,31
Bruno,88
Bruzzese,12
Bucci,24
Buono,12
Buonocore,13
Buontempo,11
Burgio,19
Buscemi,11
Cabras,11
Caccamo,11
Cacciatore,14
Cacciola,11
Caiazzo,14
Calabrese,29
Calabro,26
Calabrò,21
Cali,16
Califano,12
Caligiuri,13
Calo,12
Calvi,14
Calì,11
Calò,12
Cammarata,23
Campagna,18
Campana,19
Campanella,12
Campisi,20
Campo,16
Cannata,23
Cannizzaro,25
Cantone,16
Canu,12
Capaldo,28
Capasso,24
Capizzi,19
Capone,23
Cappello,16
Caprio,11
Capuano,26
Caputo,53
Caracciolo,24
Carbone,40
Carboni,16
Cardillo,15
Cardinale,23
Cardone,14
Carella,16
Caridi,14
Carrara,19
Carraro,13
Carta,28
Caruso,96
Casali,15
Casamonica,48
Cascella,16
Cascio,12
Cascone,17
Casella,18
Casillo,16
Casini,18
Caso,20
Cassano,17
Castagna,11
Castagnetti,13
Castaldi,11
Castaldo,14
Castellani,25
Castellano,21
Castelli,36
Castiglione,16
Catalano,42
Cataldi,13
Cataldo,25
Catania,29
Catanzaro,15
Caterino,18
Cattaneo,26
Cavaliere,23
Cavallari,19
Cavallaro,30
Cavalli,12
Cavallo,23
Cavazza,13
Ceccarelli,16
Cecchi,15
Cecere,12
Celli,17
Cenni,18
Cera,14
Ceravolo,13
Cesari,11
Cesetti,14
Cherchi,14
Cherubini,11
Chessa,12
Chianese,13
Chirico,15
Ciampi,13
Ciardo,12
Cicala,12
Ciccarelli,21
Cimino,17
Cimmino,27
Cina,15
Cinque,13
Cinà,13
Cioffi,14
Cirillo,41
Clemente,27
Cocco,14
Cola,11
Colangelo,12
Colao,14
Colella,11
Coletta,13
Colombo,63
Colonna,13
Colosimo,13
Colucci,16
Commisso,12
Concas,13
Condello,13
Conte,77
Conti,69
Contini,15
Coppola,91
Corazza,11
Corda,20
Cordaro,15
Cordi,13
Cordì,11
Corona,25
Corrado,19
Corsini,14
Corso,17
Cortese,33
Corti,13
Corvino,31
Cosentino,53
Cossu,14
Costa,70
Costantini,30
Costantino,33
Costanzo,23
Cozzolino,33
Cracolici,11
Craxi,14
Crea,19
Crimi,19
Crino,12
Crisafulli,17
Criscuolo,20
Crispino,11
Cristiano,18
Croce,15
Cuccaro,12
Cuccu,12
Cuomo,26
Curcio,18
Cusimano,17
Cusumano,12
D'Agata,11
D'Agostino,61
D'Alessandro,60
D'Alessio,20
D'Alfonso,12
D'Alterio,18
D'Amato,24
D'Ambrosio,45
D'Amico,52
D'Amore,21
D'Andrea,18
D'Angelo,44
D'Anna,29
D'Auria,19
D'Elia,21
D'Onofrio,24
D'Urso,25
D-Urso,12
Damiani,13
Danese,12
Davoli,11
De-Angelis,47
De-Biase,14
De-Carlo,11
De-Caro,13
De-Crescenzo,12
De-Dominicis,12
De-Falco,14
De-Felice,17
De-Filippo,11
De-Giorgi,11
De-Leo,11
