name,frequency
Adamadia,48
Adamandia,48
Adamantia,80
Adamantia-Manto,14
Adigoni,54
Adolina,17
Adonia,61
Adoniou,28
Afrodite,98
Afroditi,149
Aga,19
Agapi,58
Agapitou,48
Agela,23
Ageliki,383
Agelou,80
Aggela,23
Aggeliki,389
Aggelou,79
Aglaia,38
Agoritsa,14
Aicaterini,750
Aikaterini,925
Aimilia,19
Akrivi,18
Aleksandra,271
Aleksandrou,74
Aleksia,75
Alexandra,444
Alexandrou,78
Alexia,111
Aliki,96
Alkibiadi,40
Alkisti,27
Alkiviadi,39
Alkmini,24
Altana,17
Amalia,148
An,24
Ana,672
Ana-Maria,54
Ana-Misel,24
Anastasia,749
Anastasia-Marina,22
Anastassia,529
Anastassia-Marina,16
Andigoni,54
Andolina,17
Andonia,59
Andoniou,28
Andrea,135
Andreas,30
Andriana,40
Andriani,23
Andrianna,21
Andromachi,27
Andromahi,18
Androniki,35
Aneta,17
Angela,23
Angeliki,600
Angelou,85
Anita,55
Ann,27
Anna,916
Anna-Maria,88
Anna-Misel,25
Anneta,15
Annezia,16
Annita,37
Anthi,43
Anthoula,18
Anthousa,15
Antigoni,83
Antolina,17
Antonia,75
Antoniou,47
Aphrodite,102
Aphroditi,99
Apostolou,47
Areti,44
Argiri,47
Argiro,61
Argyri,54
Argyro,86
Ariadni,19
Arieta,23
Arietta,23
Aristea,44
Artemi,22
Artemis,34
Artemisia,45
Aryiri,46
Aryiro,60
Asimina,213
Aspasia,97
Aspassia,57
Asteriou,25
Ataladi,19
Atalandi,19
Atalanti,21
Athanasia,211
Athanasiou,131
Athanassia,141
Athanassiou,120
Athena,306
Athina,425
Augi,23
Aura,34
Auyi,23
Avgi,25
Avra,34
Avyi,22
Baia,38
Balia,31
Barbara,82
Basileia,31
Basileiou,33
Basilia,30
Basiliki,794
Basiliou,32
Baso,82
Bassileia,30
Bassileiou,32
Bassilia,30
Bassiliki,786
Bassiliou,31
Bena,18
Benetia,26
Bera,22
Beti,14
Bety,14
Bianka-Lefki,13
Bibi,28
Bibian,17
Biki,48
Biky,49
Birginia,26
Birona,16
Biryinia,27
Boriana,15
Boula,62
Bula,60
Byrona,15
Caiti,81
Calia,17
Caliope,30
Caliopi,164
Callia,17
Calliope,47
Calliopi,176
Canela,20
Canella,19
Carmen,15
Caterina,363
Catia,18
Catina,59
Ceti,82
Chaido,14
Chana,15
Chara,48
Chara-Marilena,14
Charicleia,68
Chariclia,66
Charikleia,84
Chariklia,91
Charoula,26
Charula,23
Cheder,17
Chloi,37
Chrisa,35
Chrisanthi,69
Chrisi,47
Chrisoula,89
Chrissa,24
Chrissanthi,54
Chrissi,41
Chrissoula,78
Chrissula,78
Christiana,69
Christianna,22
Christina,474
Christou,35
Chrisula,76
Chrysa,27
Chrysanthi,95
Chrysanthi-Vasiliki,13
Chrysi,86
Chrysoula,158
Chryssa,26
Chryssanthi,56
Chryssi,40
Chryssoula,76
Chryssula,68
Chrysula,68
Cleopatra,20
Cler,23
Condilia,14
Condylia,14
Constadia,20
Constadina,163
Constadinou,35
Constandia,20
Constandina,161
Constandinou,33
Constantia,19
Constantina,198
Constantinou,33
Coralina,18
Costadia,19
Costadina,152
Costadinou,31
Costandia,19
Costandina,151
Costandinou,30
Costantia,19
Costantina,162
Costantinou,30
Costoula,14
Costula,14
Cristina,27
Dafne,15
Dafni,86
Danae,24
Danai,61
Danai-Theodora,50
Daphne,19
Daphni,69
Dareia,28
Daria,32
Demetra,326
Demetriou,209
Demila,15
Demitra,320
Demitriou,205
Deniz,17
Despina,428
Despoina,387
Diamado,16
Diamando,16
Diamanto,29
Dimitra,468
Dimitriou,247
Dimitroula,16
Dina,24
Dionisia,48
Dionisia-Theodora,14
Dionisiou,28
Dionissia,45
Dionissiou,29
Dionysia,79
Dionysiou,28
Dionyssia,46
Dionyssiou,26
Domna,33
Domna-Maria,22
Dora,47
Dorothea,66
Drosoula,16
Ecaterini,753
Effimia,21
Effrosini,58
Effrosyni,137
Efi,94
Efphimia,15
Efphrosini,55
Efphrosyni,54
Efrosyni,20
Efstathia,142
Efstathiou,118
Efstratia,14
Efstratiou,25
Efterpi,36
Efthalia,16
Efthimia,62
Efthymia,96
Eftichia,49
Eftihia,47
Eftychia,114
Eftyhia,48
Eirene,382
Eirini,507
Eirini-Eleni,14
Ekaterini,1094
Eleana,15
Eleftheria,247
Eleftheriou,19
Elena,226
Eleni,2128
Eleni-Maria,36
Eleonora,35
Eleutheria,180
Eleutheriou,16
Eli,127
Eliana,18
Elina,15
Elisabet,173
Elisabeth,15
Elisavet,244
Elissabet,165
Elissavet,216
Eliza,76
Elizabet,163
Elizavet,162
Elli,143
Elpida,85
Elpiniki,34
Elsa,25
Emanouil,22
Emanuil,22
Emilia,33
Emmanouil,30
Emmanuil,21
Enise,21
Ephi,93
Erasmia,17
Erifili,14
Ermioni,32
Eua,56
Euageli,15
Euagelia,325
Euagelou,41
Euaggeli,17
Euaggelia,320
Euaggelou,41
Euangeli,15
Euangelia,325
Euangelou,42
Euanthia,63
Eudokia,44
Eudoksia,27
Eudoxia,30
Eufimia,16
Eufrosini,56
Eufrosyni,56
Eugenia,121
Eui,76
Euphimia,16
Euphrosini,56
Euphrosyni,57
Euridiki,50
Eurydiki,33
Eustathia,123
Eustathiou,122
Eustratiou,24
Euterpi,33
Euthimia,58
Euthymia,60
Eutichia,45
Eutihia,45
Eutychia,49
Eutyhia,46
Euyenia,104
Euyienia,101
Eva,61
Evageli,17
Evagelia,346
Evagelou,40
Evaggeli,16
Evaggelia,353
Evaggelou,39
Evangeli,26
Evangelia,540
Evangelia-Elissavet,14
Evangelou,41
Evanthia,90
Evdokia,71
Evdoksia,26
Evdoxia,48
Evgenia,189
Evi,67
Evridiki,59
Evrydiki,47
Evyenia,105
Evyienia,100
Faii,23
Fani,113
Fei,23
Fenia,28
Feride,41
Feroniki,26
Flora,71
Fofi,14
Fofo,15
Foteini,243
Fotini,297
Fotiou,63
Freideriki,14
Friksou,16
Frixou,15
Froso,26
Garifalia,64
Garifallia,29
Gariphalia,61
Gariphallia,27
Garyfalia,36
Garyfallia,39
Garyphalia,39
Garyphallia,27
Georgia,518
Georgiou,232
Georya,223
Georyia,230
Georyiou,96
Georyou,94
Giana,50
Gianna,50
Giannoula,18
Giorgia,248
Giorgiou,88
Giorya,213
Gioryia,212
Gioryiou,88
Gioryou,86
Giota,24
Glikeria,20
Glykeria,21
Gramatiki,18
Grammatiki,19
Hana,14
Hara,48
Haricleia,63
Hariclia,63
Harikleia,60
Hariklia,59
Haroula,22
Harula,22
Heder,17
Heleni,1418
Heleni-Maria,19
Hilectra,29
Hilektra,29
Hiro,25
Hlectra,28
Hlektra,28
Hloi,28
Hrisa,24
Hrisanthi,58
