name,frequency
Aase,35
Aashild,15
Aaslaug,7
Aasta,6
Adele,7
Agnes,18
Alette,7
Alexandra,10
Alfhild,6
Alice,15
Alvhild,8
Amanda,6
Andrea,6
Ane,14
Anette,20
Anita,31
Anja,11
Ann,30
Ann-Kristin,6
Ann-Marit,6
Anna,39
Anne,226
Anne-Beth,8
Anne-Grete,12
Anne-Lise,16
Anne-Marie,11
Anne-Sissel,6
Annette,8
Annie,6
Anniken,7
Anny,6
Arnhild,8
Ase,24
Åse,21
Ashild,15
Åshild,12
Aslaug,26
Åslaug,7
Astrid,63
Astrid-Sofie,6
Aud,24
Aune-Liisa,6
Aurora,12
Barbara,6
Beate,28
Beatrice,8
Benedicte,18
Bente,48
Bergljot,8
Berit,67
Birgit,16
Birgitte,22
Bjoerg,20
Bjorg,21
Bjørg,19
Bodil,13
Borghild,16
Bortne,6
Brit,27
Britt,21
Camilla,15
Caroline,19
Cathrine,31
Cecilie,45
Charlotte,14
Christina,28
Christine,20
Dagny,11
Daviknes,6
Eia,6
Eirin,8
Eldrid,7
Eli,39
Elin,45
Eline,7
Elisabeth,126
Elise,51
Ella,6
Ellen,40
Elsa,8
Else,34
Emilie,12
Emma,30
Erna,18
Eva,47
Evy,7
Flotve,7
Francoise,6
Frida,11
Froeydis,6
Froydis,6
Fyrst,6
Gerd,39
Gerda,10
Grete,32
Grethe,28
Gro,24
Gro-Anita,6
Gry,19
Gudrun,13
Gunhild,16
Gunn,18
Gunnhild,6
Gunvor,20
Guri,12
Guro,13
Haldis,9
Hanna,31
Hanne,45
Hansen,7
Hedvig,10
Hege,42
Heidi,38
Helen,25
Helena,9
Helene,57
Helga,15
Helle,9
Henriette,17
Hilda,8
Hilde,66
Hildegunn,11
Hildur,9
Hjoerdis,6
Hjordis,7
Hjørdis,7
Ida,53
Ildri,6
Ina,13
Inga,16
Ingebjoerg,9
Ingebjorg,9
Ingebjørg,9
Ingeborg,39
Inger,101
Ingrid,105
Ingunn,28
Ingvild,24
Iren,8
Irene,38
Iselin,6
Janna,9
Janne,19
Jenny,18
Johanna,11
Johanne,50
Johansen,7
Jorunn,25
Josephine,8
Julia,11
Julie,29
Karen,25
Kari,101
Kari-Anne,10
Karin,71
Karine,7
Karoline,7
Katarina,7
Kathrine,38
Katrine,15
Kine,12
Kirsten,37
Kirsti,20
Kjellaug,10
Kjersti,48
Kjerstin,11
Klara,17
Kristin,138
Kristina,11
Kristine,54
Kristine-Bortne,6
Laila,21
Lena,9
Lene,29
Liene,9
Lill,8
Lillian,9
Lilly,10
Linda,13
Line,23
Linn,12
Lisa,13
Lisbeth,19
Lise,39
Liv,69
Louise,15
Lucy,7
Lund,10
Lycke,6
Maalfrid,7
Magnhild,14
Malene,6
Malfrid,6
Målfrid,6
Maren,23
Margareth,11
Margit,9
Margrete,11
Margrethe,46
Mari,46
Maria,51
Marianne,68
Marie,156
Marit,108
Marta,16
Marte,15
Martha,21
Martine,13
Mary,11
Mary-Ann,6
Mathilde,12
May,22
May-Britt,8
Merete,23
Merethe,9
Mette,46
Mette-Marit,7
Mona,29
Monica,30
Nancy,7
Nina,42
Nora,20
Oda,8
Oddlaug,7
Olaug,12
Olga,13
Olivia,6
Paula,7
Pauline,9
Pernille,10
Ragna,8
Ragnhild,47
Randi,45
Randi-Maud,6
Rebekka,7
Reidun,20
Renate,11
Rigmor,13
Rikke,6
Rita,14
Runa,6
Ruth,17
Sandra,8
Sara,10
Sidsel,8
Signe,25
Sigrid,30
Sigrun,10
Silje,30
Siri,42
Sissel,24
Siv,25
Sofie,35
Solfrid,6
Solveig,55
Sonja,11
Sophie,7
Stine,14
Sunniva,21
Susanne,13
Svanhild,10
Sylvi,7
Synnoeve,30
Synnove,29
Synnøve,28
Thea,15
Therese,22
Tindre,6
Tine,6
Tone,49
Tonje,15
Tora,7
Torhild,7
Toril,20
Torill,11
Torunn,12
Tove,37
Trine,32
Trude,16
Turi,6
Turid,18
Tuva,11
Ulrikke,6
Unn,7
Unni,24
Vera,9
Veronica,11
Vibeke,29
Victoria,10
Vigdis,7
Vilde,10
Waage,11
Wenche,33
Wold,8
