name,frequency
Aabo,7
Aaen,6
Aagaard,8
Aagaard-Svendsen,8
Aamund,8
Abildgaard,11
Abrahamsen,12
Adelskov,6
Af-Rosenborg,12
Agersnap,14
Ahring,6
Albertsen,9
Ambo-Rasmussen,6
Ammitzboell-Bille,6
Ammitzboll-Bille,6
Andersen,318
Andreasen,22
Andreassen,7
Anker-Kofoed,6
Annan,7
Arac,10
Arbo-Baehr,8
Arbo-Bæhr,6
Arendt,11
Arge,19
Arno,9
Arnoe,9
Auken,10
Baastrup,7
Bach,11
Baek,11
Balslev,7
Bank,8
Barfod,11
Barfoed,7
Bech,18
Bech-Hansen,6
Bech-Riisager,8
Beck,10
Becker-Christensen,18
Bendtsen,9
Bengtsson,11
Bennedsen,7
Berg,12
Bergmann,8
Berneke,11
Bertelsen,7
Biering,7
Bille,6
Bille-Brahe,14
Bisgaard,11
Bisgard,8
Bisgård,7
Bisschop-Larsen,12
Bisserup,8
Bjerre-Nielsen,14
Bjerregaard,13
Blicher-Olsen,8
Bloch,6
Bock,17
Boegh,10
Bogh,10
Bonde,12
Bondo,22
Boserup,10
Boye,6
Boysen,8
Boyter,6
Bramsen,8
Brandenborg,12
Brandsborg,6
Breddam,27
Brixtofte,8
Bro,6
Brochner,10
Brodersen,6
Broechner,10
Broegger,8
Broenfeld,7
Brogaard,6
Brogger,8
Broner,24
Bronfeld,7
Bronér,18
Bruun,7
Bundgaard,8
Bundgaard-Joergensen,6
Bundgaard-Jorgensen,6
Bundgaard-Jørgensen,6
Bundsgaard,17
Busk,9
Bustrup,8
Bæk-Sørensen,6
Callesen,27
Camre,6
Carlsen,8
Chemnitz,6
Christensen,295
Christiansen,77
Christmas-Moeller,10
Christmas-Moller,10
Christmas-Møller,10
Christoffersen,17
Christophersen,9
Clausen,46
Cronberg,6
Dahl,36
Dahl-Hansen,7
Dahl-Madsen,8
Dahl-Soerensen,7
Dahl-Sorensen,7
Dahl-Sørensen,6
Dahlerup,8
Dahlgaard,15
Dalsgaard,10
Dam,53
Damgaard,9
Damm,12
Damsbo,17
Damsbo-Andersen,9
Danielsen,18
Degn,6
Dehlbaek,8
Dencker,10
Dinesen,13
Dissing-Spandet,11
Dithmer,9
Dohm,9
Dohrmann,11
Drejer,6
Dybkjaer,6
Dybkjær,6
Dyhr,10
Ebbensgaard,6
Eg-Corydon,6
Egebo,31
Ehrenreich,8
Eilersen,18
El-Rifai,6
Elbaek,11
Elbæk,8
Elholm,6
Eliasen,6
Elkjaer,7
Ellehoej,7
Ellehoj,7
Ellehøj,6
Ellemann-Jensen,12
Ellermann-Kingombe,10
Elmeskov,6
Erichsen,20
Eriksen,32
Eskjaer,8
Eskjær,6
Espersen,32
Faaborg-Andersen,6
Faber-Rod,8
Faerch,8
Falk-Portved,8
Federspiel,15
Fenger,9
Fergo,7
Fischer,10
Fischer-Hansen,6
Fischer-Moeller,10
Fischer-Moller,10
Fischer-Møller,8
Fisker,15
Flamand,7
Fleischer,6
Flensted-Jensen,8
Flydtkjaer,12
Flydtkjær,7
Fock,7
Fogde,11
Foged,18
Frandsen,15
Frank,10
Frederiksen,60
Fredsted,6
Friborg,9
Frigast,10
Friis,14
Friis-Moeller,6
Friis-Moller,6
Friis-Møller,6
Frijs-Djurhuus,6
Frijs-Madsen,29
Frost,7
Fuglsang,9
Færch,7
Gade,20
Gaemelke,9
Gammeltoft-Hansen,6
Geelan,10
Geert-Joergensen,6
Geert-Jorgensen,6
Geertsen,6
Gere,6
Gerner-Nielsen,6
Gersing,6
Gettermann,12
Gjerding,30
Gjerskov,7
Glahn,6
Glenthoej,8
Glenthoj,8
Gliksbourg,6
Gliksbourgh,6
Gliksbourgk,6
Gliksbourng,6
Gliksburg,6
Gliksburgh,6
Gliksburgk,6
Gliksburng,6
Gliksmbourg,6
Gliksmbourgh,6
Gliksmbourgk,6
Gliksmbourng,6
Gliksmburg,6
Gliksmburgh,6
Gliksmburgk,6
Gliksmburng,6
Glixbourg,6
Glixbourgh,6
Glixbourgk,6
Glixbourng,6
Glixburg,6
Glixburgh,6
Glucksburg,10
Glyxburg,21
Glücksburg,8
Gottlieb,7
Grantzau,9
Graugaard,9
Grave,6
Greva,6
Greve,6
Groen-Iversen,18
Groenbaek,7
Groenlund,6
Gron-Iversen,18
Gronbaek,7
Gronlund,6
Grunnet,14
Grøn-Iversen,15
Grønlund,6
Gude,6
Gæmelke,6
Haarder,24
Haekkerup,30
Hahn,6
Hakim,6
Halberg,6
Hall,9
Halsboe-Joergensen,6
Halsboe-Jorgensen,6
Halsboe-Larsen,8
Hansen,414
Hansen-Nord,6
Harris,7
Haslund-Christensen,10
Haugaard,7
Hav,8
Hede,6
Hedegaard,10
Hegaard,7
Heinsen,23
Hellemann-Hansen,6
Helso,9
Helsoe,9
Helsø,8
Helweg-Larsen,17
Hemmingsen,13
Henningsen,11
Henriksen,74
Hermann,10
Hersom,6
Hesseldahl,7
Heunicke,7
Hjermind,8
Hjortnaes,7
Hjortnæs,7
Hoeegh,8
Hoeegh-Dam,8
Hoegh,17
Hoegh-Dam,8
Hoej,6
Hoejbjerg,7
Hoejgaard,8
Hoenge,6
Hoeyer,17
Hogh,9
Hoj,6
Hojbjerg,7
Hojgaard,8
Holm,57
Holm-Nielsen,14
Holmblad,8
Holmboe,6
Holst,32
Holst-Soerensen,6
Holst-Sorensen,6
Holst-Sørensen,6
Holten,10
Honge,6
Hoppe,10
Horslund,10
Hougaard,8
Hougard,6
Hoydal,27
Hoyer,17
Hundeboell,9
Hundeboll,9
Hundebøll,6
Hvas,6
Hvelplund,10
Hvidt,14
Hviid-Andersen,9
Hygum,6
Hyllested,6
Hækkerup,24
Høegh,8
Høegh-Dam,7
Høgh,6
Højbjerg,6
Højgaard,6
Hønge,6
Høyer,12
Ilum,6
Israelsen,7
Iversen,12
Jacobsen,74
Jaeger,13
Jager,9
Jakobsen,53
Jarlov,12
Jensen,506
Jeppesen,12
Jepsen,18
Jespersen,27
Jessen,23
Jessen-Petersen,6
Joensen,8
Joergensen,208
Johannesen,6
Johansen,67
Johnsen,11
Jorgensen,207
Josefsen,6
Juel,12
Juhl,12
Justesen,10
Juul,9
Jørgensen,131
Kaas-Andersen,6
Kaasgaard,6
Kampmann,7
Kardel,9
Kastrup-Larsen,10
Kelstrup,16
Kiaer,31
Kisling,6
Kiær,27
Kjaer,51
Kjaergaard,9
Kjaerulff-Schmidt,20
Kjeldsen,6
Kjær,32
Kjærgaard,7
Kjærulff-Schmidt,19
Klausen,7
Kloevedal,11
Klovedal,11
Kløvedal,6
Knakkergaard,7
Knudsen,82
Knuth,16
Koch,49
Koenigsfeldt,17
Kofod,9
Kofoed,33
Kofoed-Hansen,8
Kolind,6
Kollerup,11
Konigsfeldt,17
Krag,9
Kragh,6
Krarup,20
Kristensen,81
