name,industry,frequency
BOSSGAS PLIN DOO TOMISLAVGRAD,ENERGY,4
BOSSIL DOO,INDUSTRIALS,4
BOST DOO,CONSUMER STAPLES,4
BOWIDO,INDUSTRIALS,4
BOX DOO,CONSUMER DISCRETIONARY,4
BP DOO,CONSUMER DISCRETIONARY,4
BP DRAGSTES DOO BRCKO DISTRIKT,CONSUMER DISCRETIONARY,4
BP MEROL DOO ILIJAS,CONSUMER DISCRETIONARY,4
BP PETRIC,ENERGY,4
BRACA JOVIC DOO BANJA,CONSUMER STAPLES,4
BRACO I SINOVI,CONSUMER DISCRETIONARY,4
BRAMS,CONSUMER STAPLES,4
BRAMS DOO,CONSUMER STAPLES,4
BRANCK CAFFE DOO,CONSUMER STAPLES,4
BRCKO GAS DOO BRCKO,ENERGY,4
BRCKO GAS OSIGURANJE DD,NOT RELEVANT,4
BRIGO INVEST DOO ISTOCNO NOVO SARAJ,ENERGY,4
BRIJEST DOO,CONSUMER DISCRETIONARY,4
BRITISH AMERICAN TOBACCO BAT BL,NOT RELEVANT,4
BRKIC PETROL DOO,CONSUMER DISCRETIONARY,4
BRKIC PETROL II DOO,CONSUMER DISCRETIONARY,4
BRODOMERKUR,REAL ESTATE,4
BRODOMETALURGIJA DOO,INDUSTRIALS,4
BROJLER DOO,CONSUMER STAPLES,4
BROMA BEL DOO BANJA,HEALTH CARE,4
BROTHERS EXP IMP DOO,CONSUMER DISCRETIONARY,4
BRSTANICA DOO,CONSUMER DISCRETIONARY,4
BS TELECOM SOLUTIONS DOO,COMMUNICATIONS,4
BSP DOO,NOT RELEVANT,4
BTG DOO ZA TRGOVINU I USLUGE TOMISL,CONSUMER DISCRETIONARY,4
BUBA COMMERCE DOO,CONSUMER STAPLES,4
BUBA TRANS DOO,INDUSTRIALS,4
BUCOMERC DOO,CONSUMER DISCRETIONARY,4
BUDO EXPORT DOO,MATERIALS,4
BUL NET COMPANY DOO BANJA,MATERIALS,4
BUMEJ DOO BUGOJNO,NOT RELEVANT,4
BUNJO DOO,CONSUMER DISCRETIONARY,4
BUS DIONICKO DRUSTVO MOS,INDUSTRIALS,4
BUSHEL DOO,CONSUMER DISCRETIONARY,4
BUSHIDO UDRUZENJE AKADEM BORIL VJES,NOT RELEVANT,4
BUTMIR,INDUSTRIALS,4
BUTMIR DOO,INDUSTRIALS,4
C AUTO DOO BANJA,CONSUMER DISCRETIONARY,4
C I B O S DOO,MATERIALS,4
C P A DOO KALESIJA TOJSICI,MATERIALS,4
C PROVEX DOO PALE,NOT RELEVANT,4
C U INN DOO,CONSUMER DISCRETIONARY,4
CABEX CABLES BH,INDUSTRIALS,4
CABLEX BH DOO,INDUSTRIALS,4
CAGO KOMERC DOO,NOT RELEVANT,4
CANDY MIX DOO SIROKI,CONSUMER STAPLES,4
CAPAROL DOO,MATERIALS,4
CAPLJINA DOO CAPLJINA,UTILITIES,4
CARA,INDUSTRIALS,4
CARGAR DOO,CONSUMER DISCRETIONARY,4
CARGO PARTNER DOO,INDUSTRIALS,4
CARLSBERG BH DOO,CONSUMER STAPLES,4
CARPE DIEM DOO,FINANCIALS,4
CARS DOO,CONSUMER DISCRETIONARY,4
CASA DEL CAFFE DOO,CONSUMER DISCRETIONARY,4
CAT DOO SANSKI,CONSUMER DISCRETIONARY,4
CAVKIC DOO,INDUSTRIALS,4
CAZIM BEKTA,CONSUMER DISCRETIONARY,4
CCED CENTAR ZA KOMPJUTERSKU EDUKACI,NOT RELEVANT,4
CD INVEST,ENERGY,4
CDEB TRGOVACKO DRUSTVO DOO,CONSUMER STAPLES,4
CEDIX DOO,INDUSTRIALS,4
CEE,CONSUMER DISCRETIONARY,4
CELJA GROUP DOO,CONSUMER STAPLES,4
CEMAL SPED DOO,INDUSTRIALS,4
CEMAN ENERGOPROM DOO,CONSUMER DISCRETIONARY,4
CEMENT BIH DD,MATERIALS,4
CENER 21 CENTAR ZA ENERGIJU OKOLINU,INDUSTRIALS,4
CENTAR,CONSUMER DISCRETIONARY,4
CENTAR BANJA,HEALTH CARE,4
CENTAR BORAS DOO,CONSUMER DISCRETIONARY,4
CENTAR DOO,CONSUMER DISCRETIONARY,4
CENTAR DOO ILIDZA,INDUSTRIALS,4
CENTAR DOO SANSKI,CONSUMER DISCRETIONARY,4
CENTAR GANJGO DOO DOBOJ JUG,CONSUMER DISCRETIONARY,4
CENTAR I.SARAJEVO,HEALTH CARE,4
CENTAR UNIVEZITETA U SARAJ,HEALTH CARE,4
CENTAR ZA RAZVOJ MEDIJA I,INDUSTRIALS,4
CENTAR ZA SPORT I REKREACIJU JU SAR,CONSUMER DISCRETIONARY,4
CENTRALNI REGISTAR HARTIJA OD VRIJE,FINANCIALS,4
CENTRALNI TERMINAL DOO,INDUSTRIALS,4
CENTRALNO GRIJANJE DD TUZLA,UTILITIES,4
CENTRO MAXX DOO,CONSUMER STAPLES,4
CENTRO PRES DOO,CONSUMER DISCRETIONARY,4
CENTRO TABAK DISTRIBUCIJA DOO,CONSUMER DISCRETIONARY,4
CENTROPAPIR BH,MATERIALS,4
CENTROTRANS A.D. ISTOCNO,INDUSTRIALS,4
CENTROTRANS DD,INDUSTRIALS,4
CENTROTRANS DD,NOT RELEVANT,4
CENTRUM TRADE DOO BANJA,CONSUMER DISCRETIONARY,4
CENTURY 21 TTD DOO,NOT RELEVANT,4
CER KOMERC DOO ZVORNIK,NOT RELEVANT,4
CEROL DOO BRCKO,CONSUMER DISCRETIONARY,4
CEST ING DOO BRCKO DISTRIKT,INDUSTRIALS,4
CESTE FEDERACIJE BIH DOO SARAJEV,INDUSTRIALS,4
CESTOTEHNIK DOO,INDUSTRIALS,4
CETANEX DOO BRCKO,ENERGY,4
CETEOR DOO CENTAR ZA TEHNO I OKOLIN,INDUSTRIALS,4
CHINA ROAD AND BRIDGE CORPORATION C,INDUSTRIALS,4
CHINA STATE CEC LIMITED,INDUSTRIALS,4
CHROMOS BOJE I LAKOVI DOO,NOT RELEVANT,4
CHS AGRITRADE DOO,CONSUMER STAPLES,4
CIAK BH,CONSUMER DISCRETIONARY,4
CIAK DOO ZA TRGOVINU I RECIKLAZU,INDUSTRIALS,4
CIAK TRADE,INDUSTRIALS,4
CIBOS DOO,NOT RELEVANT,4
CIGLANA I CRNI DOO,NOT RELEVANT,4
CIMOS,CONSUMER DISCRETIONARY,4
CIMOS DOO SREBRENICA,NOT RELEVANT,4
CIMOS TMD AUTOMOBILSKA INDUSTRIJA D,CONSUMER DISCRETIONARY,4
CIMOS TMD CASTING,MATERIALS,4
CINEPLEXX BH,COMMUNICATIONS,4
CINEPLEXX DOO BANJA,COMMUNICATIONS,4
CIRCLE INTERNATIONAL DOO MEDJUGORJE,ENERGY,4
CISAR,NOT RELEVANT,4
CISTOCA AD BANJA,INDUSTRIALS,4
CISTOCA DOO JKP,INDUSTRIALS,4
CISTOCA I ZELENILO AD CELINAC,UTILITIES,4
CITY BOUTIQUE HOTEL DOO,CONSUMER DISCRETIONARY,4
CITY CENTAR AD DOO,CONSUMER DISCRETIONARY,4
CITY PARK DOO BIHAC,FINANCIALS,4
CIVIC DOO,MATERIALS,4
CLIMA TRADE DOO,INDUSTRIALS,4
CLIMAPRO DOO,INDUSTRIALS,4
CLINRES FARMACIJA DOO,INDUSTRIALS,4
CM COSMETIC MARKET DOO,CONSUMER DISCRETIONARY,4
CMA DOO,MATERIALS,4
CO MEDPROM DOO BANJALUKA,HEALTH CARE,4
COBRA DOO,NOT RELEVANT,4
COCA COLA HBC BH DOO,CONSUMER STAPLES,4
COFFEE BREAK DOO,CONSUMER DISCRETIONARY,4
COI STEP BY STEP,CONSUMER DISCRETIONARY,4
COLOR VISION DOO TRN,INDUSTRIALS,4
COLORIS DOO,INDUSTRIALS,4
COLORIT DOO BANJA,MATERIALS,4
COMBIS DOO,INFORMATION TECHNOLOGY,4
COMET AUTOMAT KLUB DOO,CONSUMER DISCRETIONARY,4
COMEX,MATERIALS,4
COMEX DOO BRCKO DISTRIKT BIH,MATERIALS,4
COMEX PACK DOO BRCKO DISTRIKT,MATERIALS,4
COMEX STOJIC DOO SIROKI,NOT RELEVANT,4
COMMEL DOO,INDUSTRIALS,4
COMMERCE DOO,INDUSTRIALS,4
COMMERCE ENGINEERING DOO,INFORMATION TECHNOLOGY,4
COMMERCE MEDIA DOO,COMMUNICATIONS,4
COMMERCE PRODEX DOO,INDUSTRIALS,4
COMMUNIS MEDIA S DOO,COMMUNICATIONS,4
COMODI PASSI DOO,CONSUMER DISCRETIONARY,4
COMP ASTOR DOO NOVI,CONSUMER STAPLES,4
COMPACT DOO BANJA,INDUSTRIALS,4
COMPANY DOO I,CONSUMER DISCRETIONARY,4
COMPANY PRODEX DOO,CONSUMER STAPLES,4
COMPEX DOO BANJA,MATERIALS,4
COMPLEX DOO,CONSUMER STAPLES,4
CONTAIN MBOX DOO RUDO,MATERIALS,4
CONTENDO,INDUSTRIALS,4
CONTY PLUS DOO,INDUSTRIALS,4
COPP BENZ DOO SIROKI,CONSUMER DISCRETIONARY,4
CORTIX BL DOO,CONSUMER DISCRETIONARY,4
CORTIX DOO,CONSUMER DISCRETIONARY,4
COSICPROMEX DOO USORA,INDUSTRIALS,4
COSIM SYSTEMS DOO BANJA,INFORMATION TECHNOLOGY,4
COSMO CELIC,CONSUMER STAPLES,4
COSMOS COMMERCE DOO,CONSUMER DISCRETIONARY,4
COSMOS DOO,INDUSTRIALS,4
CROATIA REMONT DD,CONSUMER DISCRETIONARY,4
CRVENA APOTEKA ZU MRKONJIC,CONSUMER STAPLES,4
CRVENI KRIZ FEDERACIJE BIH,CONSUMER DISCRETIONARY,4
CRVENI KRIZ OPCINE,NOT RELEVANT,4
CRVENI KRIZ TUZLANSKOG KANTONA,CONSUMER DISCRETIONARY,4
CRVENO CRNO DOO,CONSUMER DISCRETIONARY,4
CSP DOO,CONSUMER DISCRETIONARY,4
CT RETAIL DOO,CONSUMER DISCRETIONARY,4
CTI CLUSTERTECH INTERNATIONAL AD LA,INDUSTRIALS,4
CULE PROMET DOO,CONSUMER DISCRETIONARY,4
CULINA DOO SIROKI,NOT RELEVANT,4
CUVARI BASTINE BASSANIA,INDUSTRIALS,4
CUZIC DOO SIROKI,CONSUMER DISCRETIONARY,4
CYBERCOMP DOO,NOT RELEVANT,4
D INZENJERING,INDUSTRIALS,4
D JANJIC DOO PALE,MATERIALS,4
DACA COMMERCE DOO,MATERIALS,4
DADIC PROMET DOO,CONSUMER DISCRETIONARY,4
DAL CIN,MATERIALS,4
DALEKOVOD TKS AD RUDANKA DOBOJ,NOT RELEVANT,4
DALLAS BH DOO FABRIKA NAMJESTAJA,CONSUMER DISCRETIONARY,4
DALMATA DOO GABELA POLJE,CONSUMER STAPLES,4
DALMI DOO,CONSUMER DISCRETIONARY,4
DALPROM DOO,INDUSTRIALS,4
DAM JAS DOO,CONSUMER DISCRETIONARY,4
DANBIH PLAST DOO,NOT RELEVANT,4
DANIAL S DOO,CONSUMER DISCRETIONARY,4
DANIJELA ZEMUNOVIC PETROVIC,INDUSTRIALS,4
DARA DOO,INDUSTRIALS,4
DARKO KOMERC DOO KOSJEROVO,CONSUMER STAPLES,4
DARTA TRGOVINA,NOT RELEVANT,4
DAS PROM DOO BANJA,MATERIALS,4
DASTO SEMTEL DOO BIJELJINA,COMMUNICATIONS,4
DAT CON DOO,INFORMATION TECHNOLOGY,4
DATA PROJECT ELECTRONICS DOO,NOT RELEVANT,4
DATA PROJEKT DOO,NOT RELEVANT,4
DATALAB BH DOO,INFORMATION TECHNOLOGY,4
DC KONJIC,CONSUMER STAPLES,4
DC OIL,INDUSTRIALS,4
DCI DOO,NOT RELEVANT,4
DD BH TELECOM SARAJEVO DIREKCIJA BA,COMMUNICATIONS,4
DDI DOO BUSOVACA,CONSUMER STAPLES,4
DE GO SENIC MIRKO SP,CONSUMER DISCRETIONARY,4
DEBELJAK INDUSTRIJA VIJAKA DOO,INDUSTRIALS,4
DEBOS DOO,INDUSTRIALS,4
DECEUNINCK DOO,INDUSTRIALS,4
DEFTER DOO,CONSUMER DISCRETIONARY,4
DEGORDIAN BH DOO,COMMUNICATIONS,4
DEJANAC PROMET DOO,CONSUMER DISCRETIONARY,4
DEKRA ARBEIT BH,INDUSTRIALS,4
DEKRA ZAPOSLJAVANJE DOO,INDUSTRIALS,4
DEL CO DOO,INDUSTRIALS,4
DELIBASIC POLIURETANI DOO,CONSUMER DISCRETIONARY,4
DELING,INDUSTRIALS,4
DELING DOO,INDUSTRIALS,4
DELOITTE DOO ZA REVIZIJU,INDUSTRIALS,4
DELOITTE TAX ACCOUNTING SERVICES,INDUSTRIALS,4
DELTA PETROL DOO,CONSUMER DISCRETIONARY,4
DELTA SPORT DOO,CONSUMER DISCRETIONARY,4
DELTA TRADE DOO,CONSUMER STAPLES,4
DELTRON,INDUSTRIALS,4
DEMA&S DOO,INDUSTRIALS,4
DEMINING HUMANITARNA ORGANIZACIJ,NOT RELEVANT,4
DEMIRA E V HUMAINTARNA ORGANIZACIJA,INDUSTRIALS,4
DENIDA PZU APOTEKA,CONSUMER STAPLES,4
DENIS TOYS DOO,NOT RELEVANT,4
DENIX DOO,INDUSTRIALS,4
DERMAL R DOO KOTOR VAROS,CONSUMER DISCRETIONARY,4
DESK INZINJERING,INDUSTRIALS,4
DETA DOO BANJA,CONSUMER DISCRETIONARY,4
DEVIC TEKSTIL,CONSUMER DISCRETIONARY,4
DEXMON DOO,NOT RELEVANT,4
DEZEN DOO,CONSUMER DISCRETIONARY,4
DGR DOO BANJA,CONSUMER STAPLES,4
DHL INTERNATIONAL SARAJEVO DOO,INDUSTRIALS,4
DI VRBAS DOO BANJA,CONSUMER DISCRETIONARY,4
DIALINE,HEALTH CARE,4
DIAMEDIC DOO,HEALTH CARE,4
DIDACO COMMERCE DOO TRN,CONSUMER STAPLES,4
DIGITAL NETT COMPUTERS DOO,NOT RELEVANT,4
DIGITALIS DOO NOVI,CONSUMER DISCRETIONARY,4
DIGITEH DOO BANJA,INFORMATION TECHNOLOGY,4
DIJAMANT,NOT RELEVANT,4
DILAVER BENZ DOO,CONSUMER DISCRETIONARY,4
DILAVER COMPANY DOO,INDUSTRIALS,4
DIM KAMENOLOM DOO,MATERIALS,4
DINAMIK TURS DOO,CONSUMER DISCRETIONARY,4
DINARIK,INDUSTRIALS,4
DINECO DOO,CONSUMER DISCRETIONARY,4
DINOZA DOO,CONSUMER DISCRETIONARY,4
DIONA DOO SIROKI,NOT RELEVANT,4
DIOPTIC DOO,CONSUMER DISCRETIONARY,4
DIORIT DOO,MATERIALS,4
DIPO,CONSUMER DISCRETIONARY,4
DIRECT MEDIA,COMMUNICATIONS,4
DISK DOO ZIVINICE,MATERIALS,4
DISTI DOO,INFORMATION TECHNOLOGY,4
DISTRIBUCIJA,CONSUMER DISCRETIONARY,4
DISTRIBUTION DOO,INFORMATION TECHNOLOGY,4
DISTRIBUTIVNI CENTAR DD TESANJ,REAL ESTATE,4
DISTROFICARA KANTONA SARA,CONSUMER DISCRETIONARY,4
DIV TRADES BIRAC,CONSUMER DISCRETIONARY,4
DJAK DOO,CONSUMER DISCRETIONARY,4
DJANA COMMERC DOO BOSANSKA KRUPA,CONSUMER STAPLES,4
DJECIJE OBDANISTE I DOM UCENIKA JU,NOT RELEVANT,4
DJECJI VRTIC LJUBUSKI U LJUBUSKOM,CONSUMER DISCRETIONARY,4
DJIM TREJD,CONSUMER STAPLES,4
DJOTLO PROMET DOO NOVA BILA,CONSUMER DISCRETIONARY,4
DJURIC MBB DOO,CONSUMER STAPLES,4
DJURIC ZN DOO,MATERIALS,4
DJUZELIC DOO,MATERIALS,4
DLD PETROL DOO BANJA,ENERGY,4
DM DROGERIE MARKT DOO,CONSUMER DISCRETIONARY,4
DMP TIM DOO BRCKO PRED ZA RIJEC TRA,INDUSTRIALS,4
DNEVNE NEZAVISNE NOVINE DOO BANJALU,CONSUMER DISCRETIONARY,4
DOBOJINEX DOO,INDUSTRIALS,4
DOBOJPUTEVI DD MATUZICI DOBOJ,INDUSTRIALS,4
DOBRA TR DOO DOBOJ,INDUSTRIALS,4
DOBRA VIJEST,NOT RELEVANT,4
DOBRINJA DOO,CONSUMER STAPLES,4
DOKSO DOO,CONSUMER DISCRETIONARY,4
DOKUMENT UDRUZENJE ZA RAZVOJ KULTUR,INDUSTRIALS,4
DOLA DOO,INDUSTRIALS,4
DOLCHE DOO,CONSUMER STAPLES,4
DOLMAKS DOO TOMISLAVGRAD,MATERIALS,4
DOM DD SPI,INDUSTRIALS,4
DOM ZDRAVLJA BRATUNAC,HEALTH CARE,4
DOM ZDRAVLJA DOBOJ,HEALTH CARE,4
DOM ZDRAVLJA FOJNICA,HEALTH CARE,4
DOM ZDRAVLJA GORNJI VAKUF USKOPL,HEALTH CARE,4
DOM ZDRAVLJA IZUDIN MULABECIROVI,NOT RELEVANT,4
DOM ZDRAVLJA KS,NOT RELEVANT,4
DOM ZDRAVLJA NOVO GORAZDE,HEALTH CARE,4
DOM ZDRAVLJA PRNJAVOR,HEALTH CARE,4
DOM ZDRAVLJA SA STACIONAROM KAKA,HEALTH CARE,4
DOM ZDRAVLJA SREBRENICA,HEALTH CARE,4
DOM ZDRAVLJA ZAVIDOVICI,HEALTH CARE,4
DOM ZDRAVLJA ZVORNIK,HEALTH CARE,4
DOMAVIJA DOO,CONSUMER DISCRETIONARY,4
DOMAZIC DOO GRADACAC,UTILITIES,4
DOMENA DOO,INDUSTRIALS,4
DOMOD,CONSUMER DISCRETIONARY,4
DOMOD DOO,CONSUMER DISCRETIONARY,4
DOMUS ARREDI DOO,CONSUMER DISCRETIONARY,4
DONESI DOO BANJA,CONSUMER DISCRETIONARY,4
DONEX DOO,CONSUMER STAPLES,4
DONGFANG ELETRIC INTERNATI CORPOR P,INDUSTRIALS,4
DOO,CONSUMER DISCRETIONARY,20
DOO,CONSUMER STAPLES,16
DOO,INDUSTRIALS,8
DOO BANJA,INFORMATION TECHNOLOGY,4
DOO EXP IMP TUZLA MJENJACNICA,CONSUMER STAPLES,4
DOO EXPORT IMPORT TUZ P J MJE,CONSUMER STAPLES,4
DOO EXPORT IMPORT TUZLA PJ MJ,CONSUMER STAPLES,4
DOO GORNJI VAKUF USKOPLJE,CONSUMER DISCRETIONARY,4
DOO KOMPANIJA MILOJEVIC GILJE GAS B,ENERGY,4
DOO LD AUTO,CONSUMER DISCRETIONARY,4
DOO MEGAMARKET KOMPANI,CONSUMER STAPLES,4
DOO MOSTAR,UTILITIES,4
DOO PJ BR 27 BANOVICI,CONSUMER DISCRETIONARY,4
DOO PJ BR 32,CONSUMER DISCRETIONARY,4
DOO PJ MJENJACNICA,CONSUMER STAPLES,4
DOO PJ MJENJACNICA 2 KOZARSKA,CONSUMER STAPLES,4
DOO PJ MJENJACNICA MODRICA,CONSUMER STAPLES,4
DOO POSLOVNA JEDINICA BR,CONSUMER DISCRETIONARY,4
DOO TUZLA EXP IMP PJ MJENJACN,CONSUMER STAPLES,4
DOO TUZLA PJ MJENACNICA ZAVID,CONSUMER STAPLES,4
DOO TUZLA PJ MJENJACNICA BIJE,CONSUMER STAPLES,4
DOO TUZLA PJ MJENJACNICA JAN,CONSUMER STAPLES,4
DOO TUZLA PJ MJENJACNICA PRNJ,CONSUMER STAPLES,4
DOO TUZLA PJ MJENJACNICA UGLJ,CONSUMER STAPLES,4
DOO TUZLA POSLOVNA JEDINICA M,CONSUMER STAPLES,4
DOO VITEZ PODRUZNICA,CONSUMER DISCRETIONARY,8
DOO VITEZ PODRUZNICA BANJA,CONSUMER DISCRETIONARY,4
DOO VODOVOD I KANALIZACIJA TUZLA JK,UTILITIES,4
DOO ZENICA PODRUZNICA SAR,CONSUMER DISCRETIONARY,4
DORMEO HOME DOO,CONSUMER DISCRETIONARY,4
DR MUSTAFA BEGANOVIC JZU OPCA BOLNI,HEALTH CARE,4
DR. PASHA PHARMACEUTICS,CONSUMER STAPLES,4
DRAGAN MARJANOVIC,NOT RELEVANT,4
DRAGSTES DOO CRNJELOVO,CONSUMER DISCRETIONARY,4
DRAGSTOR DRAGAN DOO,CONSUMER STAPLES,4
DRAMAR ING DOO,NOT RELEVANT,4
DRAMPEK DOO,CONSUMER STAPLES,4
DRESSCODE,CONSUMER DISCRETIONARY,4
DRIN USTANOVA ZA SOCIJALNO ZBRINJAV,HEALTH CARE,4
DRINA PROMET,CONSUMER STAPLES,4
DRINA TOP AD,MATERIALS,4
DRUSTVENI FOND ZA STAMB KOMUN DJ I,REAL ESTATE,4
DRUSTVO UMJETNIKA DEBLOKADA UDRUZEN,INDUSTRIALS,4
DRUSTVO ZA EXPORT IMPORT TRGOVINU P,CONSUMER DISCRETIONARY,4
DRVNA IDUSTRIJA VUKELIC AD ALEKSAND,NOT RELEVANT,4
DRVO COMMERCE DOO PRIBINIC TESLIC,MATERIALS,4
DRVO PRODUKT DOO,CONSUMER DISCRETIONARY,4
DRVOFLOR DOO,MATERIALS,4
DRVOPRODEX DOO BANJA,MATERIALS,4
DRVOPROMET DOO,REAL ESTATE,4
DRVOPROMET DOO VELIKA,CONSUMER DISCRETIONARY,4
DRVOSJECA DOO,MATERIALS,4
DRVOTRANS DOO,INDUSTRIALS,4
DS SMITH PACKAGING BH DOO SARA,MATERIALS,4
DSM TRADE DOO,CONSUMER DISCRETIONARY,4
DSMC DOO,REAL ESTATE,4
DSV AIR SEA DOO,INDUSTRIALS,4
DT DIREKTNA TRGOVINA DOO,NOT RELEVANT,4
DTS SPED DOO,INDUSTRIALS,4
DU DOO JELAH,CONSUMER DISCRETIONARY,4
DUGA TEHNA DOO,INDUSTRIALS,4
DUHAN DD,CONSUMER STAPLES,4
DUHANPROMET DOO,CONSUMER STAPLES,4
DUKA INTERIJERI DOO,NOT RELEVANT,4
DUKAT DOO BANJA,CONSUMER STAPLES,4
DUKAT MLIN I PEKARA JELAH DOO TESAN,CONSUMER STAPLES,4
DURIC DOO,CONSUMER DISCRETIONARY,4
DURIC DOO,NOT RELEVANT,4
DUZEL GROUP DOO,MATERIALS,4
DVA LAVA DOO G RAINCI KALESIJA,CONSUMER DISCRETIONARY,4
DZAJIC COMMERCE DOO,CONSUMER STAPLES,4
DZAMBO DOO,MATERIALS,4
DZAMBO GROUP DOO,INDUSTRIALS,4
DZANANOVIC DOO,CONSUMER STAPLES,4
DZANANOVIC PETROL DOO,CONSUMER DISCRETIONARY,4
DZANANOVIC TRANSPORT DOO,CONSUMER STAPLES,4
DZAST DOO,NOT RELEVANT,4
DZEKOS DOO,INDUSTRIALS,8
DZEMAL BIJEDIC U,CONSUMER DISCRETIONARY,4
DZENA DOO,INDUSTRIALS,4
DZENEX DOO,CONSUMER DISCRETIONARY,4
DZERTEX DOO,MATERIALS,4
DZIDA DOO,CONSUMER DISCRETIONARY,4
DZIM COMPANY DOO,INDUSTRIALS,4
E COMMPANY DOO BANJA,INFORMATION TECHNOLOGY,4
E S E DOO SANSKI,CONSUMER DISCRETIONARY,4
E-SPV,INDUSTRIALS,4
EAST CODES & TOURS DOO,INDUSTRIALS,4
EAST WEST CENTAR,INDUSTRIALS,4
EASTCODE DOO BANJA,INFORMATION TECHNOLOGY,4
EBNER CONSTRUCTION & DESIGN DOO,INDUSTRIALS,4
ECO ENERGY DOO GRACANICA,UTILITIES,4
ECOFARM DOO,CONSUMER STAPLES,4
ECOINVEST DOO,INDUSTRIALS,4
ECONOMIC DOO,INDUSTRIALS,4
ECOS DOO,INDUSTRIALS,4
ECOSPED DOO,INDUSTRIALS,4
ECOTIME DOO,CONSUMER DISCRETIONARY,4
ECOTRADE SA DOO,HEALTH CARE,4
EDIN,CONSUMER STAPLES,4
EDITUS DOO,CONSUMER DISCRETIONARY,4
EDO SLAD DOO,CONSUMER STAPLES,4
EDUS EDUKACIJA ZA SVE UDRUZENJE,INDUSTRIALS,4
EFEKT COMERC SJEMENARNA DOO,CONSUMER STAPLES,4
EFEKTA DOO,CONSUMER DISCRETIONARY,4
EFT RUDNIK I TERMOELEKTRANA STANARI,ENERGY,4
EFT SE BILECA DOO BILECA,UTILITIES,4
EGLO RASVJETA BH DOO ZA PROIZ PROME,CONSUMER DISCRETIONARY,4
EGW,NOT RELEVANT,4
EGW DOO,INDUSTRIALS,4
EGZOTIK DOO,CONSUMER DISCRETIONARY,4
EHODACH,INDUSTRIALS,4
EHS DOO,INFORMATION TECHNOLOGY,4
EIB INTERNATIONALE AD,INDUSTRIALS,4
EKIPA,INDUSTRIALS,4
EKO BOSANSKA POSAVINA D.O.O.,CONSUMER STAPLES,4
EKO DOO,CONSUMER DISCRETIONARY,4
EKO DRVO DOO ZAVIDOVICI,MATERIALS,4
EKO SERVIS DOO,MATERIALS,4
EKO STRIDON DOO,CONSUMER STAPLES,4
EKOFILM DOO,MATERIALS,4
EKOHERC DOO,NOT RELEVANT,4
EKONOMSKI FAKULTET,CONSUMER DISCRETIONARY,4
EKOPAK DOO,INDUSTRIALS,4
EKOR KOMERC DOO,CONSUMER DISCRETIONARY,4
EKOSTAN DOO,CONSUMER DISCRETIONARY,4
EKUPI DOO,CONSUMER DISCRETIONARY,4
EL GRADNJA DOO BOSANSKA,INDUSTRIALS,4
EL TARIK OIL BENZINSKE STANICE,CONSUMER DISCRETIONARY,4
EL TE 3 DOO,INDUSTRIALS,4
ELAN UDRUZENJE GRADJANA,NOT RELEVANT,4
ELAX DOO,CONSUMER DISCRETIONARY,4
ELCOM DOO,INDUSTRIALS,4
ELECTRA DOO,INDUSTRIALS,4
ELEKTRO DOBOJ ZAVISNO PREDUZECE AD,UTILITIES,4
ELEKTRO HERCEGOVINA AD TREBINJE,UTILITIES,4
ELEKTRO JURIC DOO,INDUSTRIALS,4
ELEKTRO MILAS DOO,INDUSTRIALS,4
ELEKTRODISTRIBUCIJA ZENICA,UTILITIES,4
ELEKTROINVEST BH,INDUSTRIALS,4
ELEKTROKRAJINA ZP MH ERS AD BANJALU,UTILITIES,4
ELEKTROMAGIC DOO,NOT RELEVANT,4
ELEKTRON DOO,INDUSTRIALS,4
ELEKTRON GROUP DOO,CONSUMER DISCRETIONARY,4
ELEKTROP BIH DD SA PODR ELEKTROD,UTILITIES,4
ELEKTROP BIH DD SARAJEVO ELEKTRO,UTILITIES,4
ELEKTROPRENOS BIH AD BANJA LUKA,UTILITIES,4
ELEKTROPRIVREDA BIH DD,UTILITIES,4
ELEKTROPRIVREDA BIH DDTERMOELEKT,UTILITIES,4
ELEKTROPRIVREDA BIH ELEKTRODISTRIBU,UTILITIES,4
ELEKTROPRIVREDA BIH JP SARAJEVO ZDM,ENERGY,4
ELEKTROPRIVREDA HZ HB JP DD MOSTAR,UTILITIES,4
ELEKTROPROMET DOO,CONSUMER DISCRETIONARY,4
ELEKTROTEHNICKI FAKULTET U,CONSUMER DISCRETIONARY,4
ELGRAD,NOT RELEVANT,4
ELGRAD BL DOO BANJA,MATERIALS,4
ELGRAD DOO,INDUSTRIALS,4
ELHANA DOO,CONSUMER STAPLES,4
ELI,NOT RELEVANT,4
ELIM DOO,MATERIALS,4
ELING INZINJERING DOO,INDUSTRIALS,4
ELING ZL DIONICKO DRUSTVO JAJCE,NOT RELEVANT,4
ELIOS DOO BANJA,INDUSTRIALS,4
ELKER EKP AD LJUBIJA,INDUSTRIALS,4
ELMONT DOO,INDUSTRIALS,4
ELNOS BL DOO BANJA,INDUSTRIALS,4
ELSTER COMMERCE DOO,CONSUMER STAPLES,4
ELTA 90 MB DOO,INDUSTRIALS,4
ELTA KABEL DOO DOBOJ,COMMUNICATIONS,4
ELTING DOO,CONSUMER DISCRETIONARY,4
ELUMATEC MASCHINEN DOO,INDUSTRIALS,4
ELWORK DOO,INDUSTRIALS,4
EM DOO,INDUSTRIALS,4
EM ONIKS DOO,INDUSTRIALS,4
