Kokhavynska Paper Factory JSC
GROUP Atoll
MALYNSKE LISOVE HOSPODARSTVO
"TOV ""Vyrobnycha Firma Perspektyva"""
ALFAINTERPLAST LLC
REHENT
"TOV ""Takt-M"""
TOV 'Polirem-Hips'
GROUP Terminal-Ukhzs
GROUP Oster
VAT Vinnytsyaholovpostach
"TOV ""Rkts-bud"""
"DP ""PUTYPLSKYI AHROLISHOSP"""
RODNYCHOK
TzOV Fipma Haben
"TOV ""Kompaniia Ahrotreid Plius"""
TOV TIOPOL
"TOV ""TPK-PROFIL'-GP"""
"TOV ""Fabryka Budivelnykh"
GROUP Univest
"TOV ""Dniprokhym"""
GROUP Svitloliuks
"TOV ""Terratarsa Ukraina"""
"TOV ""Tecnocap Ua"""
"TOV ""Tsunami"""
GROUP Sinerhiia Hrup
"TOV ""Karavan"""
SLKP Flora
"TOV ""Miks-Bet Ukraina"""
GROUP METAL PRINT
TOV MASTERBICh SISTEM
"TOV ""Terrahrein Hrup"""
DP Kremenetske lisove hospoda
PJSC CG POKROVS'KE
GROMOVA V.N.
"TOV ""Ukrahroprotekt"""
"TOVPP ""Zip"""
GROUP Kompanii Vamp
GROUP Rondo
"TOV ""Agrosem"""
"TOV ""Aksioma - Agro"""
"TOV ""Starokostiantynivska"
"TOV ""Pres-form"""
GROUP Iuvis
GROUP Subos
GROUP Market Retail
PAT Mariupolskyu
"TOV ""TORGOVO-PROMYSLOVA KOMP"""
"TOV ""Nor-est Ahro"""
"TOV ""Ravaho Kemikals Yukrein"""
"PP ""Leda Ukraina"""
DP Hrynyavske lisove hospodars
"TOV ""Orhanik - Treid"""
"TOV ""Servis-ahromarket"""
"TOV ""Modern Pak"""
"TOV ""Khimtreidresurs"""
DP KAPAROL UKRAiNA
"TOV ""Tbk-l'viv"""
"TOV ""Lis Trans"""
"TOV ""Budin-Torh"""
UKRTEKHNOFOS
GROUP Soldi
"DP ""Vyshchedubechans'ke Lisove Gosp"
PROFI TEC UKRAINE LLC
"PAT ""Soldi i Ko"""
"DP ""Malynskyi lishosp. APK"""
PJSC ArcelorMittal Kryvyi Rih
"TOV ""Ahrii Ukraina"""
"TOV ""Vosor"""
VAT 'Elektrometalurhiinyi zavod 'Dn
"TOV ""Torhovyi Dim ""Ahrokhim"""
"DERZHAVNE PIDPRIIMSTVO ""TURKIVSKE"
EFE BETON LLC 
GROUP Homstil
GROUP Tdtekhnoton
"TOV ""BEKAS"""
TOB 'Yuventa-Ahro'
"TOV ""Podilliaahrozakhyst"""
"PJC ""Verallia Ukraine"""
Landmont Ltd.
"TOV ""Polimer-Pap"""
TOV PRIORITET-IUH
"TOV ""Itak"""
Derzh pid-vo Kaluskyi doslidno-eksp
PJSC Donetsksteel - Iron and Steel
TOV 'Suchasni budivelni tekhnolohii
Tovarystvo z obmezhenoiu
Rath Ukraine LLC
"TOV ""Bilotserkivskyi Zavod Preparat"
TOV HARDEN KLAB
"PAT ""Svit Mebliv - Ukraina"""
"TOV ""Firma ""Vikant"""
"PAT ""Lysychans'kyi ZHelatynovyi"
OOO KARTOL
"TOV ""Biznes Servis Grup"""
"TOV ""RIChMOND ZAKARPATTIa"""
"TOV ""Kaparol Dnipro"""
TOV 'Lutuhynskyi zavod bidivelnykh
"TOV ""Aliuplast Ukraina"""
"TOV ""Ukr-polimer"""
"TOV ""Spil.Ukr.-Uhor.pidpr.""Anfol"""
"DP ""Putyl's'ke Lisove Gospodarstvo"""
GROUP Alians Budivelnykiv Ukrainy
PP 'Sumy-Teks'
DP Yampilskyi ahrolishosp
"TOV ""Golden Tail"""
GROUP Evrika
"TOV ""Uniplyt"""
"DP ""Mukachivs'ke Lisove"
"TOV ""ZF ""Sviato-Varvarynska"""
"TOV TBS ""Priorytet"""
"TOV ""Betoniarnia Budmaster"""
"TOV ""UTK Khymalians"""
"PAT ""Ukrahro Npk"""
"TOV ""Ahrokhimresurs"""
"PP ""Resurs Bud"""
"TOV ""Irrigator Ukraina"""
GROUP Khask
PAT Lvivskyi khimichnyi zavod
GROUP Alvigo
"DP ""Spetszalizobeton"""
VAT Alchevskyi koksokhimichnyi zav
"TzOV ""UKRAHROKOM"""
"TOV ""Arpy-vostok"""
PP Postach-zbut
ALMAMET UKRAINE LIMITED LIABILITY C
"TOV ""Nufarm Ukraina"""
"TOV ""Hrass"""
GROUP Ahroresurs
GROUP Zakhidstal
GROUP Hempel
GROUP Standart
"TOV ""Norteks Kemikal"""
GROUP Halpak
"TOV ""AVT Hrupp TD"""
VAT'MAIDAN-VIL'S'KII KOMBINAT
"TZOV ""SHCHYRETSKYI ZZBV"""
LIMITED LIABILITY COMPANY DUNAPACK
Metinvest International SA
PAPERNIAN. KARIER SKLIANYKH PISKIV
DP KOLKIVSKE LISOVE HOSPODARSTVO
"TOV ""Kompaniya Rona"""
TOV SOLANTIS UKRAINE
"""VTORMA KIIV"""
"TOV ""Naukovo-Vyrobnycha Kompaniia"
"TOV ""Vinnyts'ka dystryb'iutsiina ko"
"TOV ""NVP ""Donbasnerudprom"""
"TOV ""Dniprokhimbud"""
"TOV ""Torhtekhnika Plius"""
"TOVAZ OBMEZH.VIDPOV. ""NARHUS"""
VAT Ivano-Frankivskholovpostach
GROUP Polikom
"TOV ""Metinvest Engineering"""
"TOV ""Khimahrostep"""
"TOV ""POBUZHS'KYI FERONIK KOMB"""
"TOV ""VTORSYROVYNA"""
"PP ""NVF""IUN1TEK"""
PAT KOROSTENSKYI KARYER
GROUP Agrotok Ltd
"TOV ""Sem Ekopak"""
GROUP Vodaland
TOV MAKOSH MINERAL
"TOV ""UTK Flahman"""
PRAT BETON NOVA
"TOV ""Rotofleks"""
TOV INAHROTEKH
DRUZHKIVSKYI METYZNYI ZAVOD
GROUP Vist Hrupp
"TOV ""Ahrokhim 2001"""
GROUP Alfa Smart Ahro
"TOV ""Tar Al'yans"""
TOV NAUKOVO-VYROBNYCHE
"TOV ""Balans Ahro Tsentr"""
Hapunich Arkadii Viktorovych
TOV Polikem
TOV 'DIPI EIR HAZ'
TOV KIROVOHRAD BUDIV ALIANS
P iDPRIEMSTVO Z  iNOZEMNIMI  iNVEST
GROUP Golden Tail
"TOV ""Metal-Prynt"""
"TOV ""Alfa Smart Ahro"""
GROUP Alians-Market
PAT Dnipropetrovskyi metalurhi
"TOV ""Vant ltd"""
"TOV ""DPA"""
TOV Keparait
GROUP RUDOMAIN
SUBGROUP RP-Group
TOV 'Cherkaskyi zavod avtokhimii'
"TOV""SANFORT-P"""
"TOV ""Etalon Pak"""
"TOV "" Valrom Ukraina"""
GROUP A.V.T. Hrupp
"TOV ""Sammit -Ahro Yukrein"""
TOV 'VTK POLIMERTsENTR'
PP Marho
"TOV ""Dveri Bilorusii"""
GROUP Dch
GROUP Iunihran
Dochirnie pidpryiemstvo
"PAT ""Kartonno-paperova fabryka"""
"TOV ""Sopromat"""
LLC TERMOFORMAT
"TOV ""TK Rondo"""
"TOV ""NPIKHT ""KhIMTEKhNOLOGIYA"""
SUBGROUP SCM LTD.
"PP ""Kosour"""
"DONEC.ZAVOD BUD.MATER.""ASTOR"""
DP Verkhovynske lisove hospoda
VAT Lvivmetal
PLASTCHIM UKRAINE LLC
TOV PROKSI-UKRAINA
"VAT ""Pivdennyi girnycho-zbagachuval"
"TOV ""GREENFORT LTD"""
TOV KPF TORHTEKHNIKA
"TOV ""Ukravit Agro"""
TOV Fabryka Natural'noi Kosmet
"TOV ""Khavi Produkt"""
Subgroup Eren Cement
TOV 'KAN'
TOV Kompanyya smazochnykh mater SYO
TOV 'Treid-Ahrokhim'
"DP ""Uhers'kyi spyrtovyi zavod"""
LTD LIDER TECH
TOB KOMPANIYa VALIS
PAT Sumykhimprom
"TOV ""Khask-Fleks"""
TOV Kompaniya AGROLAIF
Greiner Packaging Uzhgorod
GROUP Tekhnobud
"TOV ""Halpak"""
SUBGROUP Agrosem
TOV 'Polirem'
DP Broshnivske lisove hospodarstvo
DP Skolivskyi lisgosp
"TOV ""Tekhenergokhim"""
"PP ""Ryzalyt"""
K+S UKRAINE LLC
"TOV ""Kerameiia"""
TOVSP EKOMETAL
"TOV ""Agroros' Treid"""
"TOV ""Lira"""
TOV HUALA KLOZhERS UKRAINA
"TOV ""Kharkiv Khimprom"""
GROUP Sysoienko V.M.
"TOV ""Torgovyi DimNertus"
"TOV ""Subos-Tekhno"""
GROUP MAKOSH MINERAL
"TOV ""FIRMA ""ROGAN'"""
TOV FPF
"PP ""Damar"""
TOV BRUKLAND
"TOV ""Firma Eridon"""
TOV VP VANDER
"TOV ""TD ""Latimer"""
"TOV""UKRAIN. LYVARNA KOMPANIIA"""
TOV Torhovyi Dim Aton
"TOV ""LUHANSKA FORMA ""AHROKHIM"""
Pryvatne pidpryiemstvo
DP Krolevetskyi ahrolishosp
VAT ELOPAK-Fastiv
GROUP Ahrokhimservis
GROUP Aton
GROUP Sobraniie
"TOV ""Khelifleks Ist Yurop LTD"""
"TOV ""KOMPANIIA ""GRAND-AGRO"""
"TOV ""AZIMUT 2001"""
TZOV AGROHIMMARKET
SUBGROUP Ahrinol
"TOV ""TAKT"""
"TOV ""Zavod Oreol-1"""
DPIEmilchynske lisove hospoda
TOV 'BRENNTAH UKRAINA'
"TOV ""BAUMIT UKRAINA"""
GROUP Irrihator
"TOV ""TEKHNOKOM"""
REMBUDMONTAZH
"TOV ""Sinerhiia-hrup"""
TOV 'SHCHEDRYI LAN'
DP Bopynske lisove hospodapstvo
GROUP Budindustriia
"TOV ""AVGUST-UKRAINA"""
TOV YuNIK FARMA
"PP ""Fabryka Mebliv ""Nova"""
"TOV ""Info Kar"""
"Korporatsiia ""Industrialna Spilka"
"TOV ""3 betony"""
SUBGROUP Dunapack Ukraina
PP KOMPANIIA KHIMVESTA
PP Bizon-Tech 2006
GROUP Ahenst.Rozp.Period.Vyd
TOV Halean
"TOV ""Karpatska Keramika"""
"DP ""Slovechans'kyi lisgosp APK"
GROUP Polimer Pak
"TOV ""Tsentr Budivelnykh Rishen"""
OPTI METAL TREID
"TOV ""Unifer"""
"TOV ""Obio"""
"TOV ""Korfad"""
SUBGROUP Rash Ukraina
"TOV ""Taraplastpak"""
"TOV ""DONBAS PROM OIL"""
"TOV ""AGROTOK LTD"""
Ojsc Alchevsk Iron & Steel
TOV NORD TREK
Unigran-servis LLC
PRIVATE JOINT STOCK COMPANY COLLIER
TOV 'Tekhnoton-Luhansk'
"TOV ""Rems-Partner"""
"DP ""Dzerzhynskyi Lishosp APK"
GROUP Astron-Ukraine
"TOV ""Ivo-kom"""
"DP ""YAsinyans'ke Lisomyslyvs'ke"
GROUP Gcc Grossdorf
DP Slavskyi lishohsp
GROUP L-Town
GROUP Siol
GROUP Solway
DP Pulynskyi Lishosp
"TOV ""Ahroprom-Tsentr Hrup"""
"PRAT ""Vaidmann-MPF"""
PIDHAIETS'KE RAIONNE KSLP'PIDH
VINNYTSKE KARIEROUPRAVLINNIA
"TOV ""Ukrpol - Vydavnychyi Dim"""
"TOV ""Agro Prestyzh"""
PP 'SVETOLIuKS'
"TOV ""Khask"""
TOV 'Luhanskyi Hofrotarnyi Kombina
"TOV ""Monopak"""
GROUP Kohavynska PF 
TOVM-KVADRO
"TOV ""Ahrokhimservis"""
TOV NIu ENERDZhI SMART SISTEMS END
GROUP Agrohimmarket
GROUP Ukravit
ZAT SVITLOVODSKE KAREROUPRAVLINNYa
"TOV ""Alians Budivelnykiv Ukrainy"""
SUBGROUP Colordrukpostach
ZZV DEK LLC
GROUP YARYLO 
"TOV ""Dobryva Ukrainy"
GROUP Dimeks
"TOV ""Zakhidna Koalinova Kompaniya"""
GROUP Kvadrat
"TOV ""Metinvest-SMC"""
"TOV ""Zavod"
"TDV ""Khmelnytskzalizobeton"""
FOP Malyk Nadiia Stepanivna
FOP Oleinykov Oleksandr Viktorovych
"TOV ""Maidan-vil's'kyi Kar'ier"""
TOV `KHEMPEL' UKRAINA`
GROUP Mz
"TOV ""Ahro Dobryva"""
"TOV ""Ukrainski Mineralni Dobryva"""
GROUP Donetsksteel
KRONO UKRAINE
GROUP FURMAN
PP  INSTALPLAST - KhV
SOBRANIIE
Tovaristvo z obmezhenoiu vidpovidal
ZAT 'SENTRAVIS PRODAKShN YuKREIN'
"TOV ""Vivad 09"""
IUNIHRAN
"TOV ""Felmoks"""
"PP ""Kompaniia Ahrotreid"""
TzOV Serin
"TOV ""Ukrtek"""
"""NTD GROUP"" LIMITED LIABILITY"
"TOV ""Promzypaktyv"""
PAT 'Ukrainskyi sylikat'
NADVIRNIANS'KE DLHP IF OU LISO
"TOV ""Adama Ukraina"""
"TOV ""Spektr-agro"""
"TOV ""Monsanto Ukraina"""
"TOV ""TORGOVIY DIM ""BUDKOM"""
TOV ZERNOVIK-YUG
"TOV ""PRO P.E.T"""
PP VALkom-Montazh
V.A.T. Zaporizkiy Metalurgiyniy
GROUP Iunikom Prom
"TOV ""Zavod Preform"""
SPAIK
TOV BADVASY
GROUP Agroekspert
KRU GIPS LLC
FOP KAM'IANETS'KYI S.V.
"TOV ""Inter-Pak"""
GROUP Komserv-Ukraina
"PP ""Budsndustriiaresurs"""
"TOV z II ""Atoll Peint Ukraina"""
TzOV Elplast Lviv
TOV PK PROMKANAT
RKSLP Koriukivkalis
GROUP Takt
"DP""LISOMYSLYVS'KE GOSPODARSTVO"
GROUP Pasichnyk Petro
LANDORRA
PRYVATNE PIDPRYEMSTVO SORHO
Metinvest B.V.
JSC UNITED MINING AND CHEMICAL COMP
"TOV ""Arta-Khimhrup"""
"TOV ""Oster"""
TOVKOMPANIYA MAKOSH
"TzOV ""IUNIKOM-PROM"""
TOV BASF T.O.V
"PAT ""ROGANS'KA KARTONNA FABRYK"
"TOV ""Aulska Khloroperelyvna Stants."
MTM-LUCH
PAT MYROPILSKA PAPEROVA FABRYKA
"TOV ""ABU Menedzhment"""
"TDV ""GAL-KAT"""
"TOV ""Unibruk"""
"TOV ""Ahroresurs-A"""
TOV FPK
TOVHRUPA AISBERH
LIVIS
GROUP Rotofleks
"TOV ""Eskal"""
"TOV ""Barvy Shvydkosti"""
"DP ""Starokostiantyn¿vske L¿sove"
GROUP Iftsement
GROUP Rona
TOV VK POLIPAK LTD
Group MIMIER TRADE SA
"TOV ""Nertus"""
TOV Servis-Ahrotsentr
"TOV ""Polesadservis"""
TASMAN
GROUP Al-Plastik
VAT Dnipropetrovskyi trubnyi zavod
"TOV ""Plast Plyus Ukraina"""
TOV 'MITTALSERVIS'
"TOV ""Senat"""
"TOV ""ADER UKRAINA"""
GROUP Bershad Agroplyus
"LLC ""VITAGRO BIO-TRADE"""
TOV HLOBAL
TOV AHROKHIMOIL
OVRUTSKE LISOVE HOSPODARSTVO
KF ZAT KhOLDYNHOVA KOMPANIYa BLITs-
PP ALJANS-MARKET
"TOV ""Rozmai Ahro"""
"TOV ""Ahrolendpak"""
GROUP Servisahro-Kyiv
"TOV ""Parilain"""
TOV 'MEBELNOE AHENTSTVO'
TOV'KhIMOPT TREID'
"TOV ""Rems-servis"""
RR DREWI
GROUP Ahropartner
"TOV ""Al'yans Oil Treiding"""
"TOV ""ARMET LTD"""
TOV PLANETA PLASTYK
TOV 'Di-Star'
"TOV ""Komserv Ukraina"""
Energotrading Limited
